state,observation_count,requested_fraction,active_factor_count,active_factor_fraction,replicate,base_seed,state_index,fraction_index,subset_sha256,active_laplace_leader,full_shadow_leader,action_agreement,full_laplace_ei_regret,active_full_ei_spearman,maximum_absolute_ei_difference,median_absolute_ei_difference,map_iterations,map_gradient_infinity_norm,factor_energy_gradient_work,factor_hessian_work,single_active_fit_conditioning_seconds,peak_rss_bytes,authorized_target_rows_read,unauthorized_later_target_rows_read
seed_0_after_6_queries,14,0.1,12472,0.10000160361776167,17,20260823,1,0,1542f2018cee3bd5b89cfe73ad5372e8b8e4198f6f3889f00b261a6b00109fa5,135,134,False,1.0686312061755003e-06,0.9218828448260937,2.786695957592019e-06,5.018022059647179e-07,50,1.3084194558504736e-06,760792,12472,0.019010083051398396,222232576,14,0
seed_0_after_6_queries,14,0.1,12472,0.10000160361776167,18,20260823,1,0,7b9775dad3bd2a912244806ca8dfb709ab71500f2d5d6cec997fc084755861f0,135,134,False,1.0686312061755003e-06,0.917693166669552,2.86905580698509e-06,5.122455383617836e-07,68,8.971461872217534e-07,960344,12472,0.024656750028952956,222232576,14,0
seed_0_after_6_queries,14,0.1,12472,0.10000160361776167,19,20260823,1,0,73541128e8b0e5c44d0bb036a02f5353606558be6a56257ddb45ddddf83947e4,135,134,False,1.0686312061755003e-06,0.9201212756011843,2.6404792192964595e-06,5.102597312330583e-07,68,8.135669259945466e-07,985288,12472,0.026318709133192897,222232576,14,0
seed_0_after_6_queries,14,0.2,24944,0.20000320723552334,0,20260823,1,1,cf8a6d2dc0cb1c85481b1f78e043e5fef15ba8e1b7bf104262e81d3dc622ae42,135,134,False,1.0686312061755003e-06,0.9627040736829349,2.254104872633661e-06,4.135155614650257e-07,77,2.59186435570824e-07,2170128,24944,0.04828579188324511,222232576,14,0
seed_0_after_6_queries,14,0.2,24944,0.20000320723552334,1,20260823,1,1,3cbbada81f481e3a5b52b79b334839af34412a2a8c2cfb70dc1a8c35754da53b,135,134,False,1.0686312061755003e-06,0.9605096864666471,2.3685550882653426e-06,4.074066920454618e-07,56,7.190963538950684e-07,1671248,24944,0.03796529211103916,222232576,14,0
seed_0_after_6_queries,14,0.2,24944,0.20000320723552334,2,20260823,1,1,d01fd3f1ed319a084f76b8a67b91a8b3e8688b7af803ee7a6b530b19076b2028,135,134,False,1.0686312061755003e-06,0.9590489257457454,2.187435100443577e-06,4.013492730032096e-07,79,1.969438020377884e-06,2269904,24944,0.05020695808343589,222232576,14,0
seed_0_after_6_queries,14,0.2,24944,0.20000320723552334,3,20260823,1,1,843efb428786b4ea2379884d05fa418b4d0aed6b7c7642307cfa68a990b15dc2,85,134,False,7.722960083769069e-07,0.9563741105590279,2.198451901776448e-06,4.068236985083903e-07,83,2.6620693086704117e-07,2344736,24944,0.05224504112266004,222232576,14,0
seed_0_after_6_queries,14,0.2,24944,0.20000320723552334,4,20260823,1,1,58af9510a021e0d6337a97523b96472dc566d3176174408507af9002ac8e7ddb,135,134,False,1.0686312061755003e-06,0.9574215300981633,2.2987118788566584e-06,4.1040370194721164e-07,76,1.383169677720425e-06,2145184,24944,0.05003345804288983,222232576,14,0
seed_0_after_6_queries,14,0.2,24944,0.20000320723552334,5,20260823,1,1,5230c028a3869bbe71941105c6c8db602eb3ea17ba84c9ab528493dd64157080,135,134,False,1.0686312061755003e-06,0.9644266892886206,1.9388821243358275e-06,4.1462554996379776e-07,72,3.3758326738186906e-07,2070352,24944,0.04878349998034537,222232576,14,0
seed_0_after_6_queries,14,0.2,24944,0.20000320723552334,6,20260823,1,1,01a0755c4449a06f2ce74dc15b15816b47ea61680b455153b7f2a2e885bf9593,85,134,False,7.722960083769069e-07,0.9556621249632106,2.124258528195988e-06,4.1570394609914247e-07,73,3.3185828684709207e-07,1970576,24944,0.04462054092437029,222232576,14,0
seed_0_after_6_queries,14,0.2,24944,0.20000320723552334,7,20260823,1,1,349a64416edd66a445a689bdc4d8486e7defe11915b3058bda78cc8af1297cd3,85,134,False,7.722960083769069e-07,0.9632927061512094,2.194827372880138e-06,4.1933469277721034e-07,71,7.020262553225631e-07,2095296,24944,0.04997729207389057,222232576,14,0
seed_0_after_6_queries,14,0.2,24944,0.20000320723552334,8,20260823,1,1,ec3c667fd2fb9314af4546e03e637816c83e92f12833ad7fe3fe3f2e19d8db8e,135,134,False,1.0686312061755003e-06,0.9573630996693273,2.115129929594257e-06,4.070813097628037e-07,72,1.1611109745901516e-06,2045408,24944,0.05068608303554356,222232576,14,0
seed_0_after_6_queries,14,0.2,24944,0.20000320723552334,9,20260823,1,1,993e37f8c7c2e54f483f70bfb9c4397d81abb23ff3ecdd9184456f58141e068e,85,134,False,7.722960083769069e-07,0.959836654490054,2.0993172580166087e-06,4.10133508501062e-07,67,9.412577419293244e-07,1995520,24944,0.04825975000858307,222232576,14,0
seed_0_after_6_queries,14,0.2,24944,0.20000320723552334,10,20260823,1,1,6176b2a31d0c0e3ff54c735eaa66c4c5065594b836c3aa8f8045da7debdc6346,85,134,False,7.722960083769069e-07,0.9571748238430775,2.290721163362402e-06,4.20742799575277e-07,78,1.1828364294176608e-06,2269904,24944,0.052665957948192954,222232576,14,0
seed_0_after_6_queries,14,0.2,24944,0.20000320723552334,11,20260823,1,1,de1c9e1b883df0f51d77a456c6d3e98cc8cbdd149b838bdaa22f2307f165d521,135,134,False,1.0686312061755003e-06,0.9592610065615209,2.5110071784848575e-06,4.0663357942903023e-07,64,3.202757777698989e-06,1845856,24944,0.04185170796699822,222232576,14,0
seed_0_after_6_queries,14,0.2,24944,0.20000320723552334,12,20260823,1,1,ba39c7ca87b26a0b295968c68a5b8c21eabd4b21a8a6eabc997c38d2e4634494,135,134,False,1.0686312061755003e-06,0.9565818631948895,2.2413262679780797e-06,4.0633038829360316e-07,84,1.3165547533139366e-06,2369680,24944,0.05293908296152949,222232576,14,0
seed_0_after_6_queries,14,0.2,24944,0.20000320723552334,13,20260823,1,1,c12559086f7c95a12414da021915b7efa467672c0828d6ccc381bfc638f3ac8b,135,134,False,1.0686312061755003e-06,0.9575318986859647,2.421969030143934e-06,4.105932837364035e-07,70,7.014302122292093e-07,2045408,24944,0.046820165822282434,222232576,14,0
seed_0_after_6_queries,14,0.2,24944,0.20000320723552334,14,20260823,1,1,91041713227b891ad8ddf0a78215b0170e0fd7e6cedb0496f30e6f8227499bb9,85,134,False,7.722960083769069e-07,0.9560386766157096,2.2673556174453834e-06,4.049908192842272e-07,79,3.3856071818272326e-07,2195072,24944,0.04877787479199469,222232576,14,0
seed_0_after_6_queries,14,0.2,24944,0.20000320723552334,15,20260823,1,1,0a5e0b47d415a0761063fa780a5f048d1c7ef615867f66fac479f7425bd88520,135,134,False,1.0686312061755003e-06,0.9584970828067382,2.104913527689464e-06,4.124665517582302e-07,69,3.1903130241067723e-07,1920688,24944,0.043176041916012764,222232576,14,0
seed_0_after_6_queries,14,0.2,24944,0.20000320723552334,16,20260823,1,1,4628780c0b69a0b4bdd5ebb5511638f9b49718c532491076d72818559261b5fa,135,134,False,1.0686312061755003e-06,0.9566576063433806,2.115141521160353e-06,4.1786538168294524e-07,58,1.2589951626229556e-06,1771024,24944,0.043913917150348425,222232576,14,0
seed_0_after_6_queries,14,0.2,24944,0.20000320723552334,17,20260823,1,1,91eadc1cfbd81578dc53a43b6340398526ac998de60c00bfd214a15c67f67856,135,134,False,1.0686312061755003e-06,0.9583196274302731,2.3238341497582264e-06,4.14005926336961e-07,71,8.904155839109529e-07,2070352,24944,0.044291208032518625,222232576,14,0
seed_0_after_6_queries,14,0.2,24944,0.20000320723552334,18,20260823,1,1,164205a8e0a46418f5f3cf858d4f6ec0d66626d9daa7abef53d712460b0d0cb9,135,134,False,1.0686312061755003e-06,0.9565818631948895,2.3900995560988376e-06,4.0904787638386035e-07,68,2.3919132745992e-07,1995520,24944,0.044563834089785814,222232576,14,0
seed_0_after_6_queries,14,0.2,24944,0.20000320723552334,19,20260823,1,1,8786559e41f89283a12068da1d79ab32b4e45077870b041ff0d5d5584f749d8b,85,134,False,7.722960083769069e-07,0.9553937778085559,2.117085499199365e-06,4.1951867412454237e-07,71,6.024419300573736e-07,1970576,24944,0.04483145894482732,222232576,14,0
seed_0_after_6_queries,14,0.4,49887,0.39999839638223833,0,20260823,1,2,c322f0beb86b64cfd6dda8e490bdc51d1a2fff7da3daa8e2169d581a4f903925,85,134,False,7.722960083769069e-07,0.9841588615155556,1.3792919531978656e-06,2.584046211739963e-07,75,7.759342385837975e-07,4340169,49887,0.08872558292932808,222232576,14,0
seed_0_after_6_queries,14,0.4,49887,0.39999839638223833,1,20260823,1,2,397a385de0017e5feb080b2ae65905fb22e92e2d291b16c423a1fd57ebbf95f3,135,134,False,1.0686312061755003e-06,0.9845462336178391,1.2000453094735654e-06,2.482352392945041e-07,80,1.2801259675065957e-06,4539717,49887,0.09305270784534514,222232576,14,0
seed_0_after_6_queries,14,0.4,49887,0.39999839638223833,2,20260823,1,2,0933229076823682b5628537757f7ca7762b03b1e8fe4bb5dece49d88b45706e,85,134,False,7.722960083769069e-07,0.9839684215993492,1.4545914287580117e-06,2.510137674821897e-07,71,1.0814946198797748e-06,4040847,49887,0.08772499999031425,222232576,14,0
seed_0_after_6_queries,14,0.4,49887,0.39999839638223833,3,20260823,1,2,c73fd12af3ec9c132f29d866d02a154ca526f39367914d804c11a0e54abd7578,85,134,False,7.722960083769069e-07,0.9832867332629284,1.2311464017918386e-06,2.509340386856679e-07,87,1.1821307192155794e-06,4988700,49887,0.1005828338675201,222232576,14,0
seed_0_after_6_queries,14,0.4,49887,0.39999839638223833,4,20260823,1,2,5e82d8012c77ba5051c95fc81d10149fc22d97396de89d342b579bce628ecdaa,85,134,False,7.722960083769069e-07,0.9834057582105574,1.4901488286908714e-06,2.5540012607940336e-07,75,9.412165943162298e-07,3990960,49887,0.08172741602174938,222232576,14,0
seed_0_after_6_queries,14,0.4,49887,0.39999839638223833,5,20260823,1,2,6081aa34c037b4e37d4b11e211c3bd45d926f53c3186ed6da41356ca75f54174,85,134,False,7.722960083769069e-07,0.9836827617250394,1.4624197752983403e-06,2.484824527493596e-07,70,4.305123647282971e-06,3990960,49887,0.07931945798918605,222232576,14,0
seed_0_after_6_queries,14,0.4,49887,0.39999839638223833,6,20260823,1,2,c8932dc0c796abec71d78c4ca96740a65c05322309b06404c859fde54d3b44aa,85,134,False,7.722960083769069e-07,0.9830400270078428,1.5229747256950754e-06,2.4633679646189357e-07,77,3.3848801220121016e-06,4190508,49887,0.09304754203185439,222232576,14,0
seed_0_after_6_queries,14,0.4,49887,0.39999839638223833,7,20260823,1,2,720ca61e8869b8b90bc872627f4607146be1cfbe2b073ac5eea16fa11eb0648a,85,134,False,7.722960083769069e-07,0.985323141912363,1.4474068332220332e-06,2.4500009916887e-07,74,1.4094790938973256e-06,4240395,49887,0.08795141708105803,222232576,14,0
seed_0_after_6_queries,14,0.4,49887,0.39999839638223833,8,20260823,1,2,b4ed36797bd2797abc93d2ac3466d05021a3808a3fc8cd95e9628e66ee7992fb,85,134,False,7.722960083769069e-07,0.9849725593393467,1.2765471128872105e-06,2.436196155273553e-07,59,8.463346525509896e-06,3242655,49887,0.0667157918214798,222232576,14,0
seed_0_after_6_queries,14,0.4,49887,0.39999839638223833,9,20260823,1,2,e2b9a8f60928386a118e9a8606049ae9021ce7626de76d60ad9b5763cb605f6f,135,134,False,1.0686312061755003e-06,0.9844466854798222,1.346599725284889e-06,2.520146788072499e-07,86,9.145779124586362e-07,4839039,49887,0.10285250004380941,222232576,14,0
seed_0_after_6_queries,14,0.4,49887,0.39999839638223833,10,20260823,1,2,6c539aabeaddaf39d13694f2d0a168bfa59c424321cb308f821937794302ea29,85,134,False,7.722960083769069e-07,0.9845548899776667,1.3883652829381552e-06,2.508930927735765e-07,63,1.733740266074424e-07,3541977,49887,0.07804570812731981,222232576,14,0
seed_0_after_6_queries,14,0.4,49887,0.39999839638223833,11,20260823,1,2,4926bfbba31b91176b3b3528a238eef6f2c59a6ce1bb98c020c85937c9e01fb5,85,134,False,7.722960083769069e-07,0.9836611208254706,1.4516868349846456e-06,2.513309523187369e-07,87,7.664107702504142e-07,4839039,49887,0.10885370802134275,222232576,14,0
seed_0_after_6_queries,14,0.4,49887,0.39999839638223833,12,20260823,1,2,5a336b4f6da4640d4174e47308313b9a0555b7d290774e876cb4d2e71059c160,85,134,False,7.722960083769069e-07,0.9837779816831428,1.5210717762586439e-06,2.534813086988485e-07,72,7.223102371049783e-07,3891186,49887,0.08453991683200002,222232576,14,0
seed_0_after_6_queries,14,0.4,49887,0.39999839638223833,13,20260823,1,2,ef1691cfcdd5369e191ae62d70a20e8abe630141ce81d37f03f91fdde3393a99,135,134,False,1.0686312061755003e-06,0.9810317515278475,1.2789513707434632e-06,2.493492273084869e-07,67,3.42965501876763e-06,3691638,49887,0.0777174171525985,222232576,14,0
seed_0_after_6_queries,14,0.4,49887,0.39999839638223833,14,20260823,1,2,9abffbef656b1ca20afa714f8356a75941afea09cbde1641e09ff8b5af62d4a0,85,134,False,7.722960083769069e-07,0.9828517511815933,1.4434365754384995e-06,2.5396802958720177e-07,74,3.199413309527832e-06,4140621,49887,0.08370324992574751,222232576,14,0
seed_0_after_6_queries,14,0.4,49887,0.39999839638223833,15,20260823,1,2,90d6ef2ae2b39b2ca03a8e53ac567a1ec8a2a739a3e1fbe027e3e348a03da95a,85,134,False,7.722960083769069e-07,0.9847431658039163,1.4596864422945103e-06,2.495422769898854e-07,72,1.2050497388768622e-06,4140621,49887,0.08246929082088172,222232576,14,0
seed_0_after_6_queries,14,0.4,49887,0.39999839638223833,16,20260823,1,2,036dc6710a2c4588a28e1a49d81b6faa3f8b51afd2b2be18beaae7b5a3f5fe3d,135,134,False,1.0686312061755003e-06,0.9816896348747425,1.3361368279255212e-06,2.5561947212467356e-07,78,5.848052414547666e-07,4190508,49887,0.08645549998618662,222232576,14,0
seed_0_after_6_queries,14,0.4,49887,0.39999839638223833,17,20260823,1,2,c8168b01f1f5bf888ab836d46ae356e52da3b30d2f942c374d3df3fc6f457dac,85,134,False,7.722960083769069e-07,0.9859096102906807,1.2378842875372907e-06,2.5376020708599266e-07,84,4.46726595532132e-06,4589604,49887,0.1003642501309514,222232576,14,0
seed_0_after_6_queries,14,0.4,49887,0.39999839638223833,18,20260823,1,2,6cd3351ca5d42f1041144f6a0815c47aee1131780888fcdad690fa77ce0e5426,85,134,False,7.722960083769069e-07,0.9841480410657713,1.4063356880317674e-06,2.498223582361618e-07,82,3.7015485523581027e-07,4639491,49887,0.09347158297896385,222232576,14,0
seed_0_after_6_queries,14,0.4,49887,0.39999839638223833,19,20260823,1,2,9824be2cf8f0f4005c37acf5575f1e4be8e89acfb8c72ba5f9be97f7102468b6,135,134,False,1.0686312061755003e-06,0.984927113450252,1.3723687826217495e-06,2.5046927434740517e-07,79,1.2314078482317248e-06,4390056,49887,0.08886745804920793,222232576,14,0
seed_0_after_12_queries,20,0.1,12472,0.10000160361776167,0,20260823,2,0,a322cf46ce514acc0c81a3d502e17fb7908606eac2686e78badfd40b62ce7a02,133,133,True,0.0,0.8949288405692756,4.769219969492336e-06,5.09051579536507e-07,80,2.2111475973460304e-07,1097536,12472,0.030693624867126346,222232576,20,0
seed_0_after_12_queries,20,0.1,12472,0.10000160361776167,1,20260823,2,0,af688c741bdcc0a78c58e56e11f5fdddb50ba939ae7ce3f3a1b1d7a75eca801c,133,133,True,0.0,0.8865193078455373,4.785285843458633e-06,5.125541499157819e-07,50,3.9297901369833577e-07,760792,12472,0.021788832964375615,222232576,20,0
seed_0_after_12_queries,20,0.1,12472,0.10000160361776167,2,20260823,2,0,7aedad9c71bfb3747782c56875b675476bf2529388dddabcaf7f14260f274570,133,133,True,0.0,0.8910984712122303,5.082461982430545e-06,5.125232129886108e-07,66,4.265109648063023e-06,972816,12472,0.02653504186309874,222232576,20,0
seed_0_after_12_queries,20,0.1,12472,0.10000160361776167,3,20260823,2,0,915e342af71829e39f980de5d17e94a04947c3422e970de517121e089f267fea,133,133,True,0.0,0.8957832337341302,5.080527911870237e-06,5.100539852890786e-07,64,7.368880642431158e-07,848096,12472,0.02314679091796279,222232576,20,0
seed_0_after_12_queries,20,0.1,12472,0.10000160361776167,4,20260823,2,0,a2d74b487fae5592c91d96af552c4e6625c8e42fdc127406ffde869d41c2334e,133,133,True,0.0,0.8748530011759905,5.225046689750419e-06,5.028569641439948e-07,75,2.64962317265624e-07,1035176,12472,0.028307167114689946,222232576,20,0
seed_0_after_12_queries,20,0.1,12472,0.10000160361776167,5,20260823,2,0,f04bc3e2067d8253e9af2e36032bad0b567de90e419aa412e0a78a44bca4cd06,133,133,True,0.0,0.8846281229750163,4.4232126357622505e-06,5.018913378137162e-07,60,1.587991089908869e-07,935400,12472,0.0261287079192698,222232576,20,0
seed_0_after_12_queries,20,0.1,12472,0.10000160361776167,6,20260823,2,0,62ee7768abb5cec1cc0e15f459a5bb434eea95ebe0de1175dfcf6885670c734a,133,133,True,0.0,0.8790337677298582,5.190071582252532e-06,5.007908358165087e-07,54,3.61990282966157e-06,823152,12472,0.02244512503966689,222232576,20,0
seed_0_after_12_queries,20,0.1,12472,0.10000160361776167,7,20260823,2,0,a21b5223c63a7addf7b4413b2106ab6d6aea9b62710f50c28dc14aeb896e503c,133,133,True,0.0,0.8873689010487916,5.292493438958357e-06,5.149724279718756e-07,73,1.6949223680725461e-06,1010232,12472,0.02615945809520781,222232576,20,0
seed_0_after_12_queries,20,0.1,12472,0.10000160361776167,8,20260823,2,0,14a2b6d330bd1cf7fa5e8cf04d04f2b5b9119d8d1dce9561b2b728466ddf2a18,133,133,True,0.0,0.8933256533947729,4.803540772965579e-06,5.079815102941717e-07,73,1.2066329912047147e-06,1047648,12472,0.029742708196863532,222232576,20,0
seed_0_after_12_queries,20,0.1,12472,0.10000160361776167,9,20260823,2,0,3fc5d216efdf2b850b6f41f4010a5d38d6d0c3091350b329c1a96e643550a4d2,133,133,True,0.0,0.8890584875320997,4.967141304387999e-06,4.982615008346439e-07,63,2.2388399174323725e-06,885512,12472,0.02340345806442201,222232576,20,0
seed_0_after_12_queries,20,0.1,12472,0.10000160361776167,10,20260823,2,0,eca2272db4855de9df79c86c6678e878f27abcbd7f477cceeaaa1512cf8fba60,133,133,True,0.0,0.8962992296061634,5.14327388796461e-06,4.98418787704323e-07,81,1.6982697850099343e-06,1172368,12472,0.03244966710917652,222232576,20,0
seed_0_after_12_queries,20,0.1,12472,0.10000160361776167,11,20260823,2,0,d254480bc68ed28ce38583c27aabed0ee00e32acc97a69a6ebfae600a3cf5276,133,133,True,0.0,0.8805097559219527,4.85910413995545e-06,5.234811814210359e-07,58,7.943777148812156e-07,860568,12472,0.023037041071802378,222232576,20,0
seed_0_after_12_queries,20,0.1,12472,0.10000160361776167,12,20260823,2,0,5bb2c266559fd9e02672159dcc81da26a2a0c5f8716afd2b904b60fdb02c2425,133,133,True,0.0,0.8942664458684332,4.89970611591675e-06,5.016743851685972e-07,62,7.64120148592784e-07,935400,12472,0.025039375061169267,222232576,20,0
seed_0_after_12_queries,20,0.1,12472,0.10000160361776167,13,20260823,2,0,aa05f00e77fcadf6d623440a0e4fb23eaa0ae2aafb3e06b23488977448e5fc82,133,133,True,0.0,0.8867209062327503,5.012435701335293e-06,5.140421521795728e-07,57,6.983219546161101e-07,885512,12472,0.023155417060479522,222232576,20,0
seed_0_after_12_queries,20,0.1,12472,0.10000160361776167,14,20260823,2,0,b9d661e24e12c89ed119416ba4586a0a5efa376b19ffacac9fa1a038b1f87bea,133,133,True,0.0,0.878702570379437,4.66300621113216e-06,5.167476436965192e-07,58,7.523969439452924e-07,873040,12472,0.02267604204826057,222232576,20,0
seed_0_after_12_queries,20,0.1,12472,0.10000160361776167,15,20260823,2,0,260d675ed305e0eb37c8f00eb1cb92887b70a5bc8f30729fc2ec68702e7d3152,133,133,True,0.0,0.8920752633978929,5.188712833577869e-06,5.086131117468623e-07,62,3.401442727063442e-07,922928,12472,0.02295816713012755,222232576,20,0
seed_0_after_12_queries,20,0.1,12472,0.10000160361776167,16,20260823,2,0,8bebd1551afd14ca0ae94b2e151404d631a1a43c0996837c04eea25ef68ee294,133,133,True,0.0,0.8866465068279453,4.835730866597498e-06,4.986368310614633e-07,89,4.633806541382707e-06,1297088,12472,0.03421170893125236,222232576,20,0
seed_0_after_12_queries,20,0.1,12472,0.10000160361776167,17,20260823,2,0,f7ee0a726318cc619e6dbc14e63fbe8c57893264e0fcba7b2265762c5b1b8e5e,133,133,True,0.0,0.8905488756089952,4.905739832208864e-06,5.115211387924225e-07,91,1.13582924741399e-06,1247200,12472,0.03480637492612004,222232576,20,0
seed_0_after_12_queries,20,0.1,12472,0.10000160361776167,18,20260823,2,0,0f784082fbd4b7088efa94ba2d2220e2e8830b94083552ae1bf1dd115b9f83f1,133,133,True,0.0,0.8988864089087288,5.175691510884189e-06,4.94636956292689e-07,79,6.2359792320308e-07,1072592,12472,0.02960504195652902,222232576,20,0
seed_0_after_12_queries,20,0.1,12472,0.10000160361776167,19,20260823,2,0,82bf33448ee91f1e3c898e4f188c208e9a9f3a671fcbbb4b062f60147f231432,133,133,True,0.0,0.8922528619771043,5.345091268006997e-06,5.017659916142979e-07,82,5.985173426245605e-07,1147424,12472,0.03174529108218849,222232576,20,0
seed_0_after_12_queries,20,0.2,24944,0.20000320723552334,0,20260823,2,1,a2558d4d5e369efcbceafecf4b1cf2382a89f5b9a1b0e925a1c02ed0ecfc074e,133,133,True,0.0,0.938934888520892,4.065756524151656e-06,4.212346003960248e-07,82,7.063221478011139e-07,2294848,24944,0.05250162514857948,222232576,20,0
seed_0_after_12_queries,20,0.2,24944,0.20000320723552334,1,20260823,2,1,6d4f9c3182e7b074061a1ae90c77c5ffee598ea94ba318e30b310db046a588bd,133,133,True,0.0,0.9369501043991649,3.9162765297131306e-06,4.1567168327068037e-07,87,5.933618045343703e-07,2419568,24944,0.05539670889265835,222232576,20,0
seed_0_after_12_queries,20,0.2,24944,0.20000320723552334,2,20260823,2,1,6df70d26f456c46bb0c05b3b4a843de2fe638259b566e6f00078b9ab52c9dc7e,133,133,True,0.0,0.9389900880792955,3.591756700189799e-06,4.133723148310851e-07,70,4.1049438098683666e-07,2020464,24944,0.04709300003014505,222232576,20,0
seed_0_after_12_queries,20,0.2,24944,0.20000320723552334,3,20260823,2,1,49080fd23ad8f580f4d7d7ffa0918eab61a4e5e791b0290066cfaa4b6d2c6407,133,133,True,0.0,0.9386852905176759,4.189669432662566e-06,4.0353868512322007e-07,88,2.302669809634006e-06,2494400,24944,0.05657954211346805,222232576,20,0
seed_0_after_12_queries,20,0.2,24944,0.20000320723552334,4,20260823,2,1,085c8f08166a0cab3aaf758b4b54646cc40e3b769a6225e6dc69eb48b722e0b2,133,133,True,0.0,0.935812513499892,3.7190925962073498e-06,4.176086202537452e-07,80,4.105219875470169e-06,2244960,24944,0.05468975007534027,222232576,20,0
seed_0_after_12_queries,20,0.2,24944,0.20000320723552334,5,20260823,2,1,1d125d152c586222455f1d81114455adead8a3b7fb981e882ba31648935b405c,133,133,True,0.0,0.9429980560155521,3.883686716239283e-06,4.070898157748326e-07,94,2.286466608179827e-06,2619120,24944,0.05926262494176626,222232576,20,0
seed_0_after_12_queries,20,0.2,24944,0.20000320723552334,6,20260823,2,1,2abeb8434a423f3c8722b83695bf9c749084de6a3a5f61bbc6d1b277bf7a6094,133,133,True,0.0,0.9368085055319558,4.499843126463433e-06,4.03614796444969e-07,74,1.0051400533492294e-06,2070352,24944,0.04857412492856383,222232576,20,0
seed_0_after_12_queries,20,0.2,24944,0.20000320723552334,7,20260823,2,1,11d1bf18c01afa4c08f1b8d6c471908610d1d11541f76a7001a1d5e49cd22548,133,133,True,0.0,0.9406172750617996,4.351753453657605e-06,4.04738162143533e-07,76,1.195257526689919e-06,2145184,24944,0.05257666693069041,222232576,20,0
seed_0_after_12_queries,20,0.2,24944,0.20000320723552334,8,20260823,2,1,f48b9ed7dfcdaca68100af3baa329108020418678708a5b9d6b79cd2d5fb7679,133,133,True,0.0,0.9437060503515973,4.117880092132596e-06,4.161593501693317e-07,57,8.30217789878681e-06,1721136,24944,0.03867170913144946,222232576,20,0
seed_0_after_12_queries,20,0.2,24944,0.20000320723552334,9,20260823,2,1,da36170ceb4a2bef62a5a7740235937d992f863d7b0907eda24c1763e8edc2aa,133,133,True,0.0,0.9389756881944945,3.734642956221618e-06,4.0598948696212714e-07,66,1.7707764003267387e-06,1895744,24944,0.042697499971836805,222232576,20,0
seed_0_after_12_queries,20,0.2,24944,0.20000320723552334,10,20260823,2,1,3b441cf24102e2cf30cc5ebbb769854c00074c2f2fcd15fb220d17af6c7b8419,133,133,True,0.0,0.9372741018071855,4.048486386162262e-06,4.136113025284311e-07,79,3.5762882945322705e-07,2244960,24944,0.051404708065092564,222232576,20,0
seed_0_after_12_queries,20,0.2,24944,0.20000320723552334,11,20260823,2,1,2f1947203ccd9f851e970ced05f8d7df573d01485fdd885f5ecb76ca7c392937,133,133,True,0.0,0.941169270645835,4.269622486553835e-06,4.0459369330468474e-07,77,8.742355096097443e-07,2195072,24944,0.04877525009214878,222232576,20,0
seed_0_after_12_queries,20,0.2,24944,0.20000320723552334,12,20260823,2,1,d15e5e9a9674c10bc6c41b3afae63f7d383b03e740fc1c6db463cf04a5771e2b,133,133,True,0.0,0.938982888136895,4.185462640193775e-06,4.0650329537274027e-07,69,4.514962702040215e-07,1945632,24944,0.04651583405211568,222232576,20,0
seed_0_after_12_queries,20,0.2,24944,0.20000320723552334,13,20260823,2,1,6d0f10350fa2c59195f51b797d49a94aa7bb95b3ece27a2ac1d89447cac28dee,133,133,True,0.0,0.9320253437972498,4.418834340774933e-06,4.1069123555144027e-07,93,5.057176748618497e-07,2594176,24944,0.10592395788989961,222232576,20,0
seed_0_after_12_queries,20,0.2,24944,0.20000320723552334,14,20260823,2,1,271de1507e7036eedf314df2ed9d69a7a1410ab4d0e4a02bace625af6d14c115,133,133,True,0.0,0.9358197134422925,3.802782568167537e-06,4.052387445925244e-07,83,6.100918236301434e-07,2344736,24944,0.05666908295825124,222232576,20,0
seed_0_after_12_queries,20,0.2,24944,0.20000320723552334,15,20260823,2,1,9ccd48396b6366f3b037531fd4f2f5ff7adbcff62b072255e96f1574a72606fe,133,133,True,0.0,0.9409412724698202,4.1385881519860645e-06,4.2066909948898607e-07,73,6.911576975118794e-07,2095296,24944,0.0531445830129087,222232576,20,0
seed_0_after_12_queries,20,0.2,24944,0.20000320723552334,16,20260823,2,1,df73c74c270f69734a2fc5b617b4a58515e9ec3a1e645cd9abc21160a7936813,133,133,True,0.0,0.9366981064151488,3.954613885760025e-06,4.081229913844204e-07,77,8.044908284265961e-07,2244960,24944,0.06319158314727247,222232576,20,0
seed_0_after_12_queries,20,0.2,24944,0.20000320723552334,17,20260823,2,1,dfa8213601e48ec9458899fd131a21efa8952d4de2ff6caf8fcbdee76abd2dc5,133,133,True,0.0,0.937624499004008,4.094018141316308e-06,4.129152844802235e-07,69,1.102988569340324e-06,2070352,24944,0.05137370806187391,222232576,20,0
seed_0_after_12_queries,20,0.2,24944,0.20000320723552334,18,20260823,2,1,e29166d2b46e8c94814d8be8613781f7df5755401a6397820fc7f4cbbe07dd38,133,133,True,0.0,0.937264501883985,4.110361180498554e-06,4.0321882223123035e-07,81,6.025603663251111e-07,2294848,24944,0.06125829112716019,222232576,20,0
seed_0_after_12_queries,20,0.2,24944,0.20000320723552334,19,20260823,2,1,37eabdb2a33f953dab05e27efeb1ea66eeef05644d267861b3ccf33c1a9bffae,133,133,True,0.0,0.9413324693402453,4.0478144417618585e-06,4.0614943050011384e-07,75,7.214413223349814e-07,2120240,24944,0.05282712494954467,222232576,20,0
