action_position_x,action_position_xhat,action_key_x,action_key_xhat,node_x,node_xhat,total_structural_influence,highest_influence_factor_index,highest_influence_factor_graph_distance,factors_for_90_percent,factor_fraction_for_90_percent,factor_set_sha256_for_90_percent,factors_for_95_percent,factor_fraction_for_95_percent,factor_set_sha256_for_95_percent,factors_for_99_percent,factor_fraction_for_99_percent,factor_set_sha256_for_99_percent
118,167,current-nlr-pbe-gw-v1:gw:matdb:000289858,current-nlr-pbe-gw-v1:gw:matdb:000010851,1249,1976,5.174762043790684,1568,0,553,0.3289708506841166,69f73d1df08cb09ed139eeacc36a71d749bf5b0e4f3ade0cd2ec7c67e35e6f22,945,0.5621653777513385,685133d840a7225895a63f978cfc9da378ccf04a17433d32cca1f41d2a2ea311,1459,0.8679357525282569,cbdd97c31100549216cc9df2568b7875e26c62c92198c1117f9e3134237bd0e9
118,168,current-nlr-pbe-gw-v1:gw:matdb:000289858,current-nlr-pbe-gw-v1:gw:matdb:000010666,1249,1977,6.227105550989268,1568,0,526,0.3129089827483641,16897fe57d9b2d59c8b2f7dc3475b130e99adc9f78284753adc8274860f01bdf,934,0.5556216537775134,5a69fadc73f3131892c1b912b148ff98cf18dad7c74adeae4ec4d74a927da6e1,1463,0.8703152885187388,b0dd3ddc83913244b0d96c9038e63c5ed9aee531bfc33f4e6e541f1942d974bf
118,169,current-nlr-pbe-gw-v1:gw:matdb:000289858,current-nlr-pbe-gw-v1:gw:matdb:000290368,1249,1980,6.0070561569436105,1568,0,456,0.2712671029149316,367e370a3109e13fe2d127335320fc5c893afc50f75ad5353821c5f03e8246c4,830,0.49375371802498513,a74398d98844aa2e4e5d9a72f74600d18d4c02a29e707d21b88a6b18c6a60ff0,1408,0.8375966686496134,f634cbf7ed35044ac5d9ebf3a16428326b5a8bf425a7db4bc8ee8647d6ad490d
118,170,current-nlr-pbe-gw-v1:gw:matdb:000289858,current-nlr-pbe-gw-v1:gw:matdb:000011153,1249,2005,5.9811265215275204,1568,0,435,0.2587745389649018,723788c3dd3d8a98f08e9fcb49da2f82c0238e33ba9a4d700a2f28073e5dc059,823,0.4895895300416419,45f677f7492f4185933a375e5bc8301f78735688765aec8e8433f20cb5c47b87,1411,0.8393813206424747,b8922bccae537fd3f13f790fb76f9a6274d4a2437e626ca685f634af7222997c
118,171,current-nlr-pbe-gw-v1:gw:matdb:000289858,current-nlr-pbe-gw-v1:gw:matdb:000290229,1249,2008,5.366474042636669,1568,0,506,0.3010113027959548,2742f7e9d8a197ea58ce4cc4b182b966e962932be79cd2215bfffe0b0a5d58dd,898,0.5342058298631767,8970cf2e9e49db443cab816cdf2a59d1208909aaa1e49e8df3180ce4fac5da11,1445,0.8596073765615705,74a1a74b311d539563c957a27ed2c893c4b551d71522d243bb927b2c07d7ba6c
118,172,current-nlr-pbe-gw-v1:gw:matdb:000289858,current-nlr-pbe-gw-v1:gw:matdb:000010842,1249,2011,6.379536270494063,1568,0,489,0.2908982748364069,574b5effbe0efa3617597f44f736f56bb962a639b09a6ff1a5a2a2ef901f2b15,888,0.528256989886972,ba9ac24677dc4b1557a8f2f759ec2bbedd721d3636641ca3b3d7bf89efaf6cc4,1441,0.8572278405710886,daf81ac4d7aaf16ed23fe594e1d8c24f2c876f58e52b966ec9d10f0e91ec572d
118,173,current-nlr-pbe-gw-v1:gw:matdb:000289858,current-nlr-pbe-gw-v1:gw:matdb:000010309,1249,2017,5.107512929489425,1568,0,509,0.30279595478881616,46b43d56c7b00a281c3366b65d77eabdfe00c7088c4aa6d6c0a9d94259e79d9c,912,0.5425342058298632,dcf87c947760ed46dcdbf5c3662cd84e6eda1091efa18595394df8054b394323,1454,0.8649613325401546,37f5d0c0f75a3040a84f2fb92050087ff7dde8ae10b3a13d31d1d0284ff1b6d0
118,174,current-nlr-pbe-gw-v1:gw:matdb:000289858,current-nlr-pbe-gw-v1:gw:matdb:000287088,1249,2019,5.26510731108445,1568,0,486,0.2891136228435455,445e23313cae09655c05eb37fd7cdaa10e8f875dca5f652c6af15d0d458ff70b,886,0.5270672218917312,c3a1fccbc116c8d060a9220938f03ed1876d4b2dcfbc33fe6640eaadfaf81648,1442,0.8578227245687091,3208ac4cc4b713bf2905324312e40b8030355c1fae2f727c5e55313ef7813e1e
118,175,current-nlr-pbe-gw-v1:gw:matdb:000289858,current-nlr-pbe-gw-v1:gw:matdb:000290273,1249,2020,6.305617976221156,1568,0,432,0.25698988697204045,20eb4b57b54fadb2d2ca85ee5af3ca5f4bb9e731c04b9e40d476464ed6e5963c,789,0.4693634741225461,0e29d6f8fbe105c9f43d2e3ba00701fde1db05a2f8f25ac7235f0de5b470511d,1377,0.819155264723379,5ea1659d3f59cb7bed19f3ea6ebd7e43cbbe9ab28d7282c6cb5e16dfc1969a28
118,176,current-nlr-pbe-gw-v1:gw:matdb:000289858,current-nlr-pbe-gw-v1:gw:matdb:000287053,1249,2037,5.569514227209508,1568,0,507,0.30160618679357526,f7ad2af897d49497e0f044f7861204c82caaf90d9c04ba2c5c23bb30293ee5b3,899,0.5348007138607972,ccd4c2b6eb2a6eceb2ff7bf55a4e81758ff2aa6908f23cdc59da606f00cf1b3e,1440,0.8566329565734682,bcfd70a033554ddadc53a37bfcd7a76bf3edf07d09f0cec10bd210998a6ee8df
118,177,current-nlr-pbe-gw-v1:gw:matdb:000289858,current-nlr-pbe-gw-v1:gw:matdb:000010890,1249,2038,6.248606980564499,1568,0,487,0.28970850684116595,04a19f8267a5cc05ad0fa624ef2c0da2d98d14cd36447e315ce7eea85a26aaa2,902,0.5365853658536586,21171cfbfe0cac2bd38eaa9176c11292632c7fd6ade6bb5d2abd39dc9592c1de,1450,0.8625817965496728,1d8038c807189928abfcd30058375b00193d8e331e0216ddd2bc56a945fb5bc4
118,178,current-nlr-pbe-gw-v1:gw:matdb:000289858,current-nlr-pbe-gw-v1:gw:matdb:000287083,1249,2046,6.289485105840184,1568,0,506,0.3010113027959548,64014cb6e97b71711dd4e2ecdfea428f6a86a4ee52674ef3fb52416ca036f372,888,0.528256989886972,f692015e0edc3cd2cda0d70107a813e98e29dfcf070e8685d8b065f2976801df,1429,0.8500892325996431,24757bec99c87f38b2783a9ed4a17db1316631d7208a0a73d4d57a0f7f516dd1
118,179,current-nlr-pbe-gw-v1:gw:matdb:000289858,current-nlr-pbe-gw-v1:gw:matdb:000010746,1249,2047,6.6791776619708125,1568,0,526,0.3129089827483641,ca0becae583bcac9a6b6b230a9efe2c108eb95ff342ef88a16818165fdb873df,947,0.5633551457465794,71ddb78e40dab966aeabfaeac2974a0f53bd2e20b270acaaf13b146ff2662f3f,1471,0.8750743604997026,dad448c2b6bbff6483003dbc27ee3f008fc6ba3af3413a70a5c2f57bff62e77d
118,180,current-nlr-pbe-gw-v1:gw:matdb:000289858,current-nlr-pbe-gw-v1:gw:matdb:000011761,1249,2048,5.532252694208882,1568,0,551,0.3277810826888757,e8d810dfbc42215f72fb46304048e864e10edecce2a79f1d74d5708c17c0432a,940,0.5591909577632361,85240e64660d98e93a1ce6e46b355da78ad256e18f6bb20300bb379ccabb9dda,1455,0.8655562165377751,f9a8411c965dcbbca10dd4a65a513f7c487bc1f243616441ce4dde6c922b79b1
118,181,current-nlr-pbe-gw-v1:gw:matdb:000289858,current-nlr-pbe-gw-v1:gw:matdb:000290216,1249,2053,6.084115308133821,1568,0,480,0.2855443188578227,34c8dac0b8bebfe37c10a5649399e24215b074439eef4d753703904e457c9173,881,0.5240928019036288,014fefaac7d9bdb855c5ddb28758e131ab693ce4b7ad5d8ad1c659b1f727c5b8,1434,0.8530636525877454,43ef2ffee1846361c7ecfcd6b997718f74988fee02768708cb7c20897cf9a881
118,182,current-nlr-pbe-gw-v1:gw:matdb:000289858,current-nlr-pbe-gw-v1:gw:matdb:000290238,1249,2055,6.706223902449701,1568,0,330,0.19631171921475313,a260a55ca6ef08d0af82a7b4f5bf7f8ff3fee88d0e805bd3c0cd66520cd62e26,681,0.405116002379536,476c44e24f9569c53d22df1f88a80ecd366b6acf84682ebbb984b35131262523,1326,0.7888161808447353,1a1fbf81957fe91e8102ea76175146915606a5e597dbe406fc2f3322517f853e
118,183,current-nlr-pbe-gw-v1:gw:matdb:000289858,current-nlr-pbe-gw-v1:gw:matdb:000010902,1249,2056,5.352156847885304,1568,0,460,0.27364663890541346,53901e4824c2fce500badfd8cd598b42e2d3178f7dd2cb8f2535303c35bbb699,859,0.5110053539559786,3a42db8cfaca52be4b5ae644483730b4855ff4f3d71363990490ddeffbc32d5a,1419,0.8441403926234384,266af5de776c57619b3bc8d7cd808e0041c4d2f36b624c581593324e3c235acb
118,184,current-nlr-pbe-gw-v1:gw:matdb:000289858,current-nlr-pbe-gw-v1:gw:matdb:000010790,1249,2063,6.250613337955096,1568,0,513,0.30517549077929806,c8caf01e591ee3b9ca60c021aa86c30cb83aa0e198c85f6c6daa513938a0778d,928,0.5520523497917906,2ab71542e70badad721c7074e87add76e7ca1b446baf56211d8374d67ea6359e,1462,0.8697204045211184,429f149dd62915794f5603d747ecc1a01acbbaa50fe3f35977d3d37846c316f2
118,185,current-nlr-pbe-gw-v1:gw:matdb:000289858,current-nlr-pbe-gw-v1:gw:matdb:000290276,1249,2071,5.0668844862465106,1568,0,420,0.2498512790005949,cdd1289983f3dde648c1f859f3b886b2a313434c018c45be250eb74e16142b32,807,0.48007138607971445,86be8de56d32bac6ec25cc6b4a5d81d6e47d556b614887ef9db8781d67fc4014,1408,0.8375966686496134,4e8a24caab6744fee13a26240b1a3912417280af58722c881654d27ba43abd54
118,186,current-nlr-pbe-gw-v1:gw:matdb:000289858,current-nlr-pbe-gw-v1:gw:matdb:000010678,1249,2075,5.203216459251992,1568,0,527,0.3135038667459845,fedb1e41a0c502b072bf980779c0287cd4bfb02d07b0a8c2c8e2e0e8168879b9,930,0.5532421177870316,71667aaf496ec3b585b95bc03e195f70d6b8d5626964b1bee77b4ddb0a460c6b,1457,0.8667459845330161,12aa15866227518e24a1ef7a1253b5a2b0af0d74e8318c7370c7596a446a971f
118,187,current-nlr-pbe-gw-v1:gw:matdb:000289858,current-nlr-pbe-gw-v1:gw:matdb:000290154,1249,2086,6.1676022050225505,1568,0,480,0.2855443188578227,51f6f1e8176a28254d30541dc7f1cef437aa5dbe48cd22aa4d7bbd3054f4eb42,845,0.5026769779892921,db0893b705d7544e9b53ff672df1fff46386b85b9ad15d7b4fb9ac5167eac4ce,1404,0.8352171326591314,73ee7511032bf0b8ea46cb645407776de1ddcc3a9f8d5e3186c0a4c51743236b
118,188,current-nlr-pbe-gw-v1:gw:matdb:000289858,current-nlr-pbe-gw-v1:gw:matdb:000011210,1249,2087,6.138327023432746,1568,0,531,0.31588340273646637,807d1feda31cfacb72f48c6655c97ce2544445ec6f3648694800ba2769387acb,932,0.5544318857822724,0443c8c12662022a1fc193558429a0a4ced079d55ccfdc96c8095c53209bec52,1462,0.8697204045211184,a7841f3196004333f46a0b2a6f8eb6ed65b122d0690fbd63a528b093bca97f5a
118,189,current-nlr-pbe-gw-v1:gw:matdb:000289858,current-nlr-pbe-gw-v1:gw:matdb:000290236,1249,2112,6.489994262653553,1568,0,404,0.24033313503866746,878e8c9cb220dcae34af740380cf448cf836178ca138464023fe0c180b06334c,774,0.46044021415823916,bd62a794a012c4d66f3a9017c912b95c8e3b28cd001368085a5ef0a6df990d41,1380,0.8209399167162403,7036d32ac5963e694fd66cab536d1415d4641ec9547e2d7c2a23fe4f2be16df9
118,190,current-nlr-pbe-gw-v1:gw:matdb:000289858,current-nlr-pbe-gw-v1:gw:matdb:000290308,1249,2124,6.287390159324326,1568,0,471,0.28019036287923854,831af1e964aa1e270d97edc364d5528eb54c73bee35fcfc6f423cea64a0caee2,848,0.5044616299821535,9f4fdd29ae2943df66473a16ae6fe08fffe830be5c5f39c96aa402fcbd9e4d7d,1410,0.8387864366448543,032351e20d2e816b082ecfb0e9f277c0dbbae49c043ee4c766d3e6b7fb321c86
119,120,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000290331,1254,1256,6.487837629881223,1368,0,397,0.2361689470553242,7916e3d96ceddf7034e114b57a52e89e2ddd0ce1bb8112466c16ed1a56465d7f,756,0.4497323022010708,3be56927153dc6bb5c9cdc8e578e686843ad9284d8f724762e8c62d02de5f76d,1372,0.8161808447352766,8f6609d6fa7e5b63711fc078a91f406d98c0df898736741526d7cc691085e8a5
119,121,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000010436,1254,1306,6.313192025731917,1557,0,604,0.3593099345627603,e1c35fc55611384a3cfb0b12eed46a20b8d2ea3d1911d2a7c51ff8ddcef4eecd,1012,0.6020226055919096,9ba392a3608cc2ec892dcb5d70bd94e899f9b07a9ea5faf79990b06227d394c9,1491,0.8869720404521119,faf40faa5ec10a23bf2b246cae9845eacfedf144ee32b46f7a06a45686c636e4
119,122,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000010046,1254,1307,5.666180399967089,1558,0,620,0.3688280785246877,4a03b57119fe5fa4e75258b26c175e3a31d6f55a7908d1d80d23907578a73eff,1017,0.6049970255800119,10320fb87586f542af5c89db9b76584899c0b15303efd8ec83524833067d736d,1493,0.8881618084473528,00c4c086aef05d764a7f495c8bedd035ffe7b18ec0bc3916f608d277567dd8e9
119,123,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000010448,1254,1308,6.366203106355458,167,0,559,0.3325401546698394,68e713b27b3b9d288180397fb8b8f504eb5e779b9124580d48578e7db549cf2e,973,0.5788221296847115,dea2276adfedb8c3c0fb55c5afd09f69b9d064d262c646606d995a5192a89a5f,1477,0.8786436644854253,d4a2acbf6531231aa240d709653d60c7556278d702f1a0e4fac675e4cfcc9a0f
119,124,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000010087,1254,1310,5.201779224130607,1558,0,560,0.33313503866745986,db1592b44be6882755f541be4caeac6a071898309992417c9feb938a4166e7b1,974,0.5794170136823319,08dbe4225fa75ba7df96359d0c7b63a21f145d420d72373cfddaa854a2923516,1484,0.8828078524687686,70098c7e76a21598cff4205f3952684a3322dd84bed10cb3f72cc5e6590d9766
119,125,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000010478,1254,1315,6.464308196284339,1557,0,568,0.33789411064842356,7d6d7a47e7bbf0f7e146421fb881ace4428f13568744c5c3c23769abb7fd262f,982,0.5841760856632957,fcbdaea22cd35d348dd8096ae223dff48289a620511121689028a837413f085b,1481,0.8810232004759072,9fa959401d27a923597acd2887d1a13fbec27487d81990138b6e3576eb99b879
119,126,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000289890,1254,1482,5.540673604873595,1557,0,576,0.34265318262938727,16f8bdb5032f88973cff3988fba37a741e00358c7c32d3e518e3496d19c977cd,957,0.5693039857227841,82449c0ef4a68c273a44e7105c09ab7764e936c9f68ce87826681fe2546c132b,1459,0.8679357525282569,520ab5e4d372464fed4895d856012dc1afd503aa859a9003108287936bf00fae
119,127,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000289918,1254,1492,6.910394515814952,1430,0,571,0.33967876264128494,0ba2d8f449fadf131084c359d588d102c766194d6935f57cbbae6dbb6ae605d1,963,0.5728732897085068,f30e64f1566a0ff9d3f84b3cc51ae699d119853d7d8e88eb0d9da5d88b0013c6,1458,0.8673408685306365,503008a67b8ea1082287b531decddab2ee5550f1ad83ea12e001d9841bd10e02
119,128,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000289881,1254,1505,6.779363017303083,1441,0,425,0.2528256989886972,7fbb4c07f973d781393e104d1c34196541a5dfca873b534fd9989bfb16003ffc,784,0.46638905413444376,68ecda471281429676c241723e3fb5dcec1ba9f8455d8777b71787591381d56f,1378,0.8197501487209994,19b91283c94c454bb385d7f5e3e4158a570a2c0d35e6e22f485944aa8a9d6867
119,129,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000289900,1254,1519,6.083781900394593,1558,0,456,0.2712671029149316,0154b72da8ddf8e94284b781c1e7496619b42c4acc5f29f27c7ebf2b7dbcb9e8,819,0.48720999405116,f6a00fbddcbc15af5659f6fd1b40ca84a12b0bebd588b948a33ad3a2c5e6a067,1391,0.8274836406900654,07f012c162b0bd21b7a11ac1deb06c84bc8e05037f77acb7bc33e2d240d96ad0
119,130,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000289977,1254,1520,6.144558478199209,1557,0,562,0.33432480666270076,e1313c38766d74b54c398ae73dbda2c17bfbb95dc5b8398156c92829800f9d8b,936,0.5568114217727543,9743780fb0b714bda6aba8d4b61ed06171cd60bfc82e16afe6acd9a4d67e1ad2,1453,0.8643664485425342,adcae5757772aff8560305c0ea20848013a2b361d9254244523faefc8bed7414
119,131,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000289910,1254,1521,6.431190646124913,1353,0,491,0.29208804283164785,605e1c0b412de6a3c2436cd5b1aa4c6bc079bb9e194db69200b8920424009e84,877,0.5217132659131469,69b91ea24a1605fe0185dcecf2767f3f14cdec1ebed4913a99d51ebbfc847aa5,1426,0.8483045806067817,706659c43159e41213d4f925531d5d75cc53c2b172dd3673c94c85ce5dcee9d1
119,132,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000289932,1254,1531,6.283801980908431,1497,0,487,0.28970850684116595,88bc49899520bd02d8a65e17384a259986f5c3ccffedb19c2997a1a8a8c80b1b,859,0.5110053539559786,1878452d86b015120df55ea7d14c57010c5984c2c3665ce12a98eaac04611d3f,1407,0.8370017846519928,61901fb50ffbeb32f68d92b7f659cc5693caacefe951c1af0503abaddc856e5f
119,133,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000286998,1254,1553,4.639547770011656,1558,0,546,0.32480666270077335,af93cda91522043bd4ad8162e25ddee267dc34a6325f000ad5597e235a43cc48,918,0.546103509815586,fbedd55e1a63befb3d9a8c24c79268a55b8301c55d8b31a2e2767f2cf0906aaf,1444,0.8590124925639501,0cb1d640cae015ca02ebdd2001e1eea9bc59cef44add5eaf0c4a1b5a4c59046f
119,134,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000286993,1254,1554,6.384912501633247,1656,0,432,0.25698988697204045,2d0e0090cbaed918ff96edd610c7ab54979a4b800f696041c9a8618ee1dc1f11,814,0.4842355740630577,8e6cb160dd666e0842fa992f140b6160bd4be7ee098af54fa1bcd7bbb33b362d,1402,0.8340273646638905,7bf9815bc9a5720a82a58ac355dd960df31347f19c3742f5b2d46bd7d77d9999
119,135,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000289941,1254,1555,6.305675970665453,1275,0,488,0.2903033908387864,8648983d700c63aa343b55e2315a3068dd5a5b4f7719c9a3077933f3d214201a,867,0.5157644259369423,a8fa07e8d5683bbe0cef7d685ac0a3bdb62045b8453c51f8c393279783159038,1420,0.8447352766210589,1b1868ce3999db00003132e057fe70edee4da9dfe075c92bdbc0393ce91ca177
119,136,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000011348,1254,1556,5.386278671602646,1558,0,528,0.314098750743605,43bd5f002d7d904d7111079a7cde5c7c4cf0f241eb36126f6f138edf43868cf7,914,0.5437239738251041,2afb4be4bf6164c276ec261f035926e84b9365d00d50ce5c94198ed17bd7ea8d,1442,0.8578227245687091,39f8088bceaf2dc6c91e887e2d1564337a481de7c496733c72e2b1f3925ca958
119,137,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000010484,1254,1562,6.285031654508368,1592,0,462,0.27483640690065436,4801069e2823a4ec87ebd2536d1472ae744597b2a6f6766181049ef949c9e35c,815,0.48483045806067815,0396570d58ca46a5dfd12f5c683e4d94c313231c41f3c6398045c84718cdc887,1396,0.8304580606781677,eabcbb264a03f12514099cc63cb1ddb6fe1f733e7e1d405de6b92a799887d2af
119,138,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000290046,1254,1565,5.400552040331576,1558,0,531,0.31588340273646637,307e61e58944bc8cf18fff078e8bfa68fc71d075aff4a0541df59600e6a3bda7,923,0.5490779298036883,c2d72a43b8566bdb440dc726dd5a6eee26413b46864395d91b5a11953759e3f4,1440,0.8566329565734682,17fa05686ed81b2d0699be34b8a08011aa94405cb3fe9a20fab7489b7676dfb3
119,139,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000290025,1254,1571,6.011281859306521,1558,0,489,0.2908982748364069,4f0532a2389f32fbf5e53987a47012b56ebd7e761c0e2c1defdc859668f0c150,894,0.5318262938726949,ad4f32c00521eafe28cc58819efc06d5f9783cdda030afc0efe323b35ba57d2b,1438,0.8554431885782272,68980490e33d8970df39849793449497942cb80f96a11571103521ad244b00a2
119,140,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000289987,1254,1576,6.277999007975669,1557,0,571,0.33967876264128494,07ae87ae7a9654ea076a6c88d47b5fbb22ec44c45cc0d5e9ce8c84a8a72955e1,963,0.5728732897085068,2fb637f0194d1955a3823ab7390190442cd1fca642eb64e97eb0dea9dc9b6164,1468,0.8732897085068412,23367faa3040e78894add1a5ad01d46619c7f6a582bba4c0312c6cbc808d9ff5
119,141,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000010136,1254,1584,6.50617864781893,1050,0,533,0.3170731707317073,43a570b72b2a333b6e2da1135ea65a8308d28ef9f56690615d24557da1a2b4de,913,0.5431290898274836,2527f3759608efc0e50adb0a6a868b7a5645a4c5e344a93421bf6e71fa66a79c,1437,0.8548483045806068,1232cf3f495561af65656bd965db0436b8ced71d7f037bcdb159025d7ea34f8d
119,142,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000290107,1254,1585,6.309687214365461,1195,0,506,0.3010113027959548,9000768004fc2b5b1a06a4372c164b438276948507eae8a3ffe102e86c0e2c70,881,0.5240928019036288,ccbe9d068902029b07de5b05f567d5433ac14387d8e9e790cb1b7ab254a128c3,1426,0.8483045806067817,85e3f5365592ec3f8ab898a9b3d378d30db3f08769dfa29560c14b107ad03baa
119,143,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000011392,1254,1609,6.52611784850254,578,0,582,0.34622248661511007,0018a627363d87a39fb5480d627613e17e1663c45527fa97f4558c09ab86b4de,989,0.5883402736466389,d9f05454c7cb96ccc064bd02deaf2ffd1c4fb05525d0f99c5777de1007f1627a,1486,0.8839976204640095,f2eafa75c9dfbc187405256051144015642681a36474373605aaec46ca9721b4
119,144,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000011288,1254,1610,6.475425983022797,415,0,599,0.35633551457465795,c855d41a7019b4cf1147452c0ddd6a5798eb4b1c0caca88d1e502b82b15a31da,994,0.5913146936347412,55cd50934e09a5e4abb540758a2487de95313417f339e82a45deedb5e23f2674,1483,0.8822129684711482,9f2dac69afcc01d3a3cfd614f99892af97c42eb3106fb1868635206630f54da4
119,145,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000011066,1254,1612,6.259764097355941,1557,0,577,0.34324806662700774,da27e3304c4a8647b19be606de6df5f2c5d22f27c2c06749ff5318fc8d387cac,964,0.5734681737061273,3daa8ff644154df5d568bdc74bd0fd12f4f35a4f878b9568e8bb8fd3adf09d9a,1474,0.8768590124925639,d6d1be375a45222469d7f55a6c7e3b85de110fa29162b60868ca4bbb0f123e6e
119,146,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000011962,1254,1613,5.243929156933579,1557,0,551,0.3277810826888757,74a16075830ee92e81133cc1041b291c902c8e38114bfba5b898e69cb963e390,954,0.5675193337299227,4c0805eea91ccddb528789e208d5503c59f0b474480444aebc82fce253b474de,1474,0.8768590124925639,b7c215764ad563f4adcb8fc41aeef8ce752de608d3343849ac82e39b261b0549
119,147,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000011961,1254,1644,6.576225359714146,1557,0,610,0.36287923854848303,87f4a716cf5770c908270c752a3175c56b95347e3a0df27f518bd72e1ee642ea,1008,0.5996430696014278,1ee1aef93b48394d24b2d1d9d3d3c2113701f693926796d27869fc317e7fb6df,1494,0.8887566924449732,3012a89b0a63521dd28e95c5a3b4a09c750e35072357785c57092a8aa051fdfe
119,148,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000010195,1254,1647,6.252250323440542,1558,0,618,0.36763831052944673,7b3ab643a4147424998bb923a2c61ef3d3c9afafe864f72bc9eb385f6fb1a890,1004,0.5972635336109459,793ab0805cc149823edd95872878cf6289ff068c024d53e3525b72fe256b7156,1483,0.8822129684711482,9503d1dad6652424dc238f332bf7d1cd984efbd32b9a04da9866c393170343e9
119,149,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000011568,1254,1649,6.282298360068175,1557,0,572,0.3402736466389054,9f868bbe381e10ef0d72c798a09520d478fd0d2f0554005bb67620e4872b4228,976,0.5806067816775728,cbb3f13b521fc05fe708c22ec8a91512f49edf93ebd8179b088d872d2e608790,1476,0.8780487804878049,86240d63a8e69da8edd70dccbd0d8903caa04921f86415fadcd79d61d2d7b82a
119,150,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000011727,1254,1663,6.299963305427367,443,0,528,0.314098750743605,d461014e2d24fb0f530c668ee737aae853278d85b389c4884e32b4ef1b9c832a,938,0.5580011897679953,290123f8ef607e6bcbc5d79665886072d293c8a48dd74788f15cf9b41dbe569b,1468,0.8732897085068412,a93b0847526109223b5b97563d7435b9b60838e354a84a50d4d7addc9b34a533
119,151,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000290117,1254,1765,6.088564963756448,1557,0,566,0.3367043426531826,ad10302b03e2e229fe8fb176c7ce82ed1eac55966ad97a21b49526514ac775c0,959,0.570493753718025,930bee09dbcd037d9e68e3289b15103fa973b4e353e58f0373093f598f844dd0,1475,0.8774538964901845,90ecaec6801596b2e7c7cc2bf41ef3035b92b8f026c651411c7c620f278f9e71
119,152,current-nlr-pbe-gw-v1:gw:matdb:000289924,current-nlr-pbe-gw-v1:gw:matdb:000290129,1254,1797,5.201260949319902,1558,0,522,0.3105294467578822,ceb0a966c581d09cfe018de87d9392414d4971a6505fe792e87105998fb11d44,914,0.5437239738251041,2c73d4d14bc7c806a977230e4d67b3309a1ec4d8e93ada189c407b1227117fa6,1454,0.8649613325401546,1ae96bbcfde5fbaef9fa91bce7c275a006602079459b8c9ce8094460c427e6c5
