candidate_count,constant_high_utility_nll,converged,coverage_50,coverage_80,coverage_90,coverage_95,crps,dataset,finite,fit_evaluations,fit_iterations,fit_message,fit_seconds,high_utility_count,high_utility_nll,interval_calibration_error,model,n,nll,objective,one_step_regret,record_type,rmse,seed,selected_test_index,selected_top_decile,spearman,top10_recall
167338,0.2532367173583005,True,0.4612764431695948,0.7678976933189913,0.8835902952073622,0.9410780446994144,0.05889830304399115,creilov,True,13,12,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.06997287700005472,16734,-0.5032421282789604,0.02403938090115934,S1,192,-0.8211039871168649,0.8121276104528099,1.1705802377717085,offline,0.10985226334030472,3,90061,True,0.9106033105600171,0.6179036498069763
167338,0.3008926755652433,True,0.6671447352695111,0.9097645512130991,0.9550017927572607,0.9700011951715071,0.044690077440612624,creilov,True,41,37,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.4741036760001407,16734,-0.9446026495438086,0.08797806860284449,S2,192,-1.0895881433054095,0.8458019857852724,0.9360841910670522,offline,0.08616825772594082,3,153241,True,0.9372974782667381,0.706943929195404
167482,0.1912142717688929,True,0.887276852349394,0.9770135530479431,0.9828049435787212,0.9860290166577109,0.06907799981830777,creilov,True,23,17,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.8661812489999647,16749,-0.6477600012194802,0.1707810914084423,S0,48,-0.6264408742132236,1.30504929959935,0.6401533868418874,offline,0.12477591826952654,4,131950,True,0.8897162501956687,0.6368738412857056
167482,0.17852281085748375,True,0.8887694787748522,0.9780882440742731,0.9832825840348678,0.9859693116006926,0.07351809601683507,creilov,True,12,11,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.08190706400000636,16749,-0.6736872695265612,0.17152740462117141,S1,48,-0.5870220740218485,1.325153705370344,0.8230314812837164,offline,0.13389617617760355,4,127527,True,0.8816751355718391,0.6113798022270203
167482,0.18718206294324286,True,0.5206878022568512,0.8246462475371664,0.9200549286524569,0.964296375903039,0.06174231247135513,creilov,True,24,21,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.2937388649997956,16749,-0.4823474055808543,0.01992133858737835,S2,48,-0.7699334818260017,1.8814436691921437,0.8950465391258972,offline,0.11306848173307185,4,39718,True,0.9121822283137331,0.6275598406791687
167434,0.2576535164647218,True,0.550346392737697,0.8468705207835643,0.9328714763497372,0.9682274247491639,0.0620837526266625,creilov,True,14,11,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.08274836600003255,16744,-0.5793210605916531,0.0370789536550406,S0,96,-0.7596755109365843,1.048642935250419,0.9222901228196987,offline,0.11560690849726311,4,67403,True,0.9029589431497683,0.6003941893577576
167434,0.2583583376081275,True,0.5761466794075489,0.851887243191591,0.9281533683707597,0.9635093167701864,0.0639569874944268,creilov,True,11,10,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.058257204000256024,16744,-0.569489263337785,0.0424241519350215,S1,96,-0.7291439716167485,1.0739346055425485,0.9379431873885312,offline,0.11882126439103669,4,3303,True,0.9027581321357835,0.5954968929290771
167434,0.2841048718067934,True,0.6025441949354993,0.8723124701385571,0.9396201624462494,0.9650023889154324,0.053854120656779046,creilov,True,32,27,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.37476209299984475,16744,-0.7510195013523935,0.057369804108934525,S2,96,-0.9023788429854941,1.2760838611537921,0.9222901228196987,offline,0.1015647194584933,4,67403,True,0.9202460258666917,0.6423196196556091
167338,0.19177598077456276,True,0.5053782717820007,0.8024979084498626,0.9006214891836979,0.9505198996055934,0.05157670413594991,creilov,True,20,16,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.1091592060001858,16734,-1.054596828743315,0.0022543922552886175,S0,192,-0.9511016903275756,0.7993489663529411,0.9994935282374109,offline,0.09660875652949366,4,34874,True,0.9244422028413393,0.5939404964447021
167338,0.27287363613969595,True,0.5144018166606908,0.7980757738735509,0.8973945261144974,0.9465160750567706,0.055246935133476616,creilov,True,14,13,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07774397000002864,16734,-0.6526143641370051,0.005603860403967986,S1,192,-0.8858729789406404,0.9022647125142409,0.9222901228196987,offline,0.10319288932243915,4,67307,True,0.9254006664675174,0.625552773475647
167338,0.2108040631006522,True,0.5732042548105654,0.850902354487869,0.9238078164216565,0.9569738257439943,0.045030384803344016,creilov,True,41,32,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.47661500300000625,16734,-1.2757874654871577,0.038722062866021284,S2,192,-1.072811894181958,0.8161093817997839,0.9219341364868541,offline,0.08579790590999774,4,49903,True,0.9389179372317537,0.6229233741760254
167482,0.25645334797069674,True,0.8372440145680339,0.9725356737715685,0.9835214042629411,0.9866260672278943,0.08185021433576899,creilov,True,14,9,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.8356087590000243,16749,-0.5008828175093052,0.15748178995760942,S0,48,-0.45577321645052016,1.1152191070747923,1.643903784415981,offline,0.1459982598596337,5,70552,True,0.8242885596826025,0.5834975242614746
167482,0.25812867261443107,True,0.723267060720043,0.9516389038151531,0.979700280613768,0.9862678368857842,0.08098761938445799,creilov,True,10,9,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.06602240599977449,16749,-0.5031280282997095,0.12271852050868709,S1,48,-0.4897216631723121,1.1397208653597861,1.7210168887864776,offline,0.1455688745345168,5,157408,True,0.830390852707448,0.58516925573349
167482,0.2717194403246176,True,0.758791569645949,0.9540868111529046,0.9792823452146396,0.9857304913726193,0.07532022644162432,creilov,True,23,21,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.26310707199991157,16749,-0.570741718572451,0.1319728043465281,S2,48,-0.5504163884255681,1.75537820497937,1.7037302971815822,offline,0.13506963953299955,5,68219,True,0.8659539992604692,0.6200370192527771
167434,0.2922982656145898,True,0.722348303870043,0.9353798375537506,0.9703774486383182,0.9801720019111323,0.06474729229459923,creilov,True,16,12,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.09690830800036565,16744,-0.6707699358658944,0.11456939799331103,S0,96,-0.7168130231444932,0.9250722632987562,2.3171892024195513,offline,0.11978748275342953,5,89497,True,0.8933659847797151,0.6287028193473816
167434,0.28164678408259214,True,0.6321070234113713,0.894708552317248,0.9519230769230769,0.9744386048733875,0.06686199886014775,creilov,True,11,10,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.059916670999882626,16744,-0.5690191101448844,0.0757943143812709,S1,96,-0.688592693529837,0.9688843741104859,1.643903784415981,offline,0.12229334783296841,5,70504,True,0.8946532891980328,0.6052317023277283
167434,0.31395878954873135,True,0.6960702341137124,0.9210463449593884,0.9586120401337793,0.972706641184902,0.055266070405742246,creilov,True,38,33,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.4487295939998148,16744,-0.8214807444478737,0.09960881509794553,S2,96,-0.8755397491736471,1.182120700658018,0.9639125550461815,offline,0.10377394713203539,5,117685,True,0.9233128086094367,0.6802436709403992
167338,0.33480991785216657,True,0.6283614198637505,0.8961993546073862,0.9562567228397275,0.9753794669535079,0.05216581487117922,creilov,True,14,9,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07992858599982355,16734,-0.7780309762424573,0.07654924106609301,S0,192,-0.9366768905464867,0.7378899679552493,1.8272831600089752,offline,0.09750911560894639,5,103328,True,0.9255686167433457,0.6407911777496338
167338,0.32243191590891007,True,0.526831600334648,0.8207242739333094,0.9136488586112107,0.9545834827297717,0.05785475079711397,creilov,True,13,12,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07142893999980515,16734,-0.5896027253370253,0.016447053902234943,S1,192,-0.8362806723348094,0.7842678311285859,1.4318326134303845,offline,0.10721320480882261,5,131851,True,0.916607165919252,0.6185610294342041
167338,0.34714837367623363,True,0.655252778773754,0.9005019720329868,0.9493247280984821,0.967551093581929,0.043019993407837964,creilov,True,44,38,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,0.5513588880003226,16734,-0.9337177523882241,0.08065764312178797,S2,192,-1.122135333811428,0.7998469774592053,1.3675830850786945,offline,0.08222175104185811,5,164626,True,0.945212628928199,0.6703717112541199
167482,0.635928004568426,True,0.6216490536748462,0.9275180607797481,0.9765359125917965,0.9857901964296376,0.07507714506830591,creilov,True,18,16,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.8498328069999843,16749,-0.35556081907145537,0.0903733058690071,S0,48,-0.5223797719832971,1.2342589387078855,0.9973643241261708,offline,0.13152066780775545,6,51132,True,0.8721660530405496,0.5818854570388794
167482,0.637208443052104,True,0.6896531136187235,0.9356379485342409,0.9756403367365216,0.9848349155173444,0.0747772218470966,creilov,True,12,11,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0795625089999703,16749,-0.4512067965833452,0.10894157860170758,S1,48,-0.545873524307407,1.2679859010168202,0.9973643241261708,offline,0.1328272949805934,6,51132,True,0.8761907724620948,0.5844528079032898
167482,0.6312129670662153,True,0.23201385157322826,0.6645769896710252,0.8336617111469341,0.9179652516568153,0.07641549410538204,creilov,True,19,17,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.22406044699982886,16749,0.02969247128516336,0.12544554898799928,S2,48,-0.5507533771393288,1.8484119085703787,0.9973643241261708,offline,0.13865693954355343,6,51132,True,0.8814996880208167,0.5760940909385681
167434,0.3857586648790461,True,0.33868848542761587,0.6844242713807931,0.8406593406593407,0.9225394171046345,0.06229499944768516,creilov,True,16,12,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.09277365299976736,16744,-0.19076537939758834,0.09092212135690397,S0,96,-0.7529932875297912,0.9405461975118017,0.774614841103746,offline,0.1148644083695302,6,88298,True,0.91907912950588,0.6207596659660339
167434,0.38433254985843485,True,0.29580745341614906,0.6226708074534162,0.7751433349259437,0.8697443860487338,0.06261828123741164,creilov,True,12,10,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.06377573300005679,16744,-0.04872971589521241,0.14665850453893933,S1,96,-0.754048549095766,0.9602408483174472,0.8981216024947273,offline,0.11592902607448881,6,41229,True,0.9280869935185337,0.6188485622406006
167434,0.3938789879052556,True,0.3438246536072623,0.6835284280936454,0.8426301958910655,0.922360248447205,0.05435322824818243,creilov,True,31,24,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.35630860900027983,16744,-0.35531216861629833,0.08941411849020546,S2,96,-0.8930098317663678,1.1766422858900931,0.774614841103746,offline,0.10157930395762525,6,88298,True,0.9304610511281131,0.6361681818962097
167338,0.23232718020215956,True,0.6078044699414366,0.9046253137325206,0.9677901278833513,0.9890044221345763,0.0525211299221345,creilov,True,22,16,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.11868000399999801,16734,-1.0126607329215587,0.07980608342297119,S0,192,-0.9360713763432124,0.8452756239287589,0.9812625039957242,offline,0.09713485344403062,6,70283,True,0.917731300652385,0.601290762424469
167338,0.23838462584576414,True,0.4959364168758217,0.8160033464802199,0.9227919206406119,0.9710170909525517,0.054078468562567435,creilov,True,14,13,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07668317300021954,16734,-0.8479058870586842,0.015968985299390448,S1,192,-0.9035245267383163,0.8738089260513111,0.7316103654214551,offline,0.09961890146609109,6,143414,True,0.929142253123215,0.6124656200408936
167338,0.2464818851419822,True,0.5986016493366798,0.8494681486793355,0.9264969523126568,0.9630692004302618,0.04429788022522901,creilov,True,39,32,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.4507252769999468,16734,-1.224960734703934,0.04690898768973348,S2,192,-1.1105767413236707,0.7945808286816669,1.0903683049812198,offline,0.08499088319243676,6,129954,True,0.9390544518339248,0.6309908032417297
167482,0.1817965112229345,True,0.6396202758373635,0.9008896053495731,0.9573108842318945,0.9785658845304197,0.07169828335100369,creilov,True,23,18,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.8786418980002964,16749,-0.5341613388364556,0.08159666248731268,S0,48,-0.6151274105902899,1.1769963451855394,0.9122973541964087,offline,0.13004526895745147,7,21479,True,0.8669748043339862,0.5627201795578003
167482,0.19833755596853075,True,0.6592035345393755,0.907576571735626,0.9619678786793241,0.9789838199295481,0.06956886147079167,creilov,True,11,10,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07283181299999342,16749,-0.5644006849694696,0.08943295122096842,S1,48,-0.6453686968632564,1.2261986546842039,0.8849931041473657,offline,0.1267571530860945,7,27031,True,0.8807003589652528,0.5960952639579773
167482,0.1892319804695897,True,0.4252791211415607,0.7316854737596274,0.8505582422831214,0.9172487909725954,0.06590079453968838,creilov,True,24,20,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.2934782229999655,16749,-0.4106409533489009,0.05630709296077378,S2,48,-0.717316851582963,1.7545557635777471,0.7137811592203263,offline,0.12076786931016552,7,31601,True,0.896994690100677,0.5788405537605286
167434,0.3125390758321357,True,0.6053511705685619,0.8606665074056379,0.932931199235547,0.964763497372193,0.060083196150837674,creilov,True,12,9,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07440790200007541,16744,-0.5913441232999186,0.05342809364548495,S0,96,-0.7877007614936898,0.9683382062963065,0.9663824265104064,offline,0.1116895920595117,7,3155,True,0.9103047816627318,0.617415189743042
167434,0.31026317594054087,True,0.5192904921165791,0.8014214046822743,0.8991877687529861,0.9442785475394171,0.06160870257355931,creilov,True,10,9,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.05512708100013697,16744,-0.5031060004841427,0.006811395126612524,S1,96,-0.7670023366452163,0.9722407757668844,0.9663824265104064,offline,0.11470048458464356,7,3155,True,0.9073886705142375,0.6146679520606995
167434,0.3182448153731202,True,0.6128165312947922,0.8665790731008123,0.9335284280936454,0.9652412804586717,0.05408800355830486,creilov,True,29,24,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.35320179600012125,16744,-0.762814158227661,0.05704132823698041,S2,96,-0.9033893991126754,1.202648286822299,0.9049403814259671,offline,0.10140017763291292,7,98049,True,0.9232308894202071,0.6276277899742126
167338,0.21713330055829305,True,0.4545834827297717,0.7392733357236764,0.8519780088442691,0.9158599258993666,0.052691753674456575,creilov,True,18,12,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.10114465800006656,16734,-0.5105627050373737,0.047076311700729054,S0,192,-0.9211375733004631,0.7342641720819483,1.1984691875502467,offline,0.09994870489421769,7,7094,True,0.9262029727431172,0.6354727149009705
167338,0.21275922351642731,True,0.39362973586709693,0.660332257678977,0.7814628899247041,0.8596271064897812,0.05597541810595076,creilov,True,11,10,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0611308999996254,16734,-0.3036476217092746,0.11373700250986019,S1,192,-0.853496137875662,0.7384250910598086,1.1984691875502467,offline,0.10555456524609358,7,7094,True,0.9257257282108716,0.6278833746910095
167338,0.22826901309303121,True,0.5516314091072069,0.8403250866499342,0.9176526831600335,0.9536273455240827,0.04640131885087906,creilov,True,38,34,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.4478135479998855,16734,-0.839724869675666,0.0283091311103143,S2,192,-1.052260569677826,0.8062667158230925,1.4806551214715253,offline,0.08882426624043925,7,58450,True,0.9369965319380538,0.6554320454597473
167482,0.5430717603724476,True,0.8619022031166039,0.9856110812585827,0.9893724998507374,0.9905666009911039,0.08591278482796069,creilov,True,18,15,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.9004323750000367,16749,-0.5437222914670152,0.16936309630425697,S0,48,-0.4296137057360745,1.321585182163617,0.7634678240994831,offline,0.15321911871445773,8,51614,True,0.8097637825671187,0.5359722971916199
167482,0.510082933925132,True,0.8075108961729058,0.9860887217147293,0.9895516150217923,0.9907457161621589,0.09033446676549178,creilov,True,12,11,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07662623900023391,16749,-0.5297147052199918,0.15597423726789658,S1,48,-0.39431972528498016,1.3585659361462012,1.0140358932927136,offline,0.16127896045306112,8,44785,True,0.8020556739096325,0.5042092204093933
167482,0.5573985510615128,True,0.7820765418830975,0.9694310108066153,0.9856707863156009,0.9891336796226641,0.07528504823061274,creilov,True,23,21,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.2811747299997478,16749,-0.538239866997737,0.14407800465699444,S2,48,-0.5470596344699299,1.9675016179060383,0.7634678240994831,offline,0.13395043808285292,8,51614,True,0.8514760843036622,0.5534659028053284
167434,0.2731150614202797,True,0.5637243191591018,0.849617773530817,0.9344242713807931,0.96972049689441,0.06857264701766752,creilov,True,15,12,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.09112546599999405,16744,-0.5783932423682485,0.04187171524128047,S0,96,-0.6697933210320932,1.039559888158398,0.9108935617228532,offline,0.12594180840826263,8,48175,True,0.8803482268290738,0.5787147879600525
167434,0.2846776080000993,True,0.5811036789297659,0.8598901098901099,0.9358576206402294,0.9664954610606784,0.0667359882693142,creilov,True,11,10,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.059599387999696773,16744,-0.5317339351330721,0.0483367176301959,S1,96,-0.6902698487137514,1.0873932150927914,0.9103173093989403,offline,0.1228116331154342,8,51566,True,0.8976971925171311,0.5981246829032898
167434,0.2794955787530452,True,0.542044911610129,0.8355231724796942,0.9298256091734353,0.968167701863354,0.061966917483772,creilov,True,33,29,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.3907267409999804,16744,-0.618069102887067,0.031390348781653116,S2,96,-0.7716452605051265,1.3315660575483572,0.7856023403872782,offline,0.11417242018475791,8,78230,True,0.9008099349600672,0.589106559753418
167338,0.3610191081924663,True,0.569140671686387,0.8722361658898052,0.9484283494681487,0.9733476753914186,0.054062982630943085,creilov,True,15,10,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.08571158999984618,16734,-0.6866824897639963,0.0532882156089399,S0,192,-0.8932041856861862,0.7848831012538484,0.9927210421845989,offline,0.10036999043861031,8,105228,True,0.9254615261709191,0.6462889909744263
167338,0.34528012732880314,True,0.49551810684833275,0.7773993068005258,0.8848452252898291,0.939763356041592,0.05898950548780307,creilov,True,12,11,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.0682911150001928,16734,-0.4947584332329826,0.013118501254930082,S1,192,-0.8165642007108187,0.8145796326431323,0.8711494037900039,offline,0.10915881107430038,8,144765,True,0.9195532258176127,0.6185012459754944
167338,0.36159233279309855,True,0.6797537946695351,0.9251822636548345,0.9650412334169953,0.9789649814748417,0.044988690331105946,creilov,True,42,35,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.49297056499972314,16734,-0.9684407649409147,0.09973556830405164,S2,192,-1.0697497201229265,0.8655554310429843,1.2228042597037232,offline,0.08497693089877421,8,113624,True,0.941669699019166,0.6661288142204285
167482,0.36742138862999685,True,0.8702012060421518,0.9805361514120245,0.9851334408024359,0.9878201683682608,0.07347574700997926,creilov,True,21,17,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1.896293978000358,16749,-0.6121112320443317,0.16842274165621826,S0,48,-0.5706558696355299,1.3078083952438242,0.8849080583779588,offline,0.13242904916957388,9,161325,True,0.8655893426607755,0.5695265531539917
167482,0.35308868372055635,True,0.8535434951340378,0.9755806316795033,0.983342289091886,0.9860887217147293,0.07641577846517726,creilov,True,12,11,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07804781300001196,16749,-0.6406315260267725,0.1621387844050391,S1,48,-0.5512942339480106,1.3387202650573102,1.0393290569883578,offline,0.1390690037709634,9,156070,True,0.8491904957436933,0.5519732236862183
167482,0.38794027031508227,True,0.6162158934861783,0.9253686787270882,0.9721177383724402,0.9832228789778494,0.07078623827642734,creilov,True,24,19,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.2815953460003584,16749,-0.5631096823567254,0.08673129739088903,S2,48,-0.636460799522571,1.9093788086263772,1.127245410855695,offline,0.1295715980607744,9,68847,True,0.8646767713325887,0.5980655550956726
167434,0.29552929876609435,True,0.515527950310559,0.8253105590062112,0.9259436215957955,0.9653607262302915,0.06064071674308902,creilov,True,13,10,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.08088690299973678,16744,-0.49673524355383347,0.02053571428571427,S0,96,-0.7788695034749844,1.034381229363234,0.8845863709998755,offline,0.1119508569980138,9,76882,True,0.9082551531693347,0.59233158826828
167434,0.29028585247012517,True,0.5312350692785476,0.8495580506450071,0.9391423793597706,0.9714524605828954,0.06406093370114892,creilov,True,11,10,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.05991801200070768,16744,-0.5305215503852592,0.035346989966555165,S1,96,-0.7302595851343421,1.048240767676765,1.235064586923067,offline,0.1180757241019929,9,41822,True,0.9023716823265088,0.5840898156166077
167434,0.31368586221521744,True,0.5487935977066412,0.8650860009555662,0.9478021978021978,0.9748566650740563,0.0562445247560233,creilov,True,31,26,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.38061293800001295,16744,-0.6662776951969211,0.04663461538461536,S2,96,-0.86001938361159,1.2871978011808696,0.8845863709998755,offline,0.10515183437796732,9,76882,True,0.9138742574840264,0.6193860769271851
167338,0.20981452707462656,True,0.4991036213696666,0.7971196366678618,0.8968566989362974,0.945500179275726,0.054483965043988884,creilov,True,19,13,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.10989636600061203,16734,-0.6631736759319444,0.0028549659376120584,S0,192,-0.890558432880439,0.7391735994227207,0.7584863143842182,offline,0.10271846311265072,9,143497,True,0.9112314355217884,0.6251941919326782
167338,0.2057957389603235,True,0.4972511055336441,0.7763236524441257,0.8850245010158958,0.9410780446994144,0.05667132823259678,creilov,True,13,12,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.07283395099966583,16734,-0.559810971859638,0.012580674076730011,S1,192,-0.8559443981607577,0.8221671733613,0.9402000150388892,offline,0.10638394275877606,9,46596,True,0.9186276628858145,0.621787965297699
167338,0.22619171841671457,True,0.5914903788693677,0.860762519421537,0.9286482610254572,0.9584677901278833,0.04581947435279785,creilov,True,47,37,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0.5584162880004442,16734,-0.8655834470478657,0.0473422373610613,S2,192,-1.0729490189804138,0.8142403776687515,1.0451044861540353,offline,0.08797419198588201,9,124311,True,0.9344887073295822,0.6597944498062134
