node_i,node_j,composition_key_i,composition_key_j,in_knn,in_mst
8,31,current-nlr-pbe-gw-v1:composition:a28b5b5256b515e135dce5737a733f8a775d7f1eff590ce754214275df26c895,current-nlr-pbe-gw-v1:composition:f84ed8242bc450f68642c16e37e32026484e19d86e1ba412729725eaf8cc32bf,1,1
8,37,current-nlr-pbe-gw-v1:composition:a28b5b5256b515e135dce5737a733f8a775d7f1eff590ce754214275df26c895,current-nlr-pbe-gw-v1:composition:2428041b11c4c1a5a4035904dc8a8ad6306181f6c5b40fd123a53c73f0dc31a3,1,0
8,38,current-nlr-pbe-gw-v1:composition:a28b5b5256b515e135dce5737a733f8a775d7f1eff590ce754214275df26c895,current-nlr-pbe-gw-v1:composition:09ff851bb23af1a6b7da6c3af799d1566aa74409d7ad57a91d58952289243d54,1,1
8,42,current-nlr-pbe-gw-v1:composition:a28b5b5256b515e135dce5737a733f8a775d7f1eff590ce754214275df26c895,current-nlr-pbe-gw-v1:composition:f183523e094377afb7535eab7311305dc0ccf255c0ef474e92c7a75b03708c03,1,0
8,55,current-nlr-pbe-gw-v1:composition:a28b5b5256b515e135dce5737a733f8a775d7f1eff590ce754214275df26c895,current-nlr-pbe-gw-v1:composition:88ce341b547a29545e1db21ecacfc88b3a8f08dc00b8a605627acbf1a83abc56,1,0
8,63,current-nlr-pbe-gw-v1:composition:a28b5b5256b515e135dce5737a733f8a775d7f1eff590ce754214275df26c895,current-nlr-pbe-gw-v1:composition:34a4290499f4dd94af04956c32000c1cce2e397bed4405c6fb90330a04a0ed4f,1,0
8,650,current-nlr-pbe-gw-v1:composition:a28b5b5256b515e135dce5737a733f8a775d7f1eff590ce754214275df26c895,current-nlr-pbe-gw-v1:composition:f2f392a417364ab9ce8465d7289eb32f7f2cb18d93d86d8f20a5c88cf91fa071,1,0
8,651,current-nlr-pbe-gw-v1:composition:a28b5b5256b515e135dce5737a733f8a775d7f1eff590ce754214275df26c895,current-nlr-pbe-gw-v1:composition:ea43e9f73729e9c0ab631001ac6aa31791d75a6c99c934672c8136aeef794ea0,1,0
8,916,current-nlr-pbe-gw-v1:composition:a28b5b5256b515e135dce5737a733f8a775d7f1eff590ce754214275df26c895,current-nlr-pbe-gw-v1:composition:a19da06174e9361571d5f69ad78cce309719d69e2e9bab0bfbc3b7b8320d4133,1,0
8,981,current-nlr-pbe-gw-v1:composition:a28b5b5256b515e135dce5737a733f8a775d7f1eff590ce754214275df26c895,current-nlr-pbe-gw-v1:composition:42db2e21c4cc17a95b154f380882345c487653b0ec0d033a9295d3083a4a08f0,1,0
8,992,current-nlr-pbe-gw-v1:composition:a28b5b5256b515e135dce5737a733f8a775d7f1eff590ce754214275df26c895,current-nlr-pbe-gw-v1:composition:5e898c771fcacbd23aafb8566091fc40bd305ab78081b14ae915be3d9843c721,1,0
8,1625,current-nlr-pbe-gw-v1:composition:a28b5b5256b515e135dce5737a733f8a775d7f1eff590ce754214275df26c895,current-nlr-pbe-gw-v1:composition:3a7ae4eec0ed5751c8dd9d4f56c39f3af96cc1b5903b113ce9961952cb97fe95,1,0
9,32,current-nlr-pbe-gw-v1:composition:c9a8ca7b23208a22be1754e9827b58297087b4e84de4ae6895333989dfa28508,current-nlr-pbe-gw-v1:composition:a15c4c31c5b8eba196ca97439d584ccac3a88ff1027b7363412ceac3f02526dd,1,0
9,302,current-nlr-pbe-gw-v1:composition:c9a8ca7b23208a22be1754e9827b58297087b4e84de4ae6895333989dfa28508,current-nlr-pbe-gw-v1:composition:d643489421fb59c77c70e41370f2fcc67c12815c06bf9cc2d871d709f102118c,1,0
9,954,current-nlr-pbe-gw-v1:composition:c9a8ca7b23208a22be1754e9827b58297087b4e84de4ae6895333989dfa28508,current-nlr-pbe-gw-v1:composition:e6c963538bd74941b444bc5355423a601d6c41467ae1dba24abaacb0c2e4613b,1,0
9,971,current-nlr-pbe-gw-v1:composition:c9a8ca7b23208a22be1754e9827b58297087b4e84de4ae6895333989dfa28508,current-nlr-pbe-gw-v1:composition:ccdbe8f3adbc7d74300f81be8802c482360ffe3ade00cc01aaffee1dc5f741c8,1,1
9,975,current-nlr-pbe-gw-v1:composition:c9a8ca7b23208a22be1754e9827b58297087b4e84de4ae6895333989dfa28508,current-nlr-pbe-gw-v1:composition:89748941413dfd8faa5f02a32d6c1febfdd97548c90f475b9182f6e31427c328,1,0
9,979,current-nlr-pbe-gw-v1:composition:c9a8ca7b23208a22be1754e9827b58297087b4e84de4ae6895333989dfa28508,current-nlr-pbe-gw-v1:composition:366733fec4568f14f90d2adaf048989c0953b8077a11bd30f5e69b14cf425326,1,0
9,989,current-nlr-pbe-gw-v1:composition:c9a8ca7b23208a22be1754e9827b58297087b4e84de4ae6895333989dfa28508,current-nlr-pbe-gw-v1:composition:5343b9476e74672f09618cc4d2b783fe5576ee7550d9a8963a3620d6a6f84571,1,0
9,1358,current-nlr-pbe-gw-v1:composition:c9a8ca7b23208a22be1754e9827b58297087b4e84de4ae6895333989dfa28508,current-nlr-pbe-gw-v1:composition:c1c70df5f359918669c88a738fd03d1c6d34d4a676a625244254a4404343bedb,1,0
9,1381,current-nlr-pbe-gw-v1:composition:c9a8ca7b23208a22be1754e9827b58297087b4e84de4ae6895333989dfa28508,current-nlr-pbe-gw-v1:composition:5b0696146674e3746ce16e3e604b989cf1b9ebd54e1200ca0a451b67e628d55f,1,1
9,1400,current-nlr-pbe-gw-v1:composition:c9a8ca7b23208a22be1754e9827b58297087b4e84de4ae6895333989dfa28508,current-nlr-pbe-gw-v1:composition:bca3402f7ea148a1fbcf0e5dde0869dacdf7d297defb5993e2a370c296055c8e,1,0
9,1402,current-nlr-pbe-gw-v1:composition:c9a8ca7b23208a22be1754e9827b58297087b4e84de4ae6895333989dfa28508,current-nlr-pbe-gw-v1:composition:8cb462e6bfcd887abe365ea0f91b47a07600fd1725973ed1aa6f1973ae0fcdf9,1,0
9,1404,current-nlr-pbe-gw-v1:composition:c9a8ca7b23208a22be1754e9827b58297087b4e84de4ae6895333989dfa28508,current-nlr-pbe-gw-v1:composition:a6fa7add4b876bba761cd482370695d0ec2b23505b99d27cffe9e51061a38888,1,0
9,1707,current-nlr-pbe-gw-v1:composition:c9a8ca7b23208a22be1754e9827b58297087b4e84de4ae6895333989dfa28508,current-nlr-pbe-gw-v1:composition:4197a8a7feef804e17940e8eca4d82d741d1e430c4953c00e0751753be36407b,1,0
10,12,current-nlr-pbe-gw-v1:composition:e7dc6c0dd2f13197d0e733616b59fe6e14cfec4494cf4637e77fe7d785adfd6c,current-nlr-pbe-gw-v1:composition:ad45f43d2f73c9dfadb5f4bba1ac4af61e77719dff1982a55db5ab15abfad0a6,1,0
10,58,current-nlr-pbe-gw-v1:composition:e7dc6c0dd2f13197d0e733616b59fe6e14cfec4494cf4637e77fe7d785adfd6c,current-nlr-pbe-gw-v1:composition:a96263f9b59c30e57594284410ba446859979005013a19139e1de9d831d48cab,1,0
10,713,current-nlr-pbe-gw-v1:composition:e7dc6c0dd2f13197d0e733616b59fe6e14cfec4494cf4637e77fe7d785adfd6c,current-nlr-pbe-gw-v1:composition:f2076c9cfc1c7d47cc2896ba518f9fd9b7ba28ac0f6b61d133cb9b1fb844e6db,1,0
10,714,current-nlr-pbe-gw-v1:composition:e7dc6c0dd2f13197d0e733616b59fe6e14cfec4494cf4637e77fe7d785adfd6c,current-nlr-pbe-gw-v1:composition:b80e6869c5112317c3cc6a3531c788ebfacce41b2eba390fe7aca06021fabaa5,1,0
10,748,current-nlr-pbe-gw-v1:composition:e7dc6c0dd2f13197d0e733616b59fe6e14cfec4494cf4637e77fe7d785adfd6c,current-nlr-pbe-gw-v1:composition:d9b297edfe1ce4d16566ad7dd52a7ae6432f2f796de30e0df63d8ab2a8596986,1,0
10,755,current-nlr-pbe-gw-v1:composition:e7dc6c0dd2f13197d0e733616b59fe6e14cfec4494cf4637e77fe7d785adfd6c,current-nlr-pbe-gw-v1:composition:7898352e3030f80416c03cf3515c183ce3362bbff5ef61b3fa4ee23acdcd8aa1,1,0
10,761,current-nlr-pbe-gw-v1:composition:e7dc6c0dd2f13197d0e733616b59fe6e14cfec4494cf4637e77fe7d785adfd6c,current-nlr-pbe-gw-v1:composition:5e10c7b001b2628ed97a087604278ff93a88b1a723b05637b6a986e2f941d5f9,1,0
10,792,current-nlr-pbe-gw-v1:composition:e7dc6c0dd2f13197d0e733616b59fe6e14cfec4494cf4637e77fe7d785adfd6c,current-nlr-pbe-gw-v1:composition:1e329de1cc7470fb65d60676a3f5584bc9544b9ebf55ba5bd7c4d0cbf07c8601,1,0
10,884,current-nlr-pbe-gw-v1:composition:e7dc6c0dd2f13197d0e733616b59fe6e14cfec4494cf4637e77fe7d785adfd6c,current-nlr-pbe-gw-v1:composition:1562483fbca6e3f758dbf40f9c004b1b01656af2f8f7bcbba1506bf847e2b1ab,1,1
10,1079,current-nlr-pbe-gw-v1:composition:e7dc6c0dd2f13197d0e733616b59fe6e14cfec4494cf4637e77fe7d785adfd6c,current-nlr-pbe-gw-v1:composition:0e7e9dde93cbf64a17cb7427dd2abe9250982c0696a8878bd503fb76bd264aac,1,0
11,12,current-nlr-pbe-gw-v1:composition:8cdc408ec48cf87dfadada8dc36f32a57a216359bf3e4221733ca64196027175,current-nlr-pbe-gw-v1:composition:ad45f43d2f73c9dfadb5f4bba1ac4af61e77719dff1982a55db5ab15abfad0a6,1,1
11,58,current-nlr-pbe-gw-v1:composition:8cdc408ec48cf87dfadada8dc36f32a57a216359bf3e4221733ca64196027175,current-nlr-pbe-gw-v1:composition:a96263f9b59c30e57594284410ba446859979005013a19139e1de9d831d48cab,1,1
11,733,current-nlr-pbe-gw-v1:composition:8cdc408ec48cf87dfadada8dc36f32a57a216359bf3e4221733ca64196027175,current-nlr-pbe-gw-v1:composition:4dfc99cd17406bb03ad8a5449a2ace0cdaca8607dfb736971eccb7e96692adcf,1,0
11,742,current-nlr-pbe-gw-v1:composition:8cdc408ec48cf87dfadada8dc36f32a57a216359bf3e4221733ca64196027175,current-nlr-pbe-gw-v1:composition:6c6ed9ad842fc86e74416eabb03aa2736462c4fab8fbce00e6da1009b92cf8e9,1,0
11,743,current-nlr-pbe-gw-v1:composition:8cdc408ec48cf87dfadada8dc36f32a57a216359bf3e4221733ca64196027175,current-nlr-pbe-gw-v1:composition:eaba09fd34abd89452b58d8c4d185ce8253b36e79a84029c3985f459d6b00547,1,0
11,792,current-nlr-pbe-gw-v1:composition:8cdc408ec48cf87dfadada8dc36f32a57a216359bf3e4221733ca64196027175,current-nlr-pbe-gw-v1:composition:1e329de1cc7470fb65d60676a3f5584bc9544b9ebf55ba5bd7c4d0cbf07c8601,1,0
11,968,current-nlr-pbe-gw-v1:composition:8cdc408ec48cf87dfadada8dc36f32a57a216359bf3e4221733ca64196027175,current-nlr-pbe-gw-v1:composition:4334e54484654872454860f572b169cb60b17414c623dbd8096bd0b55cbaa37d,1,1
11,1031,current-nlr-pbe-gw-v1:composition:8cdc408ec48cf87dfadada8dc36f32a57a216359bf3e4221733ca64196027175,current-nlr-pbe-gw-v1:composition:92a032d5411858951cd147d09453764d3e6710706bb4cf8c5ee89ce81f6c41c5,1,0
11,1044,current-nlr-pbe-gw-v1:composition:8cdc408ec48cf87dfadada8dc36f32a57a216359bf3e4221733ca64196027175,current-nlr-pbe-gw-v1:composition:0a097e1f504aea9b04e5b3933df8df36bb6cf9c5d5811844b5967a02b9681c09,1,0
11,1045,current-nlr-pbe-gw-v1:composition:8cdc408ec48cf87dfadada8dc36f32a57a216359bf3e4221733ca64196027175,current-nlr-pbe-gw-v1:composition:7844733ed266115d7a2151a437c36843570d6be589ab81191a01a0089639ad43,1,0
12,58,current-nlr-pbe-gw-v1:composition:ad45f43d2f73c9dfadb5f4bba1ac4af61e77719dff1982a55db5ab15abfad0a6,current-nlr-pbe-gw-v1:composition:a96263f9b59c30e57594284410ba446859979005013a19139e1de9d831d48cab,1,0
12,733,current-nlr-pbe-gw-v1:composition:ad45f43d2f73c9dfadb5f4bba1ac4af61e77719dff1982a55db5ab15abfad0a6,current-nlr-pbe-gw-v1:composition:4dfc99cd17406bb03ad8a5449a2ace0cdaca8607dfb736971eccb7e96692adcf,1,1
12,742,current-nlr-pbe-gw-v1:composition:ad45f43d2f73c9dfadb5f4bba1ac4af61e77719dff1982a55db5ab15abfad0a6,current-nlr-pbe-gw-v1:composition:6c6ed9ad842fc86e74416eabb03aa2736462c4fab8fbce00e6da1009b92cf8e9,1,0
12,743,current-nlr-pbe-gw-v1:composition:ad45f43d2f73c9dfadb5f4bba1ac4af61e77719dff1982a55db5ab15abfad0a6,current-nlr-pbe-gw-v1:composition:eaba09fd34abd89452b58d8c4d185ce8253b36e79a84029c3985f459d6b00547,1,0
12,755,current-nlr-pbe-gw-v1:composition:ad45f43d2f73c9dfadb5f4bba1ac4af61e77719dff1982a55db5ab15abfad0a6,current-nlr-pbe-gw-v1:composition:7898352e3030f80416c03cf3515c183ce3362bbff5ef61b3fa4ee23acdcd8aa1,1,0
12,771,current-nlr-pbe-gw-v1:composition:ad45f43d2f73c9dfadb5f4bba1ac4af61e77719dff1982a55db5ab15abfad0a6,current-nlr-pbe-gw-v1:composition:f1149771961b16a9e223320b16abbb8be8f02fa9d1be7f1f6214d9719af01db1,1,0
12,968,current-nlr-pbe-gw-v1:composition:ad45f43d2f73c9dfadb5f4bba1ac4af61e77719dff1982a55db5ab15abfad0a6,current-nlr-pbe-gw-v1:composition:4334e54484654872454860f572b169cb60b17414c623dbd8096bd0b55cbaa37d,1,0
12,1029,current-nlr-pbe-gw-v1:composition:ad45f43d2f73c9dfadb5f4bba1ac4af61e77719dff1982a55db5ab15abfad0a6,current-nlr-pbe-gw-v1:composition:d93b2bc71a22ba95026f4f6480931b85fc7c676d7c226cbd155bc5fb319c2786,1,0
12,1031,current-nlr-pbe-gw-v1:composition:ad45f43d2f73c9dfadb5f4bba1ac4af61e77719dff1982a55db5ab15abfad0a6,current-nlr-pbe-gw-v1:composition:92a032d5411858951cd147d09453764d3e6710706bb4cf8c5ee89ce81f6c41c5,1,0
12,1044,current-nlr-pbe-gw-v1:composition:ad45f43d2f73c9dfadb5f4bba1ac4af61e77719dff1982a55db5ab15abfad0a6,current-nlr-pbe-gw-v1:composition:0a097e1f504aea9b04e5b3933df8df36bb6cf9c5d5811844b5967a02b9681c09,1,0
12,1045,current-nlr-pbe-gw-v1:composition:ad45f43d2f73c9dfadb5f4bba1ac4af61e77719dff1982a55db5ab15abfad0a6,current-nlr-pbe-gw-v1:composition:7844733ed266115d7a2151a437c36843570d6be589ab81191a01a0089639ad43,1,0
12,1078,current-nlr-pbe-gw-v1:composition:ad45f43d2f73c9dfadb5f4bba1ac4af61e77719dff1982a55db5ab15abfad0a6,current-nlr-pbe-gw-v1:composition:947210a75742f3ef5c53838ab3d379c6f7256584b6bdd94200d1cd229d67b821,1,0
12,1079,current-nlr-pbe-gw-v1:composition:ad45f43d2f73c9dfadb5f4bba1ac4af61e77719dff1982a55db5ab15abfad0a6,current-nlr-pbe-gw-v1:composition:0e7e9dde93cbf64a17cb7427dd2abe9250982c0696a8878bd503fb76bd264aac,1,0
12,1080,current-nlr-pbe-gw-v1:composition:ad45f43d2f73c9dfadb5f4bba1ac4af61e77719dff1982a55db5ab15abfad0a6,current-nlr-pbe-gw-v1:composition:5a5cc9252ddcd584b81269e586d37f6c220c49b8922fefe7f11ff47d804c6312,1,0
13,15,current-nlr-pbe-gw-v1:composition:66b9bf0bc715dcc786a799dfca280716904c224f98d6a48872318d33aeb7ad2c,current-nlr-pbe-gw-v1:composition:ffabb19d5ccc98cd43e970cfd7e89ce2c310e89b10a3fda0cc3c97524028e07b,1,0
13,40,current-nlr-pbe-gw-v1:composition:66b9bf0bc715dcc786a799dfca280716904c224f98d6a48872318d33aeb7ad2c,current-nlr-pbe-gw-v1:composition:2c4ec2f81c8f7f74584645c8c0367ffb6536a19b753455145b82ebc8bd439f66,1,0
13,53,current-nlr-pbe-gw-v1:composition:66b9bf0bc715dcc786a799dfca280716904c224f98d6a48872318d33aeb7ad2c,current-nlr-pbe-gw-v1:composition:c628417bda568712d70c03fd4622c3f1bda1a3c302358c090afed80c313bd2f9,1,0
13,54,current-nlr-pbe-gw-v1:composition:66b9bf0bc715dcc786a799dfca280716904c224f98d6a48872318d33aeb7ad2c,current-nlr-pbe-gw-v1:composition:7c6d68b2a3250aaa062a0a9aa443940219edffba0c2b39a8d8e185f212fb92bd,1,0
13,806,current-nlr-pbe-gw-v1:composition:66b9bf0bc715dcc786a799dfca280716904c224f98d6a48872318d33aeb7ad2c,current-nlr-pbe-gw-v1:composition:2788ad5ddde48412060f25adfd7bba797773d9d74f29f8937fc593b5b17902f1,1,0
13,885,current-nlr-pbe-gw-v1:composition:66b9bf0bc715dcc786a799dfca280716904c224f98d6a48872318d33aeb7ad2c,current-nlr-pbe-gw-v1:composition:5eab7424f98d1f6c970a7bd477418be6dca168d7038052bae51d765d2223f37f,1,1
13,886,current-nlr-pbe-gw-v1:composition:66b9bf0bc715dcc786a799dfca280716904c224f98d6a48872318d33aeb7ad2c,current-nlr-pbe-gw-v1:composition:0669176192869438017ecacf659cca193a2b4a74d2b958818435ec0d352d32ef,1,0
13,889,current-nlr-pbe-gw-v1:composition:66b9bf0bc715dcc786a799dfca280716904c224f98d6a48872318d33aeb7ad2c,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854,1,1
13,890,current-nlr-pbe-gw-v1:composition:66b9bf0bc715dcc786a799dfca280716904c224f98d6a48872318d33aeb7ad2c,current-nlr-pbe-gw-v1:composition:f402332060ff87ffe8c2252fac44647f2f09752f8a2338d50f17b151f3c1474a,1,1
13,1145,current-nlr-pbe-gw-v1:composition:66b9bf0bc715dcc786a799dfca280716904c224f98d6a48872318d33aeb7ad2c,current-nlr-pbe-gw-v1:composition:8c631d37fda60ffe01ce4be052e9ac6875dad22b1b32332cbde26afaa47222f2,1,0
13,1208,current-nlr-pbe-gw-v1:composition:66b9bf0bc715dcc786a799dfca280716904c224f98d6a48872318d33aeb7ad2c,current-nlr-pbe-gw-v1:composition:9a2ed6467b87396ed91f89d8eb05b7d32bd7317123612efea709c7ae2625001a,1,0
14,56,current-nlr-pbe-gw-v1:composition:a200c3fc765f54bc1726270362316264362878e675e74da31822f1715da4ad34,current-nlr-pbe-gw-v1:composition:d4aa083060d4a0c634c5ecd8162db261ac3a6ac931ce0161f153809940775131,1,0
14,181,current-nlr-pbe-gw-v1:composition:a200c3fc765f54bc1726270362316264362878e675e74da31822f1715da4ad34,current-nlr-pbe-gw-v1:composition:57d97638fe558993afa565ecbda71c049ec56fc5b90610379a0e9b6471a38648,1,0
14,193,current-nlr-pbe-gw-v1:composition:a200c3fc765f54bc1726270362316264362878e675e74da31822f1715da4ad34,current-nlr-pbe-gw-v1:composition:c3788abf5201bb1571d7077f6714eb1a080d97deb6dd3dc41c671b69a8180555,1,0
14,194,current-nlr-pbe-gw-v1:composition:a200c3fc765f54bc1726270362316264362878e675e74da31822f1715da4ad34,current-nlr-pbe-gw-v1:composition:fdef50d391758d1e6997e6ab80309ee76f212dc138d113fb6c83f258d3fa05cb,1,0
14,801,current-nlr-pbe-gw-v1:composition:a200c3fc765f54bc1726270362316264362878e675e74da31822f1715da4ad34,current-nlr-pbe-gw-v1:composition:3b3a09c656ad55f8e98578704e6bdfdbfa2aeef299f22c623e3b41945337594d,1,0
14,847,current-nlr-pbe-gw-v1:composition:a200c3fc765f54bc1726270362316264362878e675e74da31822f1715da4ad34,current-nlr-pbe-gw-v1:composition:e3364158678cf1bedcf65beea0183a0f37619da417da4f455d3369dcd19259f2,1,1
14,848,current-nlr-pbe-gw-v1:composition:a200c3fc765f54bc1726270362316264362878e675e74da31822f1715da4ad34,current-nlr-pbe-gw-v1:composition:91b6f8fd738f7631630d8532cefaa89fb74e064a615b97a7179e93c7a86ca410,1,0
14,1261,current-nlr-pbe-gw-v1:composition:a200c3fc765f54bc1726270362316264362878e675e74da31822f1715da4ad34,current-nlr-pbe-gw-v1:composition:8b2a5b2d1012f830bd3727910ad9165e0e94ce8de6f9875ca966c64479d990e4,1,0
14,1269,current-nlr-pbe-gw-v1:composition:a200c3fc765f54bc1726270362316264362878e675e74da31822f1715da4ad34,current-nlr-pbe-gw-v1:composition:6a5b74d28dbb50e78fa57b8aabf0d8892c96f470cd61ed2b7f043780e7a4aa41,1,0
14,1270,current-nlr-pbe-gw-v1:composition:a200c3fc765f54bc1726270362316264362878e675e74da31822f1715da4ad34,current-nlr-pbe-gw-v1:composition:4c953a2e28d07b849519f0b5ed2b5130af26f6d076df5130ff497018e8ffcb94,1,0
14,1273,current-nlr-pbe-gw-v1:composition:a200c3fc765f54bc1726270362316264362878e675e74da31822f1715da4ad34,current-nlr-pbe-gw-v1:composition:208ce3b7b11fc4a86d5ac920703af4ad8f647c4d377dd0ba0d51a06dce0bd956,1,0
14,1274,current-nlr-pbe-gw-v1:composition:a200c3fc765f54bc1726270362316264362878e675e74da31822f1715da4ad34,current-nlr-pbe-gw-v1:composition:bb8626686aada47c47548cebc1a4071990fd8ba558bf07c2c275d877e9e71659,1,0
14,1275,current-nlr-pbe-gw-v1:composition:a200c3fc765f54bc1726270362316264362878e675e74da31822f1715da4ad34,current-nlr-pbe-gw-v1:composition:f02bceedf627b04771c249a8552ba67a864f5db4ae60adeb9c47ac5ae1f584ef,1,0
14,1276,current-nlr-pbe-gw-v1:composition:a200c3fc765f54bc1726270362316264362878e675e74da31822f1715da4ad34,current-nlr-pbe-gw-v1:composition:b97fca9f5c0866fc382f8bb421c8633833cafb7048066342991d6845078d1872,1,1
14,1282,current-nlr-pbe-gw-v1:composition:a200c3fc765f54bc1726270362316264362878e675e74da31822f1715da4ad34,current-nlr-pbe-gw-v1:composition:4b77a4860f11a77690c5292cd7e98dc3f9ba4fb513a100572eceec1abdf8cef3,1,0
14,1283,current-nlr-pbe-gw-v1:composition:a200c3fc765f54bc1726270362316264362878e675e74da31822f1715da4ad34,current-nlr-pbe-gw-v1:composition:1c8b76e2eeb28525bd9dfc29389d475816a5878220310e425acb427d121d0a8a,1,0
15,40,current-nlr-pbe-gw-v1:composition:ffabb19d5ccc98cd43e970cfd7e89ce2c310e89b10a3fda0cc3c97524028e07b,current-nlr-pbe-gw-v1:composition:2c4ec2f81c8f7f74584645c8c0367ffb6536a19b753455145b82ebc8bd439f66,1,0
15,53,current-nlr-pbe-gw-v1:composition:ffabb19d5ccc98cd43e970cfd7e89ce2c310e89b10a3fda0cc3c97524028e07b,current-nlr-pbe-gw-v1:composition:c628417bda568712d70c03fd4622c3f1bda1a3c302358c090afed80c313bd2f9,1,0
15,54,current-nlr-pbe-gw-v1:composition:ffabb19d5ccc98cd43e970cfd7e89ce2c310e89b10a3fda0cc3c97524028e07b,current-nlr-pbe-gw-v1:composition:7c6d68b2a3250aaa062a0a9aa443940219edffba0c2b39a8d8e185f212fb92bd,1,1
15,71,current-nlr-pbe-gw-v1:composition:ffabb19d5ccc98cd43e970cfd7e89ce2c310e89b10a3fda0cc3c97524028e07b,current-nlr-pbe-gw-v1:composition:2219ea7f752992f82c385b938f58300c4ee3af1187bde92c159248d518bc2292,1,0
15,806,current-nlr-pbe-gw-v1:composition:ffabb19d5ccc98cd43e970cfd7e89ce2c310e89b10a3fda0cc3c97524028e07b,current-nlr-pbe-gw-v1:composition:2788ad5ddde48412060f25adfd7bba797773d9d74f29f8937fc593b5b17902f1,1,0
15,885,current-nlr-pbe-gw-v1:composition:ffabb19d5ccc98cd43e970cfd7e89ce2c310e89b10a3fda0cc3c97524028e07b,current-nlr-pbe-gw-v1:composition:5eab7424f98d1f6c970a7bd477418be6dca168d7038052bae51d765d2223f37f,1,0
15,886,current-nlr-pbe-gw-v1:composition:ffabb19d5ccc98cd43e970cfd7e89ce2c310e89b10a3fda0cc3c97524028e07b,current-nlr-pbe-gw-v1:composition:0669176192869438017ecacf659cca193a2b4a74d2b958818435ec0d352d32ef,1,0
15,889,current-nlr-pbe-gw-v1:composition:ffabb19d5ccc98cd43e970cfd7e89ce2c310e89b10a3fda0cc3c97524028e07b,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854,1,1
15,890,current-nlr-pbe-gw-v1:composition:ffabb19d5ccc98cd43e970cfd7e89ce2c310e89b10a3fda0cc3c97524028e07b,current-nlr-pbe-gw-v1:composition:f402332060ff87ffe8c2252fac44647f2f09752f8a2338d50f17b151f3c1474a,1,0
15,1145,current-nlr-pbe-gw-v1:composition:ffabb19d5ccc98cd43e970cfd7e89ce2c310e89b10a3fda0cc3c97524028e07b,current-nlr-pbe-gw-v1:composition:8c631d37fda60ffe01ce4be052e9ac6875dad22b1b32332cbde26afaa47222f2,1,0
15,1208,current-nlr-pbe-gw-v1:composition:ffabb19d5ccc98cd43e970cfd7e89ce2c310e89b10a3fda0cc3c97524028e07b,current-nlr-pbe-gw-v1:composition:9a2ed6467b87396ed91f89d8eb05b7d32bd7317123612efea709c7ae2625001a,1,0
16,57,current-nlr-pbe-gw-v1:composition:d7ca90fa4be53113c02f99a840a004e8f307b819f09d9b479058ad456d5e5351,current-nlr-pbe-gw-v1:composition:9065b524bb00273e1848f7b002b5e5d7d83cbd622474b408e6d8b3b9604af0b8,1,0
16,830,current-nlr-pbe-gw-v1:composition:d7ca90fa4be53113c02f99a840a004e8f307b819f09d9b479058ad456d5e5351,current-nlr-pbe-gw-v1:composition:32e543d1aa7e332e3e8f0419ffb995b06b7efb17946ffd80380113c555f12731,1,0
16,932,current-nlr-pbe-gw-v1:composition:d7ca90fa4be53113c02f99a840a004e8f307b819f09d9b479058ad456d5e5351,current-nlr-pbe-gw-v1:composition:3a069a277e93cc0cac56882d5f577dcd081ab186932c811521a9d2031142a152,1,1
16,1261,current-nlr-pbe-gw-v1:composition:d7ca90fa4be53113c02f99a840a004e8f307b819f09d9b479058ad456d5e5351,current-nlr-pbe-gw-v1:composition:8b2a5b2d1012f830bd3727910ad9165e0e94ce8de6f9875ca966c64479d990e4,1,0
16,1274,current-nlr-pbe-gw-v1:composition:d7ca90fa4be53113c02f99a840a004e8f307b819f09d9b479058ad456d5e5351,current-nlr-pbe-gw-v1:composition:bb8626686aada47c47548cebc1a4071990fd8ba558bf07c2c275d877e9e71659,1,0
16,1296,current-nlr-pbe-gw-v1:composition:d7ca90fa4be53113c02f99a840a004e8f307b819f09d9b479058ad456d5e5351,current-nlr-pbe-gw-v1:composition:ada95a87198ca137bac8d2cff4060d85555bf5daa02e91dd4e8bbac6c8289f69,1,0
16,1309,current-nlr-pbe-gw-v1:composition:d7ca90fa4be53113c02f99a840a004e8f307b819f09d9b479058ad456d5e5351,current-nlr-pbe-gw-v1:composition:29eb61d10d2e7875bfba1a2abbf3bc4a0ed3ef38783a5b8ab460bd94d1740104,1,0
16,1687,current-nlr-pbe-gw-v1:composition:d7ca90fa4be53113c02f99a840a004e8f307b819f09d9b479058ad456d5e5351,current-nlr-pbe-gw-v1:composition:9784c7f36881383bf38a8a362e471b186213443187c6c8c0fb41c361bad7884b,1,0
16,1876,current-nlr-pbe-gw-v1:composition:d7ca90fa4be53113c02f99a840a004e8f307b819f09d9b479058ad456d5e5351,current-nlr-pbe-gw-v1:composition:b9b3889bd2fb0c8aebe4c0b48402b3a582236b00fc175b6d4dafb1e048f2c438,1,0
16,1985,current-nlr-pbe-gw-v1:composition:d7ca90fa4be53113c02f99a840a004e8f307b819f09d9b479058ad456d5e5351,current-nlr-pbe-gw-v1:composition:1f4c557b5dedc7e6a587ef4b716307835cb10cd9159da6845a87708b61c5a96c,1,0
