absolute_decision_regret,approximate_index,budget,count,exact_index_agreement,max_absolute_error,method,normalized_decision_regret,normalized_max_error,regret_bound_pass,regret_bound_slack,repetition,retained,rmse,seed,spearman,teacher_index,top5_overlap,twice_delta
0.11378941573930279,1421,4,16,False,0.17549543757756242,random_equal,0.2634107337819043,0.406253795112116,True,0.23720145941582205,10,4,0.044352771972369094,0,0.8335278126253935,365,0.6019417475728155,0.35099087515512484
0.048767546611205914,1145,4,16,False,0.21014649681893136,random_equal,0.11289182877106564,0.4864674149974725,True,0.3715254470266568,11,4,0.04551357631009339,0,0.8844007578739842,365,0.7281553398058253,0.4202929936378627
0.03970495554057252,725,4,16,False,0.14186374752044933,random_equal,0.09191286734155946,0.32839990950498693,True,0.24402253950032615,12,4,0.036454762646639834,0,0.9416143643234646,365,0.7961165048543689,0.28372749504089867
0.07123087337698247,1445,4,16,False,0.2279011685336486,random_equal,0.16489210795443207,0.5275676445227317,True,0.38457146369031475,13,4,0.0512682271395821,0,0.783463256029965,365,0.46601941747572817,0.4558023370672972
0.05629129456369297,685,4,16,False,0.19382125283285287,random_equal,0.13030852746908164,0.4486761628884571,True,0.33135121110201277,14,4,0.04585135026720823,0,0.702713441471235,365,0.7669902912621359,0.38764250566570574
0.09055017641975438,249,4,16,False,0.20776673819669536,random_equal,0.2096142972511104,0.4809585198086339,True,0.32498329997363634,15,4,0.08427690916277891,0,0.8208010393428302,365,0.5436893203883495,0.4155334763933907
0.05629129456369297,685,4,16,False,0.17961141962486982,random_equal,0.13030852746908164,0.4157818680376184,True,0.30293154468604666,16,4,0.042147991291486976,0,0.7844753850490774,365,0.8543689320388349,0.35922283924973963
0.011620062556325528,1565,4,16,False,0.20990641551366496,random_equal,0.02689924352512624,0.4859116515956072,True,0.4081927684710044,17,4,0.05137332387788392,0,0.8934547200094987,365,0.6893203883495146,0.4198128310273299
0.0,365,4,16,True,0.08800826700725173,random_equal,0.0,0.20373003974610251,True,0.17601653401450346,18,4,0.018748000270797226,0,0.9393638102124775,365,0.8640776699029126,0.17601653401450346
0.10869093955802173,1985,4,16,False,0.2542377610635201,random_equal,0.25160828850740125,0.5885341335281965,True,0.39978458256901844,19,4,0.03863267220587839,0,0.9093984587173961,365,0.6699029126213593,0.5084755221270402
0.0,365,4,16,True,0.10093800641731598,random_equal,0.0,0.23366104979203478,True,0.20187601283463197,20,4,0.02712570187356438,0,0.9456932773790129,365,0.8446601941747572,0.20187601283463197
0.10803029167001282,413,4,16,False,0.21821147845826133,random_equal,0.2500789569450476,0.5051370137272929,True,0.32839266524650984,21,4,0.052171248799888326,0,0.7649199644285356,365,0.6893203883495146,0.43642295691652266
0.011620062556325528,1565,4,16,False,0.14016009636977264,random_equal,0.02689924352512624,0.32445613321619515,True,0.26870013018321975,22,4,0.0429502129998577,0,0.8578723590963744,365,0.8155339805825242,0.2803201927395453
0.039557912166880926,845,4,16,False,0.1457501338084276,random_equal,0.09157247713294281,0.33739649198346344,True,0.2519423554499743,23,4,0.03861868691840336,0,0.8244309435173139,365,0.8155339805825242,0.2915002676168552
0.03970495554057252,725,4,16,False,0.47049182483065055,random_equal,0.09191286734155946,1.0891399346048547,True,0.9012786941207286,24,4,0.06435350834401536,0,0.8959685190282213,365,0.6699029126213593,0.9409836496613011
0.0,365,4,16,True,0.20648636572963663,random_equal,0.0,0.47799458991347765,True,0.41297273145927327,25,4,0.05080022529154131,0,0.8063746154605427,365,0.8155339805825242,0.41297273145927327
0.011620062556325528,1565,4,16,False,0.26847148540964527,random_equal,0.02689924352512624,0.6214837338939464,True,0.525322908262965,26,4,0.040943702577486335,0,0.887946231117691,365,0.7864077669902912,0.5369429708192905
0.06364431457508357,1637,4,16,False,0.3687121224774893,random_equal,0.14733000863347112,0.853530445736639,True,0.673779930379895,27,4,0.04995444926639057,0,0.8798586691206501,365,0.6407766990291263,0.7374242449549786
0.011620062556325528,1565,4,16,False,0.12667852805629548,random_equal,0.02689924352512624,0.29324769630744224,True,0.24173699355626543,28,4,0.026084386463006377,0,0.9218408702791323,365,0.7572815533980582,0.25335705611259096
0.03970495554057252,725,4,16,False,0.3990666652020528,random_equal,0.09191286734155946,0.9237980740634248,True,0.7584283748635331,29,4,0.051520821589053446,0,0.9234031512320106,365,0.6601941747572816,0.7981333304041056
0.04523836112295093,1229,4,16,False,0.20892530517374697,random_equal,0.10472212921620097,0.48364048258678743,True,0.372612249224543,30,4,0.04825662255532726,0,0.7205309047884417,365,0.7961165048543689,0.41785061034749393
0.0,365,4,16,True,0.171910913604219,random_equal,0.0,0.3979559926852152,True,0.343821827208438,31,4,0.03910657507525641,0,0.8630380560064153,365,0.8640776699029126,0.343821827208438
0.0,365,4,16,True,0.10551228326489137,posterior_medoid,0.0,0.24425002780121907,True,0.21102456652978274,0,4,0.02765045425454107,0,0.9284857527281648,365,0.8543689320388349,0.21102456652978274
0.011620062556325528,1565,4,16,False,0.09522658666210365,acquisition_fw,0.02689924352512624,0.22043970351055184,True,0.17883311076788178,0,4,0.021750832492732977,0,0.9210370050607933,365,0.8058252427184466,0.1904531733242073
