state_seed,sample_count,repetition,qmc_seed,selected_candidate,exact_best_selected,one_percent_optimal_selected,normalized_regret,pairwise_disagreement_top32,kendall_tau_top32,top32_overlap
4101,1024,42,620142,12707,True,True,-0.0,0.004032258064516129,0.9919354838709679,1.0
4101,64,43,620143,12707,True,True,-0.0,0.07661290322580645,0.8467741935483872,0.96875
4101,128,43,620143,12707,True,True,-0.0,0.05443548387096774,0.8911290322580646,0.96875
4101,256,43,620143,12707,True,True,-0.0,0.02217741935483871,0.9556451612903226,1.0
4101,512,43,620143,12707,True,True,-0.0,0.018145161290322582,0.963709677419355,1.0
4101,1024,43,620143,12707,True,True,-0.0,0.006048387096774193,0.9879032258064518,1.0
4101,64,44,620144,12707,True,True,-0.0,0.03225806451612903,0.935483870967742,0.96875
4101,128,44,620144,12707,True,True,-0.0,0.02620967741935484,0.9475806451612905,1.0
4101,256,44,620144,12707,True,True,-0.0,0.02217741935483871,0.9556451612903226,1.0
4101,512,44,620144,12707,True,True,-0.0,0.008064516129032258,0.9838709677419356,1.0
4101,1024,44,620144,12707,True,True,-0.0,0.006048387096774193,0.9879032258064518,1.0
4101,64,45,620145,12707,True,True,-0.0,0.07258064516129033,0.8548387096774194,0.96875
4101,128,45,620145,12707,True,True,-0.0,0.018145161290322582,0.963709677419355,0.96875
4101,256,45,620145,12707,True,True,-0.0,0.014112903225806451,0.9717741935483872,0.9375
4101,512,45,620145,12707,True,True,-0.0,0.004032258064516129,0.9919354838709679,0.96875
4101,1024,45,620145,12707,True,True,-0.0,0.004032258064516129,0.9919354838709679,1.0
4101,64,46,620146,12707,True,True,-0.0,0.06048387096774194,0.8790322580645162,0.90625
4101,128,46,620146,12707,True,True,-0.0,0.04233870967741935,0.9153225806451614,0.9375
4101,256,46,620146,12707,True,True,-0.0,0.014112903225806451,0.9717741935483872,0.96875
4101,512,46,620146,12707,True,True,-0.0,0.008064516129032258,0.9838709677419356,0.96875
4101,1024,46,620146,12707,True,True,-0.0,0.006048387096774193,0.9879032258064518,1.0
4101,64,47,620147,12707,True,True,-0.0,0.04032258064516129,0.9193548387096776,0.96875
4101,128,47,620147,12707,True,True,-0.0,0.04032258064516129,0.9193548387096776,1.0
4101,256,47,620147,12707,True,True,-0.0,0.020161290322580645,0.9596774193548389,0.96875
4101,512,47,620147,12707,True,True,-0.0,0.010080645161290322,0.9798387096774195,1.0
4101,1024,47,620147,12707,True,True,-0.0,0.016129032258064516,0.9677419354838711,1.0
4101,64,48,620148,12707,True,True,-0.0,0.056451612903225805,0.8870967741935486,0.96875
4101,128,48,620148,12707,True,True,-0.0,0.03024193548387097,0.9395161290322582,0.96875
4101,256,48,620148,12707,True,True,-0.0,0.02217741935483871,0.9556451612903226,0.96875
4101,512,48,620148,12707,True,True,-0.0,0.006048387096774193,0.9879032258064518,1.0
4101,1024,48,620148,12707,True,True,-0.0,0.0,1.0,1.0
4101,64,49,620149,12707,True,True,-0.0,0.04435483870967742,0.9112903225806452,0.90625
4101,128,49,620149,12707,True,True,-0.0,0.04233870967741935,0.9153225806451614,0.96875
4101,256,49,620149,12707,True,True,-0.0,0.02217741935483871,0.9556451612903226,0.96875
4101,512,49,620149,12707,True,True,-0.0,0.004032258064516129,0.9919354838709679,1.0
4101,1024,49,620149,12707,True,True,-0.0,0.0,1.0,1.0
4101,64,50,620150,12707,True,True,-0.0,0.06451612903225806,0.870967741935484,1.0
4101,128,50,620150,12707,True,True,-0.0,0.04838709677419355,0.903225806451613,0.96875
4101,256,50,620150,12707,True,True,-0.0,0.014112903225806451,0.9717741935483872,1.0
4101,512,50,620150,12707,True,True,-0.0,0.006048387096774193,0.9879032258064518,1.0
4101,1024,50,620150,12707,True,True,-0.0,0.006048387096774193,0.9879032258064518,1.0
4101,64,51,620151,12707,True,True,-0.0,0.07056451612903226,0.8588709677419356,0.96875
4101,128,51,620151,12707,True,True,-0.0,0.04838709677419355,0.903225806451613,0.96875
4101,256,51,620151,12707,True,True,-0.0,0.020161290322580645,0.9596774193548389,0.96875
4101,512,51,620151,12707,True,True,-0.0,0.012096774193548387,0.9758064516129032,1.0
4101,1024,51,620151,12707,True,True,-0.0,0.004032258064516129,0.9919354838709679,1.0
4101,64,52,620152,12707,True,True,-0.0,0.04435483870967742,0.9112903225806452,0.9375
4101,128,52,620152,12707,True,True,-0.0,0.03024193548387097,0.9395161290322582,0.96875
4101,256,52,620152,12707,True,True,-0.0,0.020161290322580645,0.9596774193548389,0.96875
4101,512,52,620152,12707,True,True,-0.0,0.012096774193548387,0.9758064516129032,0.96875
4101,1024,52,620152,12707,True,True,-0.0,0.006048387096774193,0.9879032258064518,1.0
4101,64,53,620153,12707,True,True,-0.0,0.05241935483870968,0.8951612903225807,0.9375
4101,128,53,620153,12707,True,True,-0.0,0.05241935483870968,0.8951612903225807,0.96875
4101,256,53,620153,12707,True,True,-0.0,0.014112903225806451,0.9717741935483872,0.96875
4101,512,53,620153,12707,True,True,-0.0,0.012096774193548387,0.9758064516129032,1.0
4101,1024,53,620153,12707,True,True,-0.0,0.008064516129032258,0.9838709677419356,1.0
4101,64,54,620154,12707,True,True,-0.0,0.05040322580645161,0.899193548387097,0.9375
4101,128,54,620154,12707,True,True,-0.0,0.04435483870967742,0.9112903225806452,0.9375
4101,256,54,620154,12707,True,True,-0.0,0.020161290322580645,0.9596774193548389,1.0
4101,512,54,620154,12707,True,True,-0.0,0.008064516129032258,0.9838709677419356,1.0
4101,1024,54,620154,12707,True,True,-0.0,0.006048387096774193,0.9879032258064518,1.0
4101,64,55,620155,12707,True,True,-0.0,0.07661290322580645,0.8467741935483872,0.96875
