phase,source_role,source_seed,schedule_id,grid_size,checkpoint,action_index,autocorrelation_ess,challenger_index,mcse,mean,observable,observable_type,required_for_strict_gate,split_rhat,standard_deviation,pooled_top_ten_member,absolute_estimate_over_mcse
CALIBRATION,calibration,2026082401,S3,40,early,900,24914.42564827506,860.0,0.002709909815472657,0.17362409766066184,gap_900_vs_860,LEADER_CHALLENGER_GAP,True,1.0003735020727027,0.4277404065919329,True,64.0700648668556
CALIBRATION,calibration,2026082401,S3,40,early,899,24434.42554755812,,0.0022203154563061175,0.42707006339757475,utility_action_899,TOP_ACTION_UTILITY,True,1.0003805836144375,0.3470689395376906,True,192.346570477008
CALIBRATION,calibration,2026082401,S3,40,early,900,26092.188332549078,899.0,0.0028621293100665325,0.0005661114535708921,gap_900_vs_899,LEADER_CHALLENGER_GAP,True,1.0002380396037802,0.4623219395626185,True,0.1977938074215565
CALIBRATION,calibration,2026082401,S3,40,early,900,25322.198926252197,,0.0022000653445009718,0.42763617485114563,utility_action_900,TOP_ACTION_UTILITY,True,1.0005989936608202,0.3500953062289957,True,194.37430616323076
CALIBRATION,calibration,2026082401,S3,40,early,939,22836.649462609632,,0.0019265724603166477,0.2599363380380485,utility_action_939,TOP_ACTION_UTILITY,True,1.0003406623522504,0.29113977411704545,True,134.92165147804815
CALIBRATION,calibration,2026082401,S3,40,early,900,23072.36238029239,939.0,0.002952886467970584,0.16769983681309708,gap_900_vs_939,LEADER_CHALLENGER_GAP,True,1.000386432749608,0.44853132766065723,True,56.79183356085861
CALIBRATION,calibration,2026082401,S3,40,early,940,22393.47488444694,,0.0019079946420647621,0.24259955016851603,utility_action_940,TOP_ACTION_UTILITY,False,1.0003645432135004,0.28552089467857933,False,127.14896825181
CALIBRATION,calibration,2026082401,S3,40,early,900,22964.515691807293,940.0,0.0028407265016863704,0.18503662468262966,gap_900_vs_940,LEADER_CHALLENGER_GAP,False,1.000321386247159,0.4304850446158151,True,65.13707833991917
CALIBRATION,calibration,2026082401,S3,40,middle,659,20446.23993841042,,0.0010030350521043774,0.06021361948034122,utility_action_659,TOP_ACTION_UTILITY,True,1.000286417600547,0.14342433226930817,True,60.03142098973755
CALIBRATION,calibration,2026082401,S3,40,middle,939,19841.25372549515,659.0,0.001450840114794645,0.0010426172233293997,gap_939_vs_659,LEADER_CHALLENGER_GAP,True,1.0002621625926464,0.20436386632911968,True,0.7186299942340469
CALIBRATION,calibration,2026082401,S3,40,middle,660,20551.38193313266,,0.0009759958066770192,0.0572127283810743,utility_action_660,TOP_ACTION_UTILITY,True,1.000393756052014,0.1399163499241772,True,58.61985060762396
CALIBRATION,calibration,2026082401,S3,40,middle,939,21000.101963473076,660.0,0.0013865351528420432,0.004043508322596324,gap_939_vs_660,LEADER_CHALLENGER_GAP,True,1.000385519266701,0.20092852050943655,True,2.9162681626269364
CALIBRATION,calibration,2026082401,S3,40,middle,698,20086.237164804646,,0.0006608130844349517,0.026849338230797184,utility_action_698,TOP_ACTION_UTILITY,False,1.0001229480208633,0.09365434412293323,True,40.63076059360345
CALIBRATION,calibration,2026082401,S3,40,middle,939,19769.034236650332,698.0,0.0012275342297000625,0.03440689847287344,gap_939_vs_698,LEADER_CHALLENGER_GAP,False,1.0003182054722786,0.1725942559444426,True,28.029278239581533
CALIBRATION,calibration,2026082401,S3,40,middle,701,20700.81604042746,,0.0006126026685214406,0.02366906229160975,utility_action_701,TOP_ACTION_UTILITY,False,1.0005912670587573,0.08813991295398055,False,38.63689061090231
CALIBRATION,calibration,2026082401,S3,40,middle,939,19791.549124054356,701.0,0.00120858162536843,0.03758717441206087,gap_939_vs_701,LEADER_CHALLENGER_GAP,False,1.0002960820038227,0.17002621285379618,True,31.100236527758405
CALIBRATION,calibration,2026082401,S3,40,middle,739,20790.86717558148,,0.0009727416727465611,0.056539092724878774,utility_action_739,TOP_ACTION_UTILITY,True,1.000537669020024,0.1402599964646028,True,58.12344048676273
CALIBRATION,calibration,2026082401,S3,40,middle,939,19910.67334721962,739.0,0.0014370308010396124,0.004717143978791858,gap_939_vs_739,LEADER_CHALLENGER_GAP,True,1.0003868375377967,0.20277249760850283,True,3.282562889660587
CALIBRATION,calibration,2026082401,S3,40,middle,740,21407.685119051956,,0.0009532347892995394,0.05716904245425665,utility_action_740,TOP_ACTION_UTILITY,True,1.000168948696813,0.1394712644003421,True,59.97372640613115
CALIBRATION,calibration,2026082401,S3,40,middle,939,20057.18193224736,740.0,0.0014275470860186117,0.004087194249413977,gap_939_vs_740,LEADER_CHALLENGER_GAP,True,1.0003869394118707,0.20217404428599633,True,2.8630889232614005
CALIBRATION,calibration,2026082401,S3,40,middle,859,21292.998286831702,,0.0010031295024546224,0.06044794698955412,utility_action_859,TOP_ACTION_UTILITY,True,1.0003743783391585,0.1463778665191627,True,60.259365158376994
CALIBRATION,calibration,2026082401,S3,40,middle,939,20917.34292677946,859.0,0.001423957003901364,0.000808289714116501,gap_939_vs_859,LEADER_CHALLENGER_GAP,True,1.000268103270323,0.20594446974923233,True,0.5676363204099176
CALIBRATION,calibration,2026082401,S3,40,middle,860,21215.828587420376,,0.0009977619465917798,0.060846305750099576,utility_action_860,TOP_ACTION_UTILITY,True,1.000649534011936,0.14533055611284285,True,60.982788487717286
CALIBRATION,calibration,2026082401,S3,40,middle,939,20327.173154562668,860.0,0.001445436773377362,0.00040993095357105044,gap_939_vs_860,LEADER_CHALLENGER_GAP,True,1.0004686010360484,0.20608082901525687,True,0.2836035177195739
CALIBRATION,calibration,2026082401,S3,40,middle,898,24184.186730661026,,0.0005988487807362215,0.026507401780507138,utility_action_898,TOP_ACTION_UTILITY,False,1.00027557257745,0.09312856550226126,True,44.263932119756646
CALIBRATION,calibration,2026082401,S3,40,middle,939,20484.475543441786,898.0,0.0012025230838619793,0.03474883492316349,gap_939_vs_898,LEADER_CHALLENGER_GAP,False,1.0002422367509831,0.17210989775414792,True,28.896605303879404
CALIBRATION,calibration,2026082401,S3,40,middle,901,21892.25420997904,,0.0006257426764161939,0.02614315852706353,utility_action_901,TOP_ACTION_UTILITY,False,1.0003096410187753,0.09258508223234155,False,41.779407913797456
CALIBRATION,calibration,2026082401,S3,40,middle,939,20181.920630162665,901.0,0.0012165917107028316,0.035113078176607096,gap_939_vs_901,LEADER_CHALLENGER_GAP,False,1.0004012651883611,0.17283277379353348,True,28.861842364783236
CALIBRATION,calibration,2026082401,S3,40,middle,939,19560.866281352974,,0.001040384810762043,0.06125623670367063,utility_action_939,TOP_ACTION_UTILITY,True,1.0003590509818494,0.1455083932587392,True,58.87844196687446
CALIBRATION,calibration,2026082401,S3,40,middle,940,21933.34388270731,,0.0009493526171482661,0.05682039075330275,utility_action_940,TOP_ACTION_UTILITY,True,1.0002664534737173,0.14059826966274194,True,59.85172392949623
CALIBRATION,calibration,2026082401,S3,40,middle,939,20987.00541288344,940.0,0.0013521407305832147,0.004435845950367883,gap_939_vs_940,LEADER_CHALLENGER_GAP,True,1.0002807967735927,0.1958831740053662,True,3.2806096658700485
CALIBRATION,calibration,2026082401,S3,40,late,658,24894.130164598584,,0.000417689786646934,0.01387492334224964,utility_action_658,TOP_ACTION_UTILITY,False,1.0001995473330398,0.06590256741227973,True,33.21824901114442
CALIBRATION,calibration,2026082401,S3,40,late,740,21786.566549359373,658.0,0.0010737826910196624,0.04552015725240431,gap_740_vs_658,LEADER_CHALLENGER_GAP,False,1.0004486201368283,0.15849325897067398,True,42.39233658085738
CALIBRATION,calibration,2026082401,S3,40,late,660,21489.750611999254,,0.0009735632380405861,0.05932724004571955,utility_action_660,TOP_ACTION_UTILITY,True,1.0003287597187736,0.14271836254286516,True,60.938250056691544
CALIBRATION,calibration,2026082401,S3,40,late,740,20882.398243123575,660.0,0.0013976828776600604,6.784054893439403e-05,gap_740_vs_660,LEADER_CHALLENGER_GAP,True,1.0002892284395957,0.20197556504473668,True,0.048537869368457685
CALIBRATION,calibration,2026082401,S3,40,late,661,22467.889674605285,,0.0004157724889824274,0.012442997984472692,utility_action_661,TOP_ACTION_UTILITY,False,1.0001882001259692,0.06232135549217953,False,29.927420197825054
CALIBRATION,calibration,2026082401,S3,40,late,740,21646.550513166705,661.0,0.001066919173366704,0.04695208261018125,gap_740_vs_661,LEADER_CHALLENGER_GAP,False,1.0002195732023391,0.15697332927670932,True,44.007159850752494
CALIBRATION,calibration,2026082401,S3,40,late,698,23103.73206096769,,0.0005951303186386499,0.025309655027516528,utility_action_698,TOP_ACTION_UTILITY,True,1.0002505801879185,0.0904592838965485,True,42.52792075089019
CALIBRATION,calibration,2026082401,S3,40,late,740,21987.21046660894,698.0,0.0011458305570825394,0.03408542556713742,gap_740_vs_698,LEADER_CHALLENGER_GAP,True,1.0001815949346535,0.16990472892109654,True,29.74735257010788
CALIBRATION,calibration,2026082401,S3,40,late,699,21647.110508110505,,0.00019510501083187974,0.019335089250556492,utility_action_699,TOP_ACTION_UTILITY,False,1.0003299768078406,0.028705716441183204,True,99.10093630151492
CALIBRATION,calibration,2026082401,S3,40,late,740,21562.4300865995,699.0,0.000999007577270344,0.040059991344097455,gap_740_vs_699,LEADER_CHALLENGER_GAP,False,1.000369739342986,0.1466957846430829,True,40.099787284452916
CALIBRATION,calibration,2026082401,S3,40,late,701,21051.123825331568,,0.00061070459502905,0.023866843342956787,utility_action_701,TOP_ACTION_UTILITY,True,1.00030443337543,0.08860716278784533,True,39.080831448175836
CALIBRATION,calibration,2026082401,S3,40,late,740,21240.06415479877,701.0,0.0011579690881724375,0.03552823725169715,gap_740_vs_701,LEADER_CHALLENGER_GAP,True,1.0003453869863927,0.16876208340531593,True,30.68150748978069
CALIBRATION,calibration,2026082401,S3,40,late,738,25701.921512900837,,0.00040824085675435174,0.01369191397655059,utility_action_738,TOP_ACTION_UTILITY,False,1.0002040241462224,0.06544843456158506,False,33.53881354601737
CALIBRATION,calibration,2026082401,S3,40,late,740,22532.6255695948,738.0,0.0010516120762583177,0.04570316661810335,gap_740_vs_738,LEADER_CHALLENGER_GAP,False,1.000381129491722,0.15785613482074626,True,43.460100592147285
CALIBRATION,calibration,2026082401,S3,40,late,739,20521.914455369915,,0.0009759557115239021,0.05644981765303164,utility_action_739,TOP_ACTION_UTILITY,True,1.0004095961281367,0.13981026100506047,True,57.84055258500235
CALIBRATION,calibration,2026082401,S3,40,late,740,21201.937423369673,739.0,0.0013384141499120502,0.0029452629416223033,gap_740_vs_739,LEADER_CHALLENGER_GAP,True,1.000428495384016,0.1948849462267207,True,2.200561718370836
CALIBRATION,calibration,2026082401,S3,40,late,740,21640.521128725686,,0.0009768322821191926,0.05939508059465395,utility_action_740,TOP_ACTION_UTILITY,True,1.0003313628642483,0.1436990381096376,True,60.80376506988391
CALIBRATION,calibration,2026082401,S3,40,late,741,23019.603708339102,,0.00041040101105872074,0.01253484960495623,utility_action_741,TOP_ACTION_UTILITY,False,1.0004108542291925,0.06226691416786192,False,30.54293061466831
CALIBRATION,calibration,2026082401,S3,40,late,740,21649.457133528867,741.0,0.0010528243875073777,0.046860230989697715,gap_740_vs_741,LEADER_CHALLENGER_GAP,False,1.0003236888240785,0.15490999563994773,True,44.50906679759006
CALIBRATION,calibration,2026082401,S3,40,late,861,21745.814599833364,,0.00043134877497110987,0.013363145368819265,utility_action_861,TOP_ACTION_UTILITY,False,1.000395444696075,0.06360868384393277,False,30.97990800997239
CALIBRATION,calibration,2026082401,S3,40,late,740,21813.75396444341,861.0,0.0010618888135024384,0.04603193522583468,gap_740_vs_861,LEADER_CHALLENGER_GAP,False,1.0004000247753329,0.15683545599504303,True,43.349110227470135
CALIBRATION,calibration,2026082401,S3,40,late,898,23094.66199196702,,0.0006113046640213837,0.025928231383361373,utility_action_898,TOP_ACTION_UTILITY,True,1.0001758902107833,0.09289952950765967,True,42.41458131988732
CALIBRATION,calibration,2026082401,S3,40,late,740,22404.218233431395,898.0,0.0011461265479018766,0.03346684921129258,gap_740_vs_898,LEADER_CHALLENGER_GAP,True,1.0002868769011208,0.171552665168037,True,29.19995987577262
CALIBRATION,calibration,2026082401,S3,40,late,901,21979.289484246437,,0.0006362639228709367,0.026008573693692777,utility_action_901,TOP_ACTION_UTILITY,True,1.0001336461430401,0.09432875953328676,True,40.87702093234744
CALIBRATION,calibration,2026082401,S3,40,late,740,21882.96900846957,901.0,0.0011604879610530197,0.03338650690096117,gap_740_vs_901,LEADER_CHALLENGER_GAP,True,1.00029009147613,0.1716697450140122,True,28.769369456160888
CALIBRATION,calibration,2026082401,S3,40,late,938,24313.919136424225,,0.0004076971083093247,0.012608909228221353,utility_action_938,TOP_ACTION_UTILITY,False,1.0001120423156573,0.06357188880914448,False,30.92714903107633
CALIBRATION,calibration,2026082401,S3,40,late,740,21680.98110224712,938.0,0.001069192007047368,0.046786171366432594,gap_740_vs_938,LEADER_CHALLENGER_GAP,False,1.0002532741944168,0.15743278161610175,True,43.75843726669371
CALIBRATION,calibration,2026082401,S3,40,late,939,19777.317325761986,,0.0009985828142874036,0.05723556366676699,utility_action_939,TOP_ACTION_UTILITY,True,1.0004603840212254,0.1404325488757306,True,57.31679220577287
CALIBRATION,calibration,2026082401,S3,40,late,740,20364.982713518235,939.0,0.001402280170443368,0.0021595169278869506,gap_740_vs_939,LEADER_CHALLENGER_GAP,True,1.0002725763059317,0.20011369710318974,True,1.5400038975122654
