method,seed,bo_iteration,selected_action_index,selected_action_x,observed_scalar_outcome,incumbent_before_observation,incumbent,noise_free_best_value_observed,simple_regret,t_0_10_status,t_0_10,active_factor_indices,M_t,N,cumulative_factor_use_through_iteration,cumulative_final_active_factor_use,raw_factor_likelihood_evaluation_count,inference_ess,inference_ess_fraction,inference_wall_time_seconds,selected_action_acquisition_estimate,structural_bound_at_worst_challenger,empirical_inference_allowance,adaptive_heldout_full_target_acquisition_regret,numerical_accuracy_reliable,config_sha256,starting_git_commit,preference_bank_sha256,scalar_noise_sha256,screened_factor_source,scalar_observation_count
adaptive,9,1,3,0.1875,0.5350772410743112,0.27095067981880133,0.5350772410743112,0.5220877718429023,0.4661476587703801,not_reached,2,"[0, 1, 3, 4, 5, 6, 7]",7,8,7,40,983248,16372.958165576612,0.9993260599106819,0.12587287626229227,0.05803740309674233,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,4
adaptive,9,2,12,0.75,0.9794179395464871,0.5350772410743112,0.9794179395464871,0.9882354306132825,0.0,reached,2,"[0, 1, 3, 4, 5, 6, 7]",7,8,14,40,983220,16374.123213039229,0.9993971687646014,0.12736004102043808,0.01067237187264651,8.678978742122386e-05,0.001748141206419732,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,5
adaptive,9,3,11,0.6875,0.5783797745797119,0.9794179395464871,0.9794179395464871,0.9882354306132825,0.0,reached,2,"[0, 1, 3, 4, 5, 6, 7]",7,8,21,40,983292,16373.965092530172,0.9993875178546248,0.1253867084160447,0.0012583838855890921,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,6
adaptive,9,4,13,0.8125,0.693259146082851,0.9794179395464871,0.9794179395464871,0.9882354306132825,0.0,reached,2,"[0, 1, 3, 4, 5, 6, 7]",7,8,28,40,983220,16375.668001049347,0.9994914551421721,0.12335954303853214,0.0004981980432057426,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,7
adaptive,9,5,9,0.5625,0.036841245555437246,0.9794179395464871,0.9794179395464871,0.9882354306132825,0.0,reached,2,"[0, 1, 4, 5, 6, 7]",6,8,34,40,868497,16376.068935458237,0.9995159262364647,0.11928779282607138,0.0001777560624509623,6.893149095324516e-05,0.00011892661068190399,7.852602843453591e-05,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,8
adaptive,9,6,0,0.0,0.011374918992269029,0.9794179395464871,0.9794179395464871,0.9882354306132825,0.0,reached,2,"[0, 1, 4, 5, 6, 7]",6,8,40,40,868497,16377.36118722598,0.9995947990250232,0.11305579100735486,0.00016444215516239703,8.680716393005171e-05,0.00012534322035784526,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,8ef8ba3883616095e6ec0ecc389e38d151a4fe90fadb8518776153ddc580fda0,954613a24b7351d2493c27f25db41c23153267cecbe19e7f9a587f9a7978da3a,historical_preference_bank_only,9
standard,10,1,3,0.1875,0.5311514498523968,0.26751055755746544,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,,,0.0,0.04864141592618472,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,4
standard,10,2,4,0.25,0.49620197163368435,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,,,0.0,0.015285896480761486,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,5
standard,10,3,5,0.3125,0.2022922747475235,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,,,0.0,0.014247683386880358,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,6
standard,10,4,1,0.0625,0.0812155631894364,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,,,0.0,0.008875006433101393,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,7
standard,10,5,6,0.375,0.009527734881349711,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,,,0.0,0.007578236027652931,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,8
standard,10,6,13,0.8125,0.7164014370679033,0.5311514498523968,0.7164014370679033,0.69338852619193,0.2948469044213524,not_reached,7,[],0,8,0,0,0,,,0.0,0.007044881716244976,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,9
full,10,1,3,0.1875,0.5311514498523968,0.26751055755746544,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,6,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,8,48,1048616,130981.78503152022,0.9993117144128435,0.08145695785060525,0.061850935818572685,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,4
full,10,2,5,0.3125,0.2022922747475235,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,6,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,16,48,524344,65492.486906044345,0.9993360428778739,0.03988675004802644,0.011685346742355444,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,5
full,10,3,6,0.375,0.009527734881349711,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,6,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,24,48,524328,65501.83438964748,0.9994786741584394,0.038842250127345324,0.009899218279982205,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,6
full,10,4,15,0.9375,0.008503864989852594,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,6,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,32,48,524328,65508.82813037266,0.9995853901729227,0.03915883298031986,0.009484399182086913,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,7
full,10,5,4,0.25,0.49620197163368435,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,6,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,40,48,524328,65513.313411369556,0.9996538301295403,0.03863241686485708,0.009467451305530492,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,8
full,10,6,12,0.75,0.9900424783259543,0.5311514498523968,0.9900424783259543,0.9882354306132825,0.0,reached,6,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,48,48,524344,65516.649037170566,0.9997047277400294,0.039207500172778964,0.00989326667481526,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,9
adaptive,10,1,3,0.1875,0.5311514498523968,0.26751055755746544,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,7,"[0, 1, 3, 4, 5, 6, 7]",7,8,7,42,983256,16372.620837836987,0.9993054710593864,0.12839279230684042,0.060858380348419956,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,4
adaptive,10,2,5,0.3125,0.2022922747475235,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,7,"[0, 1, 3, 4, 5, 6, 7]",7,8,14,42,983292,16373.764132748543,0.9993752522429531,0.1286676679737866,0.010485474414844608,7.11048766927739e-06,0.001477948185882351,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,5
adaptive,10,3,6,0.375,0.009527734881349711,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,7,"[0, 1, 3, 4, 5, 6, 7]",7,8,21,42,983260,16375.138395459358,0.9994591305822362,0.12624666467308998,0.010016027005394182,2.0904185861954237e-05,0.0028074498751177596,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,6
adaptive,10,4,0,0.0,0.0006821466924187575,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,7,"[0, 1, 3, 4, 5, 6, 7]",7,8,28,42,983220,16377.192969716998,0.9995845318430785,0.12426816765218973,0.009396021837087607,3.86557129964544e-05,0.0010223806374112744,0.00013886359187777544,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,7
adaptive,10,5,4,0.25,0.49620197163368435,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,7,"[0, 1, 3, 4, 5, 6, 7]",7,8,35,42,983220,16378.83686091566,0.9996848669992469,0.12722833501175046,0.009426571804295864,8.678978742122386e-05,0.0010194334954700813,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,8
adaptive,10,6,15,0.9375,0.008503864989852594,0.5311514498523968,0.5311514498523968,0.5220877718429023,0.4661476587703801,not_reached,7,"[0, 1, 3, 4, 5, 6, 7]",7,8,42,42,983290,16379.539224755561,0.9997277358859595,0.12447541812434793,0.009312025561802238,8.678978742122386e-05,0.0010152703545702995,0.0009247555771351203,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,07cd010f4c03298d5dd924ac0c0882359d38e44324cce9573944c2da07617648,3e77667225bbf0a993fd271052a0206d2ee8e7d16ad3b8ea70e12c6744e22c01,historical_preference_bank_only,9
standard,11,1,1,0.0625,0.0618499889858727,0.2569797062719178,0.2569797062719178,0.258984272217597,0.7292511583956854,not_reached,7,[],0,8,0,0,0,,,0.0,0.05065789182837887,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,4
standard,11,2,3,0.1875,0.5269331918988971,0.2569797062719178,0.5269331918988971,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,,,0.0,0.0506527239480384,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,5
standard,11,3,4,0.25,0.4992692609206388,0.5269331918988971,0.5269331918988971,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,,,0.0,0.015598262321647433,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,6
standard,11,4,5,0.3125,0.20122776820059193,0.5269331918988971,0.5269331918988971,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,,,0.0,0.014736383035230734,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,7
standard,11,5,6,0.375,0.020562048541142026,0.5269331918988971,0.5269331918988971,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,,,0.0,0.007757998584748967,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,8
standard,11,6,15,0.9375,-0.015349331432358023,0.5269331918988971,0.5269331918988971,0.5220877718429023,0.4661476587703801,not_reached,7,[],0,8,0,0,0,,,0.0,0.0072828880968948025,,,,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,9
full,11,1,1,0.0625,0.0618499889858727,0.2569797062719178,0.2569797062719178,0.258984272217597,0.7292511583956854,not_reached,3,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,8,48,524344,65482.16524259546,0.9991785467925333,0.040219000075012445,0.07582315464550048,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,4
full,11,2,13,0.8125,0.7123332699933747,0.2569797062719178,0.7123332699933747,0.69338852619193,0.2948469044213524,not_reached,3,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,16,48,1048632,130981.4445757285,0.999309116941288,0.08013029186986387,0.06685315592322733,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,5
full,11,3,12,0.75,0.9974987112096825,0.7123332699933747,0.9974987112096825,0.9882354306132825,0.0,reached,3,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,24,48,524344,65490.439042443904,0.999304794959166,0.03814283385872841,0.008960431696582893,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,6
full,11,4,11,0.6875,0.5613962748535355,0.9974987112096825,0.9974987112096825,0.9882354306132825,0.0,reached,3,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,32,48,524344,65494.860284553564,0.9993722577599116,0.038345209090039134,0.0010703775839185164,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,7
full,11,5,6,0.375,0.020562048541142026,0.9974987112096825,0.9974987112096825,0.9882354306132825,0.0,reached,3,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,40,48,524344,65504.48853412888,0.9995191731892225,0.03789033298380673,0.0001141965199468993,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,8
full,11,6,0,0.0,0.021640637970482927,0.9974987112096825,0.9974987112096825,0.9882354306132825,0.0,reached,3,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,48,48,524344,65511.55996970641,0.999627074733069,0.03779383306391537,8.714376423458308e-05,0.0,,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,9
adaptive,11,1,1,0.0625,0.0618499889858727,0.2569797062719178,0.2569797062719178,0.258984272217597,0.7292511583956854,not_reached,3,"[0, 1, 3, 4, 5, 6, 7]",7,8,7,42,983290,16370.060679928827,0.9991492114214372,0.12591866799630225,0.07377828538955489,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,4
adaptive,11,2,13,0.8125,0.7123332699933747,0.2569797062719178,0.7123332699933747,0.69338852619193,0.2948469044213524,not_reached,3,"[0, 1, 3, 4, 5, 6, 7]",7,8,14,42,983290,16372.656715356525,0.9993076608493973,0.1252862906549126,0.06649887012433359,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,5
adaptive,11,3,12,0.75,0.9974987112096825,0.7123332699933747,0.9974987112096825,0.9882354306132825,0.0,reached,3,"[0, 1, 3, 4, 5, 6, 7]",7,8,21,42,983282,16372.229060262574,0.9992815588539169,0.12484562397003174,0.009417904204617963,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,6
adaptive,11,4,11,0.6875,0.5613962748535355,0.9974987112096825,0.9974987112096825,0.9882354306132825,0.0,reached,3,"[0, 1, 3, 4, 5, 6, 7]",7,8,28,42,983292,16374.05924358926,0.9993932643792273,0.12411983427591622,0.0010200355701336346,0.0,0.0,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,7
adaptive,11,5,0,0.0,0.021640637970482927,0.9974987112096825,0.9974987112096825,0.9882354306132825,0.0,reached,3,"[0, 1, 3, 4, 5, 6, 7]",7,8,35,42,983250,16376.10404962284,0.9995180694349878,0.123174749314785,0.000130999353319268,2.0904185861954237e-05,0.00011145193490828841,6.609987587386633e-05,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,8
adaptive,11,6,6,0.375,0.020562048541142026,0.9974987112096825,0.9974987112096825,0.9882354306132825,0.0,reached,3,"[0, 1, 3, 4, 5, 6, 7]",7,8,42,42,983220,16377.803442729608,0.9996217921587895,0.12360246106982231,0.00011183375461044737,7.11048766927739e-06,0.0001884723200672278,0.0,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da,5f7f7cfa66f4d6ec33ebf5a5feb3d8f77ba2110a,1ba049c4e6c48680712f2692817228fd64305db9ff48e8600ee5961fa9223d4f,ea14a3ef8f995b4a519047914132cbe81505aaebb375b1f0f6d1805624c32711,historical_preference_bank_only,9
