method,seed,bo_iteration,refinement_index,leader_index,worst_challenger_index,active_set_before_refinement,newly_activated_factor,per_factor_contribution_scores,active_acquisition_gap,B_struct,B_infer,stopping_envelope,screening_tolerance,stopping_reason,inference_draws_per_batch,inference_total_draws,inference_ess,inference_ess_fraction,laplace_mode_iterations,laplace_gradient_infinity_norm,comparison_minimum_eigenvalue,comparison_condition_number,raw_factor_likelihood_evaluation_count_cumulative,refinement_wall_time_seconds,numerical_accuracy_reliable,config_sha256
adaptive,9,5,6,9,4,"[0, 1, 4, 5, 6, 7]",,"[null, null, 2.148517238081906e-08, 6.891000578086436e-05, null, null, null, null]",-3.2377985241375326e-06,6.893149095324516e-05,0.00011892661068190399,0.00018462030311101164,0.05,screening_tolerance,8192,16384,16376.068935458237,0.9995159262364647,2,4.91207741148969e-10,6.737807259755708,1486.3753672239166,344169,0.014227791922166944,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,9,6,0,4,10,[],6,"[1.8670947911791547e-09, 6.516801151906576e-09, 2.2745870992334067e-08, 7.295348037196827e-05, 0.23400665580705746, 0.12858266260570045, 0.25163048470002974, 0.06663547205735028]",-1.1466980391397915e-05,0.6809282597802768,0.0001456787760062688,0.6810624715758917,0.05,activate_factor,8192,16384,16383.999999999985,0.9999999999999991,0,0.0,6.737807259755708,1486.3753672239166,0,0.010024416958913207,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,9,6,1,4,5,[6],5,"[2.2206877757575666e-09, 7.750961934591562e-09, 2.7053515384579834e-08, 8.676951101440349e-05, 0.27832315874399416, 0.29594553117183314, null, 0.02231492473847888]",-0.0001766920013636356,0.5966704211904857,0.00012781248879218616,0.5966215416779143,0.05,activate_factor,8192,16384,16382.727455453902,0.9999223300447938,2,4.887235061090678e-11,6.737807259755708,1486.3753672239166,16389,0.010308124823495746,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,9,6,2,4,16,"[5, 6]",0,"[0.23411569920494615, 0.06199218555601756, 1.934759781347392e-05, 6.745956611657778e-05, 0.21636496913490355, null, null, 0.004671779912131792]",-0.00010786687838308484,0.5172314409719291,0.00011789379794974013,0.5172414678914957,0.05,activate_factor,8192,16384,16382.14119230678,0.9998865473820057,2,2.264435305932011e-10,6.737807259755708,1486.3753672239166,49167,0.010753249982371926,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,9,6,3,4,7,"[0, 5, 6]",7,"[null, 6.155604951947748e-09, 2.148517238081906e-08, 6.891000578086436e-05, 0.22103674728342498, null, null, 0.22105606668018724]",-0.0002430618929757338,0.44216175161017046,0.0001333529492469257,0.44205204266644166,0.05,activate_factor,8192,16384,16379.561337988605,0.9997290855705936,2,6.817411080106694e-10,6.737807259755708,1486.3753672239166,98334,0.010530750034376979,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,9,6,4,4,1,"[0, 5, 6, 7]",1,"[null, 0.21637397326754823, 6.747737720269268e-05, 6.747457230604575e-05, 0.21636497343407002, null, null, null]",-0.00018664352267143286,0.432873898651127,0.00012195022335922567,0.43280920535181483,0.05,activate_factor,8192,16384,16379.440750933181,0.9997217255208241,2,6.81740996988367e-10,6.737807259755708,1486.3753672239166,163890,0.011000625090673566,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,9,6,5,4,5,"[0, 1, 5, 6, 7]",4,"[null, null, 2.7053515384579834e-08, 8.676951101440349e-05, 0.27832315874399416, null, null, null]",-0.0001278731288154495,0.27840995530852397,0.0002275531384058335,0.27850963531811435,0.05,activate_factor,8192,16384,16378.847802037273,0.999685534792314,2,2.391565834258813e-10,6.737807259755708,1486.3753672239166,245835,0.010794667061418295,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,9,6,6,0,4,"[0, 1, 4, 5, 6, 7]",,"[null, null, 1.934759781347392e-05, 6.745956611657778e-05, null, null, null, null]",-7.465210093478575e-06,8.680716393005171e-05,0.00012534322035784526,0.0002046851741944184,0.05,screening_tolerance,8192,16384,16377.36118722598,0.9995947990250232,2,5.228437127691166e-10,6.737807259755708,1486.3753672239166,344169,0.01115166605450213,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,1,0,3,5,[],5,"[5.991936380390666e-06, 2.091391294684128e-05, 7.299672876694393e-05, 0.23412448884079265, 0.12902765678615333, 0.2531933269374243, 0.07209309507156071, 0.019091317285724375]",-0.014123556274376139,0.7076297874997495,0.0022628998399754937,0.6957691310653489,0.05,activate_factor,8192,16384,16383.999999999985,0.9999999999999991,0,0.0,6.382091815800932,1568.7318119518793,0,0.010541416937485337,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,1,1,5,4,[5],4,"[2.0407984509601607e-06, 7.123086500899019e-06, 2.486201480377756e-05, 0.07974064873606435, 0.3011434280921828, null, 0.0861268494367617, 0.022807662894551786]",-0.00691219728262004,0.48985261505931627,0.0022195686485914114,0.4851599864252876,0.05,activate_factor,8192,16384,16382.208094043266,0.9998906307399454,2,5.890116172579951e-10,6.382091815800932,1568.7318119518793,16389,0.010661000153049827,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,1,2,1,6,"[4, 5]",6,"[0.061992309381936915, 0.21637442046803917, 6.903826028672369e-05, 0.00507373937844196, null, null, 0.23410718879361528, 0.06199504426452321]",-0.009326401697679891,0.5796117405468433,0.0023271114641874235,0.5726124503133508,0.05,activate_factor,8192,16384,16380.50235304122,0.9997865205713635,2,4.852507284880403e-11,6.382091815800932,1568.7318119518793,49167,0.010382666951045394,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,1,3,6,0,"[4, 5, 6]",0,"[0.23411582697747396, 0.06199263152596019, 2.0904185861954237e-05, 0.005059948782306951, null, null, null, 0.061994958956023784]",-0.012354675897464808,0.36318427042762685,0.002465299826280958,0.353294894356443,0.05,activate_factor,8192,16384,16378.258963692162,0.9996495949519142,3,1.5725615254424952e-13,6.382091815800932,1568.7318119518793,98340,0.010970749892294407,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,1,4,0,1,"[0, 4, 5, 6]",1,"[null, 0.2783661489913671, 8.679065727055367e-05, 2.4865854740415734e-05, null, null, null, 1.5381994616194042e-07]",-0.0002633905872702528,0.27847795932332425,0.002422831088673831,0.28063739982472785,0.05,activate_factor,8192,16384,16376.650371296184,0.9995514142636831,3,1.2514295155696686e-13,6.382091815800932,1568.7318119518793,163904,0.011176875093951821,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,1,5,6,3,"[0, 1, 4, 5, 6]",3,"[null, null, 6.903802997579076e-05, 0.22142764137092216, null, null, null, 0.06333340749007002]",-0.011066439184539948,0.284830086890968,0.00404393842068948,0.27780758612711753,0.05,activate_factor,8192,16384,16374.98613952627,0.9994498376175702,3,1.0258460747536446e-13,6.382091815800932,1568.7318119518793,245859,0.010990542126819491,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,1,6,3,7,"[0, 1, 3, 4, 5, 6]",7,"[null, null, 6.787945567973375e-05, null, null, null, null, 0.21773104042750788]",-0.025403775014347603,0.2177989198831876,0.0024492796896054617,0.19484442455844547,0.05,activate_factor,8192,16384,16373.642896547783,0.9993678525724965,3,1.547061090345636e-13,6.382091815800932,1568.7318119518793,344205,0.012099707964807749,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,1,7,3,3,"[0, 1, 3, 4, 5, 6, 7]",,"[null, null, 0.0, null, null, null, null, null]",0.0,0.0,0.0,0.0,0.05,screening_tolerance,8192,16384,16372.620837836987,0.9993054710593864,2,7.417392255959498e-10,6.382091815800932,1568.7318119518793,458928,0.011820917017757893,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,2,0,4,5,[],5,"[2.0407984509601607e-06, 7.123086500899019e-06, 2.486201480377756e-05, 0.07974064873606435, 0.3011434280921828, 0.3024803349875133, 0.0861268494367617, 0.022807662894551786]",-0.006978491118285687,0.7923329500468295,0.0010644649796837393,0.7864189239082275,0.05,activate_factor,8192,16384,16383.999999999985,0.9999999999999991,0,0.0,6.382091815800932,1568.7318119518793,0,0.01023983396589756,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,2,1,4,6,[5],6,"[1.7158486661350243e-06, 5.988900307907438e-06, 2.0903316012624417e-05, 0.06704380126619387, 0.2531933269374243, null, 0.25319490281050433, 0.06704975309889744]",-0.009428798164991151,0.6405103921780068,0.001230379832039932,0.6323119738450556,0.05,activate_factor,8192,16384,16381.903422929838,0.9998720350909325,3,2.0145611388929993e-13,6.382091815800932,1568.7318119518793,16391,0.012929457938298583,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,2,2,4,0,"[5, 6]",0,"[0.23411728411155439, 0.061997717423635836, 3.86557129964544e-05, 0.06199492774249234, 0.23410674791059238, null, null, 0.005054862654320385]",-0.010996950825431014,0.5973101955555917,0.0014196551130261047,0.5877328998431868,0.05,activate_factor,8192,16384,16379.406298823362,0.9997196227309181,3,4.130584763117895e-13,6.382091815800932,1568.7318119518793,49173,0.010477458126842976,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,2,3,4,13,"[0, 5, 6]",4,"[null, 2.4865624429482584e-05, 8.678955711029094e-05, 0.27836262033110754, 0.29609455153240877, null, null, 0.00639331118836663]",-0.011465748318582589,0.5809621382334227,0.0012332783211050924,0.5707296682359452,0.05,activate_factor,8192,16384,16377.50386395931,0.9996035073217352,3,2.3735180487705065e-13,6.382091815800932,1568.7318119518793,98346,0.010612749960273504,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,2,4,5,1,"[0, 4, 5, 6]",1,"[null, 0.2163755546542322, 7.299695907787684e-05, 0.01777058684831241, null, null, null, 0.017752954060177562]",-0.00111792827761456,0.25197209252180003,0.0015904400091117724,0.25244460425329723,0.05,activate_factor,8192,16384,16375.844537355326,0.9995022300631913,3,2.487107741977468e-13,6.382091815800932,1568.7318119518793,163910,0.01169441593810916,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,2,5,5,13,"[0, 1, 4, 5, 6]",3,"[null, null, 7.299672876694393e-05, 0.23412448884079265, null, null, null, 0.019091317285724375]",-0.003971787463230053,0.25328880285528393,0.0014148951819569445,0.25073191057401084,0.05,activate_factor,8192,16384,16374.956119421677,0.9994480053357957,3,1.3364309658925322e-13,6.382091815800932,1568.7318119518793,245865,0.0112146669998765,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,2,6,5,7,"[0, 1, 3, 4, 5, 6]",7,"[null, null, 5.9519133732203605e-06, null, null, null, null, 0.234145392133693]",-0.00584013314929881,0.23415134404706628,0.001037423223367634,0.2293486341211351,0.05,activate_factor,8192,16384,16374.100123115963,0.999395759467527,3,4.171107903516713e-13,6.382091815800932,1568.7318119518793,344211,0.01157495891675353,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,2,7,5,6,"[0, 1, 3, 4, 5, 6, 7]",,"[null, null, 7.1104876692773914e-06, null, null, null, null, null]",-0.001157527249871702,7.11048766927739e-06,0.001477948185882351,0.00032753142367992626,0.05,screening_tolerance,8192,16384,16373.764132748543,0.9993752522429531,3,2.692845946228317e-13,6.382091815800932,1568.7318119518793,458948,0.011373542016372085,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,3,0,4,11,[],5,"[2.0407984509601607e-06, 7.123086500899019e-06, 2.486201480377756e-05, 0.07974064873606435, 0.3011434280921828, 0.3024803349875133, 0.0861268494367617, 0.022807662894551786]",-0.011089115211157104,0.7923329500468295,0.0011736666772829778,0.7824175015129553,0.05,activate_factor,8192,16384,16383.999999999985,0.9999999999999991,0,0.0,6.382091815800932,1568.7318119518793,0,0.011159374844282866,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,3,1,4,6,[5],6,"[1.7158486661350243e-06, 5.988900307907438e-06, 2.0903316012624417e-05, 0.06704380126619387, 0.2531933269374243, null, 0.25319490281050433, 0.06704975309889744]",-0.010520534262188245,0.6405103921780068,0.001187068050072621,0.6311769259658911,0.05,activate_factor,8192,16384,16383.671030966796,0.999979921323657,2,1.9584645016834656e-10,6.382091815800932,1568.7318119518793,16389,0.0102245828602463,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,3,2,4,0,"[5, 6]",0,"[0.23411728411155439, 0.061997717423635836, 3.86557129964544e-05, 0.06199492774249234, 0.23410674791059238, null, null, 0.005054862654320385]",-0.010580895309037615,0.5973101955555917,0.001202821471270026,0.5879321217178242,0.05,activate_factor,8192,16384,16381.244197811842,0.9998317991828517,3,2.5956761156447944e-13,6.382091815800932,1568.7318119518793,49171,0.010506832972168922,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,3,3,4,13,"[0, 5, 6]",4,"[null, 2.4865624429482584e-05, 8.678955711029094e-05, 0.27836262033110754, 0.29609455153240877, null, null, 0.00639331118836663]",-0.011227255483162705,0.5809621382334227,0.0011976475567651924,0.5709325303070252,0.05,activate_factor,8192,16384,16380.103864762972,0.9997621987770369,3,1.7603279944822248e-13,6.382091815800932,1568.7318119518793,98344,0.010822708019986749,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,3,4,6,1,"[0, 4, 5, 6]",1,"[null, 0.21637442046803917, 6.903826028672369e-05, 0.00507373937844196, null, null, null, 0.06199504426452321]",-0.0006724032806749309,0.2835122423712911,0.0010699094699808543,0.283909748560597,0.05,activate_factor,8192,16384,16377.99048416148,0.9996332082618091,3,5.51614309785009e-13,6.382091815800932,1568.7318119518793,163908,0.010876249987632036,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,3,5,6,13,"[0, 1, 4, 5, 6]",3,"[null, null, 6.903802997579076e-05, 0.22142764137092216, null, null, null, 0.06333340749007002]",-0.0028548791918435166,0.284830086890968,0.0010289369505984633,0.28300414464972296,0.05,activate_factor,8192,16384,16377.479782531414,0.9996020375080209,3,1.8074430840897548e-13,6.382091815800932,1568.7318119518793,245863,0.01125891599804163,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,3,6,6,7,"[0, 1, 3, 4, 5, 6]",7,"[null, null, 1.9932145820672222e-06, null, null, null, null, 0.27838748233803867]",-0.00474351345742537,0.2783894755526208,0.0009625487314256988,0.27460851082662113,0.05,activate_factor,8192,16384,16376.703401017314,0.9995546509409982,3,3.6676217618492046e-13,6.382091815800932,1568.7318119518793,344209,0.011514333076775074,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,3,7,6,0,"[0, 1, 3, 4, 5, 6, 7]",,"[null, null, 2.0904185861954237e-05, null, null, null, null, null]",-0.00015301237983351908,2.0904185861954237e-05,0.0028074498751177596,0.002675341681146195,0.05,screening_tolerance,8192,16384,16375.138395459358,0.9994591305822362,2,8.853825450572117e-10,6.382091815800932,1568.7318119518793,458932,0.01127187511883676,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,4,0,4,11,[],5,"[2.0407984509601607e-06, 7.123086500899019e-06, 2.486201480377756e-05, 0.07974064873606435, 0.3011434280921828, 0.3024803349875133, 0.0861268494367617, 0.022807662894551786]",-0.012969605281172445,0.7923329500468295,0.0017298691626662747,0.7810932139283233,0.05,activate_factor,8192,16384,16383.999999999985,0.9999999999999991,0,0.0,6.382091815800932,1568.7318119518793,0,0.010186082916334271,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,4,1,4,10,[5],6,"[1.7158486661350243e-06, 5.988900307907438e-06, 2.0903316012624417e-05, 0.06704380126619387, 0.2531933269374243, null, 0.25319490281050433, 0.06704975309889744]",-0.012883324308129602,0.6405103921780068,0.0011313068429221577,0.6287583747127993,0.05,activate_factor,8192,16384,16383.634075949665,0.9999776657684122,2,1.9578993981639314e-10,6.382091815800932,1568.7318119518793,16389,0.010333833983168006,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,4,2,4,0,"[5, 6]",0,"[0.23411728411155439, 0.061997717423635836, 3.86557129964544e-05, 0.06199492774249234, 0.23410674791059238, null, null, 0.005054862654320385]",-0.010663430059510606,0.5973101955555917,0.0012249742072554493,0.5878717397033366,0.05,activate_factor,8192,16384,16383.376324733115,0.9999619338826364,2,7.24067028556874e-10,6.382091815800932,1568.7318119518793,49167,0.010465124854817986,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,4,3,4,13,"[0, 5, 6]",4,"[null, 2.4865624429482584e-05, 8.678955711029094e-05, 0.27836262033110754, 0.29609455153240877, null, null, 0.00639331118836663]",-0.011823506268462779,0.5809621382334227,0.0011834813262900847,0.57032211329125,0.05,activate_factor,8192,16384,16381.451967565054,0.999844480442203,2,7.240789079432375e-10,6.382091815800932,1568.7318119518793,98334,0.010045249946415424,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,4,4,0,1,"[0, 4, 5, 6]",1,"[null, 0.2783661489913671, 8.679065727055367e-05, 2.4865854740415734e-05, null, null, null, 1.5381994616194042e-07]",-0.00028620749888942556,0.27847795932332425,0.0010221085467027118,0.27921386037113755,0.05,activate_factor,8192,16384,16380.207405225316,0.9997685183853342,2,8.870215673084658e-10,6.382091815800932,1568.7318119518793,163890,0.010415874887257814,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,4,5,15,13,"[0, 1, 4, 5, 6]",3,"[null, null, 0.00013492450138439022, 0.21639255844335561, null, null, null, 0.0013386023539924054]",-0.0019473694602788498,0.21786608529873244,0.0009971419807600409,0.21691585781921363,0.05,activate_factor,8192,16384,16378.989539140543,0.9996941857385585,2,8.870206791300461e-10,6.382091815800932,1568.7318119518793,245835,0.010901083005592227,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,4,6,4,7,"[0, 1, 3, 4, 5, 6]",7,"[null, null, 1.9744741716567393e-05, null, null, null, null, 0.22144738603633526]",-0.005468206577059493,0.22146713077805188,0.0010962177299365331,0.21709514193092894,0.05,activate_factor,8192,16384,16378.699542059649,0.9996764857214141,2,8.737661705282562e-10,6.382091815800932,1568.7318119518793,344169,0.01092270901426673,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,4,7,0,4,"[0, 1, 3, 4, 5, 6, 7]",,"[null, null, 3.86557129964544e-05, null, null, null, null, null]",-9.742719170001174e-05,3.86557129964544e-05,0.0010223806374112744,0.000963609158707717,0.05,screening_tolerance,8192,16384,16377.192969716998,0.9995845318430785,2,8.59341375836209e-10,6.382091815800932,1568.7318119518793,458892,0.011810875032097101,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,5,0,4,11,[],5,"[2.0407984509601607e-06, 7.123086500899019e-06, 2.486201480377756e-05, 0.07974064873606435, 0.3011434280921828, 0.3024803349875133, 0.0861268494367617, 0.022807662894551786]",-0.010675511999727287,0.7923329500468295,0.001182698772904141,0.7828401368200063,0.05,activate_factor,8192,16384,16383.999999999985,0.9999999999999991,0,0.0,6.382091815800932,1568.7318119518793,0,0.010373374912887812,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,5,1,4,10,[5],6,"[1.7158486661350243e-06, 5.988900307907438e-06, 2.0903316012624417e-05, 0.06704380126619387, 0.2531933269374243, null, 0.25319490281050433, 0.06704975309889744]",-0.012406088587945339,0.6405103921780068,0.0011441981050214955,0.629248501695083,0.05,activate_factor,8192,16384,16383.662070399101,0.9999793744140076,2,1.9579016186099807e-10,6.382091815800932,1568.7318119518793,16389,0.011818917002528906,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,5,2,4,16,"[5, 6]",0,"[0.23411728411155439, 0.061997717423635836, 3.86557129964544e-05, 0.06199492774249234, 0.23410674791059238, null, null, 0.005054862654320385]",-0.011628612946098602,0.5973101955555917,0.0011721919314557486,0.5868537745409489,0.05,activate_factor,8192,16384,16383.350457320927,0.9999603550610917,2,7.240950061770945e-10,6.382091815800932,1568.7318119518793,49167,0.009911000030115247,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,5,3,4,13,"[0, 5, 6]",4,"[null, 2.4865624429482584e-05, 8.678955711029094e-05, 0.27836262033110754, 0.29609455153240877, null, null, 0.00639331118836663]",-0.011381507988438028,0.5809621382334227,0.0011683959713362877,0.570749026216321,0.05,activate_factor,8192,16384,16383.239891251895,0.9999536066437924,2,7.241490740383938e-10,6.382091815800932,1568.7318119518793,98334,0.010636124992743134,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,5,4,4,13,"[0, 4, 5, 6]",3,"[null, 2.4865624429482584e-05, 8.678955711029094e-05, 0.27836262033110754, null, null, null, 0.00639331118836663]",-0.0016898592526854088,0.284867586701014,0.0017310557032608094,0.28490878315158935,0.05,activate_factor,8192,16384,16382.083062497777,0.9998829994200303,2,8.870190137955092e-10,6.382091815800932,1568.7318119518793,163890,0.01094691688194871,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,5,5,4,1,"[0, 3, 4, 5, 6]",1,"[null, 0.21637950636571476, 8.678978742122384e-05, null, null, null, null, 0.005054947962819819]",-0.0020756116478183786,0.22152124411595583,0.0009779977208405814,0.22042363018897804,0.05,activate_factor,8192,16384,16381.253975084646,0.999832395940225,2,8.737706114203547e-10,6.382091815800932,1568.7318119518793,245835,0.011131917126476765,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,5,6,4,9,"[0, 1, 3, 4, 5, 6]",7,"[null, null, 1.9744741716567393e-05, null, null, null, null, 0.22144738603633526]",-0.004859084418000064,0.22146713077805188,0.0011753991512400948,0.21778344551129192,0.05,activate_factor,8192,16384,16380.295590689706,0.9997739007989322,2,8.73763728037602e-10,6.382091815800932,1568.7318119518793,344169,0.011152750113978982,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,5,7,4,15,"[0, 1, 3, 4, 5, 6, 7]",,"[null, null, 8.678978742122384e-05, null, null, null, null, null]",-5.6152542374149486e-05,8.678978742122386e-05,0.0010194334954700813,0.0010500707405171558,0.05,screening_tolerance,8192,16384,16378.83686091566,0.9996848669992469,2,8.59339710501672e-10,6.382091815800932,1568.7318119518793,458892,0.011811999836936593,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,6,0,1,11,[],5,"[0.061992634331721745, 0.2163755546542322, 7.299695907787684e-05, 0.01777058684831241, 0.06704380407195544, 0.23544365400205877, 0.0670391354198726, 0.017752954060177562]",-0.0014344803000148972,0.6834913203474084,0.001271591051488271,0.6833284310988819,0.05,activate_factor,8192,16384,16383.999999999985,0.9999999999999991,0,0.0,6.382091815800932,1568.7318119518793,0,0.010356208076700568,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,6,1,15,12,[5],4,"[0.06199376651601733, 0.21637950636571476, 8.678978742122384e-05, 0.06200871833862735, 0.23411069881821087, null, 0.019088617019521387, 0.005054947962819819]",-0.0012805695650273138,0.5987230448083327,0.0008523428625151145,0.5982948181058205,0.05,activate_factor,8192,16384,16383.638859215904,0.9999779577158144,2,1.9600499001626304e-10,6.382091815800932,1568.7318119518793,16389,0.010244000004604459,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,6,2,12,10,"[4, 5]",6,"[1.7158486661350243e-06, 5.988900307907438e-06, 2.0903316012624417e-05, 0.06704380126619387, null, null, 0.25319490281050433, 0.06704975309889744]",-0.006010081613392019,0.3873170652405824,0.0014498696746249344,0.3827568533018153,0.05,activate_factor,8192,16384,16383.01927785739,0.9999401414707879,3,4.676038202477972e-13,6.382091815800932,1568.7318119518793,49171,0.010580708971247077,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,6,3,12,16,"[4, 5, 6]",0,"[0.23411728411155439, 0.061997717423635836, 3.86557129964544e-05, 0.06199492774249234, null, null, null, 0.005054862654320385]",-0.004045229624588299,0.36320344764499934,0.000995750259646378,0.3601539682800574,0.05,activate_factor,8192,16384,16382.790148759144,0.9999261565404751,3,4.561552958276538e-13,6.382091815800932,1568.7318119518793,98344,0.010745333973318338,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,6,4,12,13,"[0, 4, 5, 6]",3,"[null, 2.4865624429482584e-05, 8.678955711029094e-05, 0.27836262033110754, null, null, null, 0.00639331118836663]",-0.0022363680786961077,0.284867586701014,0.0010069747804343616,0.2836381934027522,0.05,activate_factor,8192,16384,16382.49993808434,0.999908443486593,3,2.0650148258027912e-13,6.382091815800932,1568.7318119518793,163908,0.010732540860772133,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,6,5,12,1,"[0, 3, 4, 5, 6]",1,"[null, 0.21637950636571476, 8.678978742122384e-05, null, null, null, null, 0.005054947962819819]",-0.002615101846116568,0.22152124411595583,0.0009746230609721061,0.21988076533081138,0.05,activate_factor,8192,16384,16381.88580064022,0.9998709595117322,3,2.2715163083830703e-13,6.382091815800932,1568.7318119518793,245863,0.011045458959415555,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
adaptive,10,6,6,12,7,"[0, 1, 3, 4, 5, 6]",7,"[null, null, 1.9744741716567393e-05, null, null, null, null, 0.22144738603633526]",-0.005571063546519869,0.22146713077805188,0.0012279957141932783,0.21712406294572528,0.05,activate_factor,8192,16384,16380.783969183165,0.9998037090565897,3,2.0142221224261903e-13,6.382091815800932,1568.7318119518793,344209,0.011052708141505718,True,4eafe727b67864632d25d30b526cbdb5c0a83989bf31e7b0cf41f7129c8a89da
