x,iid_seed11_ei,iid_seed11_log_ei,iid_seed29_ei,iid_seed29_log_ei,iid_seed47_ei,iid_seed47_log_ei,iid_seed83_ei,iid_seed83_log_ei,qmc_seed11_ei,qmc_seed11_log_ei,qmc_seed29_ei,qmc_seed29_log_ei,qmc_seed47_ei,qmc_seed47_log_ei,qmc_seed83_ei,qmc_seed83_log_ei,high_budget_qmc_ei,high_budget_qmc_log_ei
0.73,0.04572049944292893,-3.0852085161666163,0.0,-inf,0.0,-inf,0.0,-inf,0.048082724222114896,-3.0348323301665756,0.047762989004667564,-3.0415042280062545,0.04994121543095316,-2.9969086566022174,0.04582816531732322,-3.082856413614085,0.030329923273076403,-3.49562048702186
0.7400000000000002,0.04682188317561304,-3.0614045961218097,0.0,-inf,0.0,-inf,0.0,-inf,0.049184107954799,-3.0121847167113347,0.048864372737351676,-3.018706721918532,0.05104259916363727,-2.9750947171897337,0.04692954905000734,-3.059107758213937,0.03103495944180141,-3.472640985970882
0.75,0.04784862059924528,-3.0397129891006767,0.0,-inf,0.0,-inf,0.0,-inf,0.05021084537843123,-2.991524232223423,0.04989111016098392,-2.9979124451823047,0.05206933658726951,-2.9551790526745605,0.04795628647363956,-3.037465381477878,0.031692211767183176,-3.4516843138623656
0.7600000000000002,0.04879529826323362,-3.020121317829597,0.0,-inf,0.0,-inf,0.0,-inf,0.051157523042419564,-2.9728457193462496,0.05083778782497225,-2.9791153460982907,0.05301601425125785,-2.9371612553857402,0.04890296413762791,-3.017917268026996,0.03229821490072262,-3.4327433165122585
0.77,0.049656857295808404,-3.0026187853225332,0.0,-inf,0.0,-inf,0.0,-inf,0.052019082074994366,-2.956144664734496,0.05169934685754703,-2.9623101308638597,0.053877573283832615,-2.9210409677298363,0.04976452317020269,-3.0004529349596196,0.03284973047284443,-3.4158117388692126
0.7800000000000002,0.050428638368127617,-2.987196043691739,0.0,-inf,0.0,-inf,0.0,-inf,0.05279086314731358,-2.9414171496965804,0.05247112792986629,-2.947492204852354,0.05464935435615186,-2.906817878589453,0.05053630424252194,-2.985063305091173,0.0333437758760723,-3.400884154440755
0.79,0.05110642362720972,-2.9738450826825344,0.0,-inf,0.0,-inf,0.0,-inf,0.05346864840639568,-2.928659807947196,0.05314891318894837,-2.9346576224004517,0.05532713961523398,-2.894491720223302,0.051214089501604027,-2.9717405992150776,0.03377765110783808,-3.3879559050160655
0.8000000000000003,0.05168647507017532,-2.9625591357505687,0.0,-inf,0.0,-inf,0.0,-inf,0.054048699849361274,-2.917869789777147,0.053728964631913956,-2.9238030442593086,0.05590719105819953,-2.8840622656242134,0.05179414094456962,-2.960478245292218,0.03414896333524432,-3.3770230496414904
0.81,0.05216556887158461,-2.95333260188665,0.0,-inf,0.0,-inf,0.0,-inf,0.054527793650770574,-2.9090447320626227,0.05420805843332326,-2.91492570200664,0.056386284859608865,-2.8755293262983317,0.052273234745978905,-2.951270802846337,0.03445564886925199,-3.3680823219819285
0.8199999999999998,0.052541025222942316,-2.9461609817262704,0.0,-inf,0.0,-inf,0.0,-inf,0.054903250002128264,-2.9021827336372477,0.05458351478468095,-2.9080233688409125,0.05676174121096655,-2.8688927504348376,0.0526486910973366,-2.944113901160626,0.034695992266044,-3.3611310953553684
0.8300000000000001,0.052810733297997334,-2.9410408267698993,0.0,-inf,0.0,-inf,0.0,-inf,0.05517295807718329,-2.8972823356404516,0.05485322285973599,-2.903094336289051,0.05703144928602155,-2.864152421441136,0.052918399172391654,-2.9390041901477275,0.03486864230823005,-3.3561673548647537
0.8399999999999999,0.052973171018452614,-2.937969700795141,0.0,-inf,0.0,-inf,0.0,-inf,0.05533539579763858,-2.8943425065370416,0.05501566058019125,-2.900137396458127,0.057193887006476825,-2.861308256823585,0.05308083689284692,-2.9359393030100387,0.03497262465760349,-3.3531896761735904
0.8500000000000001,0.05302741936113294,-2.9369461527710747,0.0,-inf,0.0,-inf,0.0,-inf,0.0553896441403189,-2.893362631577389,0.05506990892287157,-2.899151829552013,0.057248135349157174,-2.860360207398611,0.053135085235527235,-2.9349178300272656,0.0350073510136845,-3.352197210583304
0.8599999999999999,0.052973171018452614,-2.937969700795141,0.0,-inf,0.0,-inf,0.0,-inf,0.05533539579763858,-2.8943425065370416,0.05501566058019125,-2.900137396458127,0.057193887006476825,-2.861308256823585,0.05308083689284692,-2.9359393030100387,0.03497262465760349,-3.3531896761735904
0.8700000000000001,0.052810733297997334,-2.9410408267698993,0.0,-inf,0.0,-inf,0.0,-inf,0.05517295807718329,-2.8972823356404516,0.05485322285973597,-2.9030943362890516,0.05703144928602155,-2.864152421441136,0.05291839917239163,-2.939004190147728,0.03486864230823005,-3.3561673548647537
0.8799999999999999,0.052541025222942316,-2.9461609817262704,0.0,-inf,0.0,-inf,0.0,-inf,0.05490325000212829,-2.902182733637247,0.05458351478468095,-2.9080233688409125,0.05676174121096655,-2.8688927504348376,0.05264869109733663,-2.9441139011606254,0.034695992266044,-3.3611310953553684
0.8900000000000001,0.05216556887158459,-2.9533326018866504,0.0,-inf,0.0,-inf,0.0,-inf,0.054527793650770574,-2.9090447320626227,0.054208058433323235,-2.9149257020066406,0.05638628485960884,-2.875529326298332,0.052273234745978905,-2.951270802846337,0.03445564886925199,-3.3680823219819285
0.8999999999999999,0.0516864750701753,-2.962559135750569,0.0,-inf,0.0,-inf,0.0,-inf,0.05404869984936125,-2.9178697897771473,0.053728964631913935,-2.923803044259309,0.05590719105819953,-2.8840622656242134,0.05179414094456958,-2.9604782452922187,0.03414896333524432,-3.3770230496414904
0.9100000000000001,0.05110642362720972,-2.9738450826825344,0.0,-inf,0.0,-inf,0.0,-inf,0.05346864840639568,-2.928659807947196,0.05314891318894837,-2.9346576224004517,0.05532713961523395,-2.8944917202233023,0.051214089501604006,-2.971740599215078,0.03377765110783808,-3.3879559050160655
0.9199999999999999,0.050428638368127617,-2.987196043691739,0.0,-inf,0.0,-inf,0.0,-inf,0.05279086314731356,-2.941417149696581,0.05247112792986624,-2.947492204852355,0.054649354356151834,-2.9068178785894534,0.050536304242521896,-2.985063305091174,0.0333437758760723,-3.400884154440755
0.9300000000000002,0.04965685729580836,-3.002618785322534,0.0,-inf,0.0,-inf,0.0,-inf,0.05201908207499432,-2.956144664734497,0.05169934685754703,-2.9623101308638597,0.053877573283832615,-2.9210409677298363,0.04976452317020267,-3.00045293495962,0.03284973047284443,-3.4158117388692126
0.94,0.0487952982632336,-3.0201213178295974,0.0,-inf,0.0,-inf,0.0,-inf,0.051157523042419564,-2.9728457193462496,0.05083778782497225,-2.9791153460982907,0.05301601425125783,-2.9371612553857407,0.04890296413762791,-3.017917268026996,0.03229821490072262,-3.4327433165122585
0.9500000000000002,0.04784862059924526,-3.039712989100677,0.0,-inf,0.0,-inf,0.0,-inf,0.05021084537843123,-2.991524232223423,0.04989111016098388,-2.9979124451823056,0.052069336587269484,-2.955179052674561,0.04795628647363956,-3.037465381477878,0.031692211767183176,-3.4516843138623656
0.96,0.04682188317561302,-3.06140459612181,0.0,-inf,0.0,-inf,0.0,-inf,0.049184107954798974,-3.012184716711335,0.048864372737351676,-3.018706721918532,0.05104259916363727,-2.9750947171897337,0.04692954905000734,-3.059107758213937,0.03103495944180141,-3.472640985970882
0.9700000000000002,0.04572049944292891,-3.0852085161666167,0.0,-inf,0.0,-inf,0.0,-inf,0.048082724222114855,-3.0348323301665765,0.04776298900466754,-3.041504228006255,0.04994121543095312,-2.9969086566022183,0.0458281653173232,-3.0828564136140852,0.030329923273076403,-3.49562048702186
0.98,0.04455018999363746,-3.111138860346299,0.0,-inf,0.0,-inf,0.0,-inf,0.04691241477282343,-3.059472931249034,0.04659267955537609,-3.066311841276984,0.04877090598166168,-3.020621332814682,0.044657855868031754,-3.1087250438428504,0.02958076522228481,-3.5206309524504302
0.9900000000000002,0.04331693323240304,-3.139211652697811,0.0,-inf,0.0,-inf,0.0,-inf,0.04567915801158901,-3.0861131461249904,0.04535942279414169,-3.09313734464048,0.04753764922042728,-3.0462332667281675,0.04342459910679733,-3.1367291987502632,0.02879131228577198,-3.547681594091813
1.0,0.04202691474681882,-3.169445038635698,0.0,-inf,0.0,-inf,0.0,-inf,0.04438913952600478,-3.114760444734869,0.04406940430855747,-3.1219895171572527,0.046247630734843066,-3.073745043690613,0.04213458062121313,-3.166886483024083,0.02796552408528326,-3.5767828101266996
1.0100000000000002,0.040686475975137804,-3.201859527375838,0.0,-inf,0.0,-inf,0.0,-inf,0.04304870075432378,-3.145423228486613,0.042728965536876454,-3.1528782389130408,0.044907191963162056,-3.103157319707676,0.04079414184953211,-3.1992167900002313,0.027107460008294115,-3.607946311919436
1.02,0.039302062762407435,-3.2364782738912825,0.0,-inf,0.0,-inf,0.0,-inf,0.04166428754159339,-3.1781109309799143,0.041344552324146085,-3.1858146116778245,0.04352277875043165,-3.1344708285088094,0.03940972863680173,-3.233742573442125,0.026221246276902685,-3.641185270239074
1.0300000000000002,0.03788017438241168,-3.273327407126501,0.0,-inf,0.0,-inf,0.0,-inf,0.040242399161597636,-3.2128341336558646,0.03992266394415032,-3.2208110976974655,0.04210089037043591,-3.1676863895759664,0.03798784025680598,-3.2704891637064613,0.02531104331490352,-3.6765144838245263
1.04,0.03642731358063929,-3.312436412634091,0.0,-inf,0.0,-inf,0.0,-inf,0.03878953835982525,-3.2496046986109977,0.03846980314237794,-3.2578816794034218,0.04064802956866353,-3.202804917258784,0.03653497945503359,-3.309485136075679,0.02438101376845646,-3.713950573822375
1.0500000000000003,0.034949938163692844,-3.3538385795830576,0.0,-inf,0.0,-inf,0.0,-inf,0.037312162942878806,-3.288435921226799,0.03699242772543149,-3.297042043352243,0.03917065415171708,-3.239827431119182,0.03505760403808715,-3.350762740726507,0.023435291516690396,-3.7535122083125128
1.06,0.0334544146238676,-3.3975715243188334,0.0,-inf,0.0,-inf,0.0,-inf,0.03581663940305355,-3.3293427057610803,0.035496904185606235,-3.3383097923426956,0.03767513061189183,-3.27875506767023,0.0335620804982619,-3.3943584059118566,0.022477951985093284,-3.795220361972813
1.0700000000000003,0.03194697424487747,-3.443677805463925,0.0,-inf,0.0,-inf,0.0,-inf,0.03430919902406344,-3.372341767646206,0.033989463806616105,-3.3817046904318993,0.0361676902329017,-3.319589093699655,0.03205464011927177,-3.440313328582331,0.021512984047175245,-3.8390986169573385
1.08,0.030433672086819286,-3.492205649109544,0.0,-inf,0.0,-inf,0.0,-inf,0.032795896866005245,-3.4174518669657603,0.03247616164855794,-3.4272489465168663,0.03465438807484353,-3.3623309213977643,0.0305413379612136,-3.488674170026414,0.020544263769238617,-3.885173512322263
1.0899999999999999,0.02892034919640719,-3.543209807199906,0.0,-inf,0.0,-inf,0.0,-inf,0.03128257397559316,-3.464694078468229,0.03096283875814584,-3.4749675433094063,0.03314106518443143,-3.4069821255439723,0.029028015070801504,-3.5394938783848495,0.019575530219760974,-3.9334749508942775
1.1,0.02741259833331549,-3.5967525780739127,0.0,-inf,0.0,-inf,0.0,-inf,0.02977482311250145,-3.5140921045644165,0.029455087895054122,-3.524888619967645,0.03163331432133972,-3.4535444630459344,0.02752026420770978,-3.59283266539223,0.018610363529568963,-3.984036674420487
1.1099999999999999,0.025915733446164855,-3.6529050257473337,0.0,-inf,0.0,-inf,0.0,-inf,0.028277958225350817,-3.565672639098012,0.027958223007903498,-3.5770439184322314,0.030136449434189094,-3.5020198951719763,0.026023399320559158,-3.6487591718266614,0.01765216535229625,-4.036896820278111
1.12,0.024434763073321285,-3.7117484445083253,0.0,-inf,0.0,-inf,0.0,-inf,0.02679698785250725,-3.6194657913451183,0.02647725263505993,-3.631469305748407,0.028655479061345517,-3.5524106128719617,0.024542428947715574,-3.707351865472968,0.016704141837258206,-4.092098576102789
1.13,0.022974367785261195,-3.7733761286266736,0.0,-inf,0.0,-inf,0.0,-inf,0.02533659256444716,-3.6755055817793574,0.025016857346999846,-3.688205387467918,0.027195083773285438,-3.6047190656454955,0.02308203365965551,-3.7687007277207334,0.015769289189481492,-4.149690952613302
1.1400000000000001,0.02153888172775555,-3.8378955246760675,0.0,-inf,0.0,-inf,0.0,-inf,0.023901106506941504,-3.7338305237547926,0.02358137128949419,-3.7472982307930893,0.02575959771577979,-3.6589479944913803,0.021646547602149846,-3.8329093013533235,0.014850381854818405,-4.2097296999348455
1.15,0.020132278269461918,-3.9054308679172793,0.0,-inf,0.0,-inf,0.0,-inf,0.02249450304864788,-3.7944843085690385,0.022174767831200565,-3.808800220685697,0.024352994257486157,-3.7151004695601855,0.020239944143856225,-3.900097194257578,0.013949963332443947,-4.272278399216859
1.1600000000000001,0.018758159704506044,-3.976126436990593,0.0,-inf,0.0,-inf,0.0,-inf,0.021120384483692013,-3.8575166155895144,0.02080064926624469,-3.8727710780387317,0.022978875692530282,-3.773179933235777,0.01886582557890035,-3.9704031640585113,0.01307033958309964,-4.337409769809035
1.17,0.017419750911041816,-4.050150606681722,0.0,-inf,0.0,-inf,0.0,-inf,0.019781975690227778,-3.9229840745486837,0.01946224047278046,-3.9392790766428254,0.02164046689906605,-3.8331902494941854,0.017527416785436116,-4.0439889505517534,0.012213574969705302,-4.405207243402588
1.1800000000000002,0.016119896821231924,-4.127700942592134,0.0,-inf,0.0,-inf,0.0,-inf,0.01848212160041789,-3.9909514141407954,0.018162386382970568,-4.008402505688478,0.020340612809256163,-3.895135760533557,0.016227562695626235,-4.121044081522211,0.011381490637800609,-4.475766871357619
1.19,0.014861063517138793,-4.209010673132422,0.0,-inf,0.0,-inf,0.0,-inf,0.01722328829632476,-4.061492840237981,0.016903553078877438,-4.080231437797031,0.019081779505163033,-3.9590213518411894,0.014968729391533094,-4.201791961137952,0.010575665217065208,-4.549199651341195
1.2000000000000002,0.01364534273106639,-4.294357007433623,0.0,-inf,0.0,-inf,0.0,-inf,0.01600756751025235,-4.134693699166351,0.015687832292805036,-4.154869880302994,0.017866058719090624,-4.0248525270689886,0.013753008605460684,-4.286497671134596,0.00979743770215266,-4.625634386455979
1.21,0.012474459498270663,-4.384071965075118,0.0,-inf,0.0,-inf,0.0,-inf,0.01483668427745663,-4.210652497645658,0.01451694906000931,-4.232438411497822,0.0166951754862949,-4.092635494333293,0.012582125372664971,-4.375478093437515,0.009047912351471404,-4.705221227276311
1.2200000000000002,0.01134978268483572,-4.478556681948535,0.0,-inf,0.0,-inf,0.0,-inf,0.013712007464021679,-4.289483372784557,0.013392272246574369,-4.313077436396371,0.015570498672859954,-4.162377265848213,0.01145744855923002,-4.469115231293887,0.008327965426464965,-4.788136099159239
1.23,0.010272338093990757,-4.578300618441576,0.0,-inf,0.0,-inf,0.0,-inf,0.012634562873176726,-4.371319135244075,0.012314827655729395,-4.396951242170218,0.014493054082014999,-4.234085773153122,0.01038000396838506,-4.567874018933768,0.007638253581446533,-4.874586290750012
1.2400000000000002,0.009242823840177689,-4.683907829609052,0.0,-inf,0.0,-inf,0.0,-inf,0.011605048619363647,-4.456315049745887,0.011285313401916325,-4.484253097550513,0.013463539828201926,-4.307770000618745,0.009350489714571988,-4.672326561163058,0.006979223705104265,-4.964817585426702
1.25,0.008261627671658325,-4.796133656181789,0.0,-inf,0.0,-inf,0.0,-inf,0.010623852450844285,-4.544653574630996,0.010304117233396963,-4.575211732220095,0.012482343659682558,-4.383440140428005,0.008369293546052625,-4.78318580114294,0.006351124009338219,-5.059123472397241
1.2600000000000002,0.007328845919142453,-4.915937221708396,0.0,-inf,0.0,-inf,0.0,-inf,0.009691070698328415,-4.636550364000074,0.009371335480881092,-4.67009966557931,0.011549561907166689,-4.461107772849138,0.007436511793536753,-4.901353385034035,0.005754016158972835,-5.157857205554181
1.27,0.0064443037495388695,-5.044558677978364,0.0,-inf,0.0,-inf,0.0,-inf,0.008806528528724836,-4.73226195428944,0.00848679331127751,-4.769244051858075,0.01066501973756311,-4.5407860763748245,0.006551969623933174,-5.027989568593951,0.005187788236926789,-5.261447831224005
1.2800000000000002,0.005607576410101305,-5.18363666525146,0.0,-inf,0.0,-inf,0.0,-inf,0.007969801189287267,-4.832095731373543,0.007650065971839951,-4.873041007410949,0.00982829239812554,-4.622490073226747,0.005715242284495604,-5.164618588146564,0.00465216834337081,-5.370421857669456
1.29,0.004818011158546674,-5.335394058779961,0.0,-inf,0.0,-inf,0.0,-inf,0.007180235937732636,-4.9364230360534505,0.006860500720285318,-4.981974848612842,0.009038727146570915,-4.70623691686211,0.004925677032940976,-5.313293545188572,0.00414673863400161,-5.485433125023191
1.3000000000000003,0.0040747495886858,-5.50294598480673,0.0,-inf,0.0,-inf,0.0,-inf,0.006436974367871767,-5.0456966679186905,0.006117239150424446,-5.096644403454478,0.00829546557671004,-4.792046229523608,0.0041824154630801,-5.476866337362528,0.003670949611497896,-5.607304900658648
1.31,0.0033767500782352824,-5.69084154735459,0.0,-inf,0.0,-inf,0.0,-inf,0.005738974857421245,-5.16047468086895,0.005419239639973927,-5.217799761199529,0.007597466066259518,-4.8799404996183755,0.003484415952629583,-5.6594548377297125,0.0032241344951889936,-5.737090738337844
1.3200000000000003,0.0027228101052439793,-5.906090805054637,0.0,-inf,0.0,-inf,0.0,-inf,0.005085034884429945,-5.281453389243603,0.004765299666982625,-5.346394854665035,0.006943526093268219,-4.969945550890197,0.0028304759796382796,-5.867310390784554,0.0028058829029809712,-5.876037029113123
1.33,0.002111588201449994,-6.160314912523322,0.0,-inf,0.0,-inf,0.0,-inf,0.004473812980635957,-5.409514218165649,0.004154077763188639,-5.483664833629136,0.006332304189474231,-5.062091098086582,0.002219254075844295,-6.110584141431165,0.0024163560682952286,-6.025494630507555
1.3399999999999999,0.0015416253343507856,-6.474918007196099,0.0,-inf,0.0,-inf,0.0,-inf,0.003903850113536749,-5.545792004217311,0.003584114896089431,-5.6312437263226345,0.005762341322375023,-5.156411407285784,0.001649291208745087,-6.407409653818991,0.002056383740664845,-6.186806304512857
1.35,0.0010113655343164782,-6.8964538471024355,0.0,-inf,0.0,-inf,0.0,-inf,0.0033735903135024424,-5.6917777268004395,0.0030538550960551238,-5.791350520575556,0.005232081522340715,-5.25294608346149,0.001119031408710779,-6.7952917814932885,0.0017274280208760782,-6.361121669832451
1.3599999999999999,0.0005191756082109647,-7.563268373240825,0.0,-inf,0.0,-inf,0.0,-inf,0.0028814003873969293,-5.849478857389444,0.0025616651699496094,-5.9670977749345715,0.004739891596235202,-5.351741013529248,0.0006268414826052649,-7.374816868106796,0.0014316595215514082,-6.548921002993834
1.37,6.336380625125814e-05,-9.66661773885243,0.0,-inf,0.0,-inf,0.0,-inf,0.0024255885854372215,-6.021681068399152,0.0021058533679899024,-6.163034493530098,0.0042840797942754975,-5.45284950045537,0.00017102968064555845,-8.673673445496664,0.001170997997022981,-6.7498989048522375
1.38,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0020044221129987146,-6.212399482711104,0.0016846868955513938,-6.3861755511081,0.003862913321836987,-5.556333633593481,0.0,-inf,0.0009465395564446484,-6.962697795853625
1.3900000000000001,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0016161434033797257,-6.427712583105192,0.0012964081859324066,-6.6481577723598235,0.0034746346122179997,-5.66226595305694,0.0,-inf,0.0007575881279369078,-7.185370686837013
1.4,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.001258985090844805,-6.677449366051359,0.0009392498733974854,-6.970429008301277,0.003117476299683078,-5.7707314827860285,0.0,-inf,0.0006020210303748259,-7.4152181790881855
1.4100000000000001,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0009311836452827702,-6.979054044196777,0.0006114484278354497,-7.39967994353925,0.002789674854121044,-5.881830229681707,0.0,-inf,0.00047635532368527767,-7.649346503878812
1.42,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0006309916503117605,-7.368217927980087,0.00031125643286444,-8.074893442561375,0.0024894828591500323,-5.995680277163811,0.0,-inf,0.0003764611305000594,-7.88469575509751
1.4300000000000002,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.00035668872544919927,-7.938647074035052,3.6953508001879024e-05,-10.205849975918746,0.0022151799342874728,-6.11242164434308,0.0,-inf,0.0002980468750890266,-8.118259784872588
1.44,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0001065911099065989,-9.146510446458835,0.0,-inf,0.001965082318744873,-6.232221142047349,0.0,-inf,0.00023691062884432043,-8.34782758143065
1.4500000000000002,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0017375511494106548,-6.355278542448902,0.0,-inf,0.00018949489966610324,-8.571148448494748
1.46,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0015309994786053356,-6.481834502864888,0.0,-inf,0.0001529190667319934,-8.78560175213668
1.4700000000000002,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0013438980882219548,-6.6121808669720155,0.0,-inf,0.00012456392281839695,-8.99069153753048
1.48,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0011747801659329328,-6.746674241713096,0.0,-inf,0.00010260219206403154,-9.18465126030933
1.4900000000000002,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0010222449163110625,-6.885754171770712,0.0,-inf,8.556006950052446e-05,-9.366291861448804
1.5,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0008849601850681062,-7.029967902591972,0.0,-inf,7.221054203516614e-05,-9.535924511156747
1.5100000000000002,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0007616641782684934,-7.180004810352969,0.0,-inf,6.169956257381675e-05,-9.693233716643432
1.52,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.00065116636045932,-7.336745402381567,0.0,-inf,5.3357688289311557e-05,-9.838492480209322
1.5300000000000002,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0005523476163122323,-7.501332970193942,0.0,-inf,4.670900091569842e-05,-9.97157367276703
1.54,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.00046415975975153855,-7.675281755189689,0.0,-inf,4.1386203490550846e-05,-10.09256298169331
1.5500000000000003,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.00038562447280194543,-7.860646530431792,0.0,-inf,3.704636864936223e-05,-10.203340223188647
1.56,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.00031583175368878286,-8.060300911201399,0.0,-inf,3.351426329381662e-05,-10.30353943978289
1.5700000000000003,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0002539379502193525,-8.278420611264506,0.0,-inf,3.061778808565994e-05,-10.393929407912253
1.58,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0001991634503197786,-8.521384711979147,0.0,-inf,2.823780096849249e-05,-10.47484901775887
1.5899999999999999,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.00015079009694195879,-8.799621774692959,0.0,-inf,2.6266458365528258e-05,-10.547217780046381
1.6,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.00010815838952732339,-9.131913835505664,0.0,-inf,2.4629499089041543e-05,-10.611565683470973
1.6099999999999999,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,7.066452894348951e-05,-9.557566823217613,0.0,-inf,2.3265071919318477e-05,-10.668557381362813
1.62,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,3.7757357411360325e-05,-10.184330202945269,0.0,-inf,2.2116878165862934e-05,-10.719169523012344
1.63,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,8.935239515664965e-06,-11.62550760325834,0.0,-inf,2.1155169138447842e-05,-10.76362627862459
1.6400000000000001,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,2.0345726138223155e-05,-10.802639685910224
1.65,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.965545392348286e-05,-10.837155704801905
1.6600000000000001,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.9073103752970742e-05,-10.867231395802326
1.67,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.857842415466073e-05,-10.89350964224112
1.6800000000000002,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.8166672485850807e-05,-10.915921824641174
1.69,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.7813699554732955e-05,-10.935542758779267
1.7000000000000002,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.75120456903012e-05,-10.952621588661849
1.71,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.725694097481095e-05,-10.967296120066798
1.7200000000000002,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.7038911087905744e-05,-10.980010941896923
1.73,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.6854559586567542e-05,-10.990889339161754
1.7400000000000002,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.6697743856700567e-05,-11.00023694606934
1.75,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.6565667201418095e-05,-11.008178245244002
1.7600000000000002,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.6453961431150923e-05,-11.01494429326119
1.77,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.6359830231152802e-05,-11.020681603912415
1.7800000000000002,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.627985847172084e-05,-11.025581890810908
1.79,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.6212052475259086e-05,-11.029755612387568
1.8000000000000003,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.615467663873702e-05,-11.033300975060406
1.81,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.6106223660107715e-05,-11.036304797930374
1.8200000000000003,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,0.0,-inf,1.606584429385227e-05,-11.03881501191577
