absolute_decision_regret,approximate_index,budget,count,exact_index_agreement,max_absolute_error,method,normalized_decision_regret,normalized_max_error,regret_bound_pass,regret_bound_slack,repetition,retained,rmse,seed,spearman,teacher_index,top5_overlap,twice_delta
0.0,91,8,8,True,0.06123629892978155,random_equal,0.0,0.20440445185107825,True,0.1224725978595631,25,8,0.017682348419349594,0,0.9793645571068892,91,0.9230769230769231,0.1224725978595631
0.0804819845182192,111,8,8,False,0.13693871011101583,random_equal,0.2686458230958317,0.4570962397569534,True,0.19339543570381246,26,8,0.040311760354826594,0,0.9480902380407416,91,0.5384615384615384,0.27387742022203165
0.007026225850658208,253,8,8,False,0.05446163967460824,random_equal,0.023453276384853363,0.18179089525584013,True,0.10189705349855828,27,8,0.020389807487102153,0,0.973244020370794,91,1.0,0.10892327934921649
0.03786248117404062,192,8,8,False,0.15605841423009617,random_equal,0.12638353142432723,0.5209170896175372,True,0.2742543472861517,28,8,0.04132567115143656,0,0.9573407816433965,91,0.38461538461538464,0.31211682846019234
0.007026225850658208,253,8,8,False,0.10013465770877716,random_equal,0.023453276384853363,0.334245703577353,True,0.19324308956689612,29,8,0.033932668749155584,0,0.9502489127946897,91,0.7692307692307693,0.20026931541755433
0.0,91,8,8,True,0.07297138553567237,random_equal,0.0,0.243575727500062,True,0.14594277107134473,30,8,0.02078949287011769,0,0.9644290741588464,91,0.7692307692307693,0.14594277107134473
0.007026225850658208,253,8,8,False,0.07824746440431757,random_equal,0.023453276384853363,0.26118707939291763,True,0.14946870295797693,31,8,0.022159677261723184,0,0.9685711833371479,91,0.9230769230769231,0.15649492880863514
0.0,91,8,8,True,0.052863790008197575,posterior_medoid,0.0,0.17645733344836356,True,0.10572758001639515,0,8,0.013840874108457048,0,0.9873083085374226,91,0.6923076923076923,0.10572758001639515
0.007026225850658208,253,8,8,False,0.03150216899839817,acquisition_fw,0.023453276384853363,0.10515304972335594,True,0.055978112146138126,0,8,0.008021491322817133,0,0.994871538109407,91,0.8461538461538461,0.06300433799679633
0.0,91,16,8,True,0.03532952221451546,random_equal,0.0,0.11792861013202789,True,0.07065904442903093,0,16,0.012041679617054888,0,0.9893554016937512,91,1.0,0.07065904442903093
0.0,91,16,8,True,0.021439321756735963,random_equal,0.0,0.07156364588215233,True,0.042878643513471926,1,16,0.006084413615960454,0,0.9948264763103682,91,1.0,0.042878643513471926
0.0,91,16,8,True,0.04132454279671949,random_equal,0.0,0.13793976229761676,True,0.08264908559343898,2,16,0.012230202011708352,0,0.9931892309452962,91,0.8461538461538461,0.08264908559343898
0.0,91,16,8,True,0.03350353577456214,random_equal,0.0,0.1118335363952211,True,0.06700707154912428,3,16,0.008479976437071388,0,0.9924660963607231,91,1.0,0.06700707154912428
0.004247256989794002,131,16,8,False,0.057025065104730766,random_equal,0.014177183338023145,0.1903475124757368,True,0.10980287321966753,4,16,0.01581401051476544,0,0.9704251544975965,91,0.9230769230769231,0.11405013020946153
0.004247256989794002,131,16,8,False,0.04491007042646217,random_equal,0.014177183338023145,0.14990811803699364,True,0.08557288386313033,5,16,0.015035114240430017,0,0.9869907301441975,91,0.8461538461538461,0.08982014085292434
0.007026225850658208,253,16,8,False,0.0422204680729225,random_equal,0.023453276384853363,0.14093032701466138,True,0.07741471029518679,6,16,0.011084683867511245,0,0.982820725566491,91,0.9230769230769231,0.084440936145845
0.007026225850658208,253,16,8,False,0.09981025964899043,random_equal,0.023453276384853363,0.3331628751120289,True,0.19259429344732265,7,16,0.021431573910665656,0,0.9791013389791713,91,0.6153846153846154,0.19962051929798086
0.0,91,16,8,True,0.036243728677550935,random_equal,0.0,0.12098019675991598,True,0.07248745735510187,8,16,0.00977057149911078,0,0.9902652208743418,91,0.9230769230769231,0.07248745735510187
0.007026225850658208,253,16,8,False,0.05218468457242287,random_equal,0.023453276384853363,0.1741905051655539,True,0.09734314329418753,9,16,0.011825872180860248,0,0.9903803788052185,91,0.6923076923076923,0.10436936914484574
0.007026225850658208,253,16,8,False,0.03839845203197456,random_equal,0.023453276384853363,0.1281725818950254,True,0.06977067821329092,10,16,0.007658559918594547,0,0.9924188887617302,91,0.8461538461538461,0.07679690406394912
0.0,91,16,8,True,0.11373408261363688,random_equal,0.0,0.3796400700193105,True,0.22746816522727376,11,16,0.034273650078301604,0,0.9793659876401921,91,1.0,0.22746816522727376
0.0,91,16,8,True,0.0571617844855757,random_equal,0.0,0.19080387660269152,True,0.1143235689711514,12,16,0.01845676841800246,0,0.9837040798809794,91,0.8461538461538461,0.1143235689711514
0.0,91,16,8,True,0.06294749110687817,random_equal,0.0,0.21011634667627607,True,0.12589498221375633,13,16,0.019164186349545653,0,0.9797500858319981,91,0.6923076923076923,0.12589498221375633
