action_position_x,action_position_xhat,node_x,node_xhat,action_key_x,action_key_xhat,stable_pair_key,descriptor_graph_distance,distance_quartile,total_structural_influence,factors_for_50_percent,factor_fraction_for_50_percent,factors_for_75_percent,factor_fraction_for_75_percent,factors_for_90_percent,factor_fraction_for_90_percent,factors_for_95_percent,factor_fraction_for_95_percent
14,95,148,889,current-nlr-pbe-gw-v1:gw:matdb:000009613,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:622826bb7225cac133db84cdb310697e81ea1bc273e3e1c108d95749c2d90eff,2,1,1.6485290988693833,794,0.006366362513831203,3606,0.02891322824291602,49484,0.3967671065924726,83920,0.6728780127968698
95,124,889,1310,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:gw:matdb:000010087,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:6693e36c0af5bf0efbd870f8534018e9d51201456a911b08658672b93221a853,4,1,1.7525977496478835,845,0.006775285043057137,5546,0.044468320531118204,49839,0.39961352811943746,83797,0.6718917878734425
42,95,508,889,current-nlr-pbe-gw-v1:gw:matdb:000012174,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:66a5fbfa7bf7d6d11e6b2be939d95f4b068300b3d3102dec3611baa884807110,4,1,1.7298565267815733,835,0.00669510415497362,5386,0.04318542632178194,50230,0.40274860084350295,84132,0.6745778476242403
8,95,125,889,current-nlr-pbe-gw-v1:gw:matdb:000009995,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:6d0a4afe846be473dbe687d67865665ee72de713e79dbbb16b6e3d7a40f0af40,2,1,1.670959041715646,797,0.006390416780256258,3208,0.025722028897192065,49479,0.39672701614843087,83973,0.6733029715037123
7,95,122,889,current-nlr-pbe-gw-v1:gw:matdb:000009577,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:70328d58b819ee144ab22569fc1f7a4f949c480e8d8f6da122c20cad81eb38d1,4,1,1.583571692704929,765,0.006133837938389006,3468,0.02780673198736349,50002,0.40092047659519875,84112,0.6744174858480733
38,95,504,889,current-nlr-pbe-gw-v1:gw:matdb:000286953,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:72a9f8931ab3b30a889009c573f644ed3819d7b07ca39986ebfe9e6bf982879e,4,1,1.5699610908173582,759,0.006085729405538896,3379,0.027093122083420195,50420,0.40427203771708975,84252,0.6755400182812424
95,157,889,1895,current-nlr-pbe-gw-v1:gw:matdb:000009772,current-nlr-pbe-gw-v1:gw:matdb:000010543,current-nlr-pbe-gw-v1:composition:013b2f365e173f61de380a2ab9cc316f47d427186d77e3816fa2e8f0446d7854|current-nlr-pbe-gw-v1:composition:7a3eabfe8b7ca6f397d3929015ae41c47c511b789d7e5e71db6d2458a25c4e51,4,1,1.6964531122403252,820,0.006574832822848346,5197,0.04167000753700348,50789,0.4072307124873715,84352,0.6763418271620777
18,52,274,580,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000289740,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:02175999c8cd8d0dbc5fe4f71e18b98569b4618020138c500145aa4d5aae237d,5,2,1.5514292736417992,752,0.006029602783880434,3222,0.02583428214050899,49210,0.3945701502589843,84134,0.674593883801857
18,97,274,894,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000012095,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:05bf42098602ca51710b0a0caa06f5bf437b7b3297f9b10cff7bd5a8746bc361,5,2,1.4737831945855246,714,0.005724915409163072,2295,0.01840151381516702,49391,0.3960214243332959,84297,0.6759008322776183
18,51,274,567,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000289780,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:065008d77b6a9db58faa0cd51a22d9c78583a7ec171f591165bd89e314ca2afd,5,2,1.3611323180461266,657,0.005267884347087028,987,0.00791385365384307,48395,0.3880354078801777,83873,0.6725011626228772
18,105,274,1026,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000012079,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:09e93bf4a2525036ace387a2dc7840d15779c413c743b37295455fa983b16c31,6,2,1.8033155266560184,870,0.006975737263265928,5335,0.04277650379255601,49228,0.3947144758575346,84084,0.6741929793614394
18,175,274,2020,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000290273,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:0b46b8eb4c17a67610c210cd2bc9981f146910d74b9a54439cabadda691905bd,6,2,1.5755686458625289,761,0.006101765583155599,3367,0.026996905017719976,48640,0.3899998396382238,83942,0.6730544107506534
18,188,274,2087,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000011210,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:102b8e62de719f1a8339acfed01ad117664f9e2374a557fabf9c86b3f71fea13,6,2,1.5607570348074864,757,0.0060696932279221925,3313,0.02656392822206899,49738,0.3988037011497939,84131,0.674569829535432
15,18,203,274,current-nlr-pbe-gw-v1:gw:matdb:000010786,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:131114703113be5d5aba5a77d23d6726379a9d8867dfd1463ca47f2fefc8388d,6,2,1.7818020972672044,862,0.006911592552799115,6425,0.0515162205936593,49449,0.3964864734841803,84038,0.6738241472762553
18,109,274,1087,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000011890,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:16057c3caaa38159fec10ed64a78cc8f601c7f4d2137a431e2876d346a8fa7ac,6,2,1.7083347505240334,826,0.006622941355698455,5177,0.04150964576083645,49676,0.3983065796436761,84159,0.6747943360220657
18,85,274,816,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000011426,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:19d80399e9537940686106341cb2549e08a566be021a567c76884a301df7139f,6,2,1.8775435441017265,904,0.007248352282749884,6019,0.04826087653746853,49131,0.3939367212431245,83967,0.6732548629708622
18,60,274,663,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000011892,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:200c37b94c03a0afdbd7c93c0230e6bc3d516017b374e9e92f8d665d9ef8ca3a,6,2,1.43423299481111,693,0.005556535544187688,1836,0.014721211052133613,48904,0.39211661508362866,84027,0.6737359482993633
18,180,274,2048,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000011761,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:24757342d3b731ecdd8b2cf0b36462ddd67bec8b1ad8d7fc28f9682a91b0aaa5,5,2,1.4540730851642685,704,0.005644734521079556,2159,0.017311053737231193,49865,0.3998219984284546,84404,0.6767587677801119
18,142,274,1585,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000290107,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:2516cf0e4ce0e0b2e122a48cee7a103036602ea8cb2224e9b8462da16cb7afea,5,2,1.5937195760872906,770,0.006173928382430764,3657,0.029322150772141953,49261,0.3949790727882102,84177,0.6749386616206161
18,190,274,2124,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000290308,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:25d66f188a2f1cd5cfa180a38337a398e7a86e6428f5dd42b5d6a28a2168c022,5,2,1.5384396520062489,744,0.005965458073413621,3132,0.02511265414775734,48789,0.39119453487066824,84016,0.6736477493224715
18,100,274,910,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000011879,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:25e96d1a1cc7fc5491c78601167b3bc7b37be33a40a23913d1e38e61ee50c720,5,2,1.466125013754432,711,0.005700861142738017,2189,0.017551596401481743,49441,0.3964223287737135,84344,0.6762776824516108
18,147,274,1644,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000011961,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:268ab60b93b3f19bdc5011f074857c2f19000fc09f061e7155f392440b74f9cd,6,2,1.5634092773024473,758,0.006077711316730544,3728,0.02989143507753492,50191,0.4024358953799772,84440,0.6770474189772125
18,55,274,648,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000009667,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:29ec3f7da6c5cdea7efb8a8217a4ca5b9319ca4f44b26e36ad760794a92e3fdb,6,2,1.6660607419878297,808,0.006478615757148126,4820,0.03864718805625491,50082,0.4015619236998669,84377,0.6765422793822864
18,59,274,658,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000010018,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:2a3f1a541fc3990b3f0577ab61fc22e506d1abdd1514a2fd218f50a057495259,6,2,1.691248080188029,819,0.006566814734039994,5321,0.042664250549239086,50308,0.4033740117705544,84211,0.6752112766401
18,121,274,1306,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000010436,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:2e199015572e4fc74af6c01997229bedb39cf7fdac5607abc54d91a852da9a37,5,2,1.6531938582041643,802,0.006430507224298016,4876,0.039096201029522604,50309,0.4033820298593627,84375,0.6765262432046697
18,61,274,675,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000011004,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:2e51526b13ce06c1fb34d6a2f65bd87d80ce86346b173ed90e5a33bfec790c00,6,2,1.6190911957711,784,0.006286181625747686,4027,0.03228884363123206,49825,0.3995012748761205,84159,0.6747943360220657
18,122,274,1307,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000010046,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:2ee0b96165e9fd58531128693d60cb68b3038e34d7f58a9d9073b00dc68857f4,6,2,1.664649603211517,805,0.006454561490723071,5192,0.041629917092961724,50624,0.4059077278339935,84636,0.6786189643836495
18,111,274,1092,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000009877,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:2f5368b04dc2c8d9618755c26279a796c63928344b71614ba78966b96bbc5cad,6,2,1.7511775578877065,848,0.006799339309482192,6053,0.04853349155695248,49767,0.3990362257252361,84237,0.6754197469491172
18,108,274,1074,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000011437,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:39b32f8ab8171be564751d059e91152ac2487867e19b2f27d33c82ec6830554f,6,2,1.6961489061430104,822,0.006590869000465049,5372,0.04307317307846502,49796,0.3992687503006783,84283,0.6757885790343013
18,138,274,1565,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000290046,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:3c5ff93660dc57332917f7482e44b90b03c2716f833695572a524439675ffb8c,6,2,1.4962913317355362,723,0.005797078208438237,2345,0.0188024182555846,48960,0.3925656280568964,84090,0.6742410878942895
18,82,274,781,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000009677,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:3d77b7404a022890db7e958c049df033ead24f07421037f19e8f4b984d31e20c,6,2,1.6374958232711387,794,0.006366362513831203,4333,0.03474237880658766,49722,0.3986754117288603,84214,0.6752353309065251
18,152,274,1797,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000290129,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:41f23ca406a1edb6e60887dd69b6783e1373c7cef38f141bbe5eed69d37425b4,6,2,1.5463155692500659,750,0.006013566606263731,3369,0.02701294119533668,48919,0.39223688641575394,83879,0.6725492711557273
18,154,274,1866,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000290272,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:445a6d2f821f332ca85329eac4cc2282c242e15fda1c7903dd0be20166bd8526,6,2,1.3823419655911922,670,0.0053721195015956,1147,0.009196747863179332,48830,0.3915232765118106,84191,0.675050914863933
10,18,131,274,current-nlr-pbe-gw-v1:gw:matdb:000009582,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:4ec54278782bdfe004c88db9f618f418ed76f0af4025461281ef31ef6dce5654,5,2,1.4152300563109221,685,0.005492390833720874,1549,0.012420019564136693,48845,0.3916435478439359,84078,0.6741448708285893
18,68,274,706,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000289894,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:5741f78015c95a8e66ff696129c5be7e62619662563fad8d23eaf3f2630e87a3,5,2,1.810500866713245,871,0.00698375535207428,4713,0.03778925255376128,48261,0.38696098397985856,83787,0.671811606985359
5,18,89,274,current-nlr-pbe-gw-v1:gw:matdb:000011924,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:5a1e77718cf88a9edd3f8d69315187137624f2d76386da326e33aebba3acf18a,6,2,1.8491847301108788,891,0.007144117128241313,5695,0.045663015763562596,49078,0.39351176253628184,83975,0.6733190076813291
18,54,274,614,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000289808,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:5c7f82fa056058c1edf8ea33ce0d68eda3a11fab85451c75ba6f03bf5e4afe23,5,2,1.4247343966018258,691,0.0055404993665709844,1758,0.014095800125082186,49671,0.39826648919963437,84417,0.6768630029346205
18,169,274,1980,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000290368,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:5d0ea1f6172ad9cbd6e4a01437ad059705a6dc20ae42dc21832c71c062cbd8f3,5,2,1.4553276663735253,706,0.005660770698696259,2176,0.017447361246973173,49263,0.3949951089658269,84185,0.6750028063310829
18,44,274,510,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000011802,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:65be4e207640811ebf752ee8bc0fcd2fee75d5e6dfc7c2037a72d1ba7c26c59f,6,2,1.5920383435261125,769,0.006165910293622412,3472,0.027838804342596897,49624,0.39788963902564184,84262,0.675620199169326
18,139,274,1571,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000290025,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:6a06915f556185f18f20f52ffbb13227db9f17a54d27214bb72b66013223e8f8,6,2,1.4941769824218374,724,0.0058050962972465885,2507,0.020101348642537566,49166,0.3942173543514168,84149,0.6747141551339823
18,187,274,2086,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000290154,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:710310030e1a7b9e355494bfc330f9376d969e6ae71b76886675c7b12bce6dbe,5,2,1.5537365518895734,753,0.006037620872688786,3226,0.025866354495742396,49216,0.3946182587918344,84133,0.6745858657130487
18,157,274,1895,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000010543,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:7a3eabfe8b7ca6f397d3929015ae41c47c511b789d7e5e71db6d2458a25c4e51,6,2,1.6040804417567394,778,0.006238073092897577,4316,0.03460607129684568,50856,0.40776792443753107,84597,0.6783062589201238
18,129,274,1519,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000289900,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:7bf97e148f3de984b97fb8d7ad846f9dc96ab02bb9db2f19d26da4d7fddd5f66,5,2,1.5544350934365967,752,0.006029602783880434,2986,0.023942013181738,48511,0.3889655061819465,83893,0.6726615243990443
18,186,274,2075,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000010678,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:7fb433cc270031b27c46fcbe64875fa65a34cbb5645b45b7534b5ade767795de,6,2,1.4041461551614782,682,0.0054683365672958196,1481,0.01187478952516878,49268,0.39503519940986864,84238,0.6754277650379256
18,140,274,1576,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000289987,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:86ae630f155319e2ffa9150ff15eaf5901897b45f3ab3177fe65a460f8a0116f,5,2,1.6216320178375823,786,0.00630221780336439,4194,0.033627864462226785,49893,0.4000465049150884,84300,0.6759248865440434
18,167,274,1976,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000010851,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:8818fb90b5fd735e55c087b0ff3ce1e6d7d6532a6edde721fffc7f10f450116f,6,2,1.5330842082036658,743,0.00595743998460527,3186,0.02554563094340833,49383,0.3959572796228291,84177,0.6749386616206161
18,81,274,768,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000010113,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:8835f014a0784ca4299ca953a6aa515f2c4ec943fb72f2949e5f4ef6405256ed,5,2,1.5909464444240462,772,0.006189964560047467,3897,0.031246492086146348,49948,0.4004874997995478,84363,0.6764300261389695
18,72,274,710,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000290106,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:88467e1077156c34db2b1b418028de1715e5644916dcf99900ba10a7a12883ad,6,2,1.687629553079912,818,0.006558796645231643,4799,0.03847880819127952,49328,0.39551628473836975,83923,0.6729020670632948
18,127,274,1492,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000289918,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:8b08595a4ef867bb90e73c8a6014f2f426c3d72b32f84458c7a18c56f9d402a8,5,2,1.380000802055098,668,0.005356083323978896,1104,0.008851970044420211,48714,0.39059317821004186,84139,0.6746339742458988
18,83,274,789,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000010126,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:8fb4e424596e12e84ae5077700dffd966b3ba2868c75d19d3fe53ff4aa9b3451,6,2,1.7149602915940392,830,0.006655013710931862,5281,0.042343526996905016,49628,0.39792171138087523,84158,0.6747863179332574
18,77,274,730,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000011455,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:93fc348e1dfe7f5023ae208be1b6652ac876c1734d84af8669cd57c591692c0e,6,2,1.9025133684795472,916,0.007344569348450103,6346,0.05088279157779951,49218,0.39463429496945107,83984,0.6733911704806043
18,113,274,1148,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000009927,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:94894f2df6e0179a966025cfee3288aed464ea528e5256654e8dbfedcc5eea9c,6,2,1.678502950628766,811,0.006502670023573181,5091,0.040820090123318206,50476,0.40472105069035746,84457,0.6771837264869546
18,176,274,2037,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000287053,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:9667c15ce567055fdafbd690b9ba55da86fb9ae013fef0f61dc4bd3a5ab8c7be,6,2,1.5713327156020442,761,0.006101765583155599,3933,0.031535143283247004,50246,0.40287689026443657,84456,0.6771757083981462
18,58,274,654,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000009900,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:9744f268cf9148d6f48c473dd0083d67b8ff2131d8582ee4a639a091db33ef03,6,2,1.6612078011993596,805,0.006454561490723071,4628,0.037107715005051396,49909,0.40017479433602204,84144,0.6746740646899405
18,168,274,1977,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000010666,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:a1c685c1453f513ce471dcab834bdb02bff03664fe3832750539876a25e4c4a5,6,2,1.4532965509300548,705,0.005652752609887907,2173,0.017423306980548118,49206,0.39453807790375084,84187,0.6750188425086996
18,69,274,707,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000289849,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:ac2a6ccbdebd52d0c53f14a9305762f6da0387029fbd5ed13dd9221308376ad1,5,2,1.8105008667132434,871,0.00698375535207428,4713,0.03778925255376128,48261,0.38696098397985856,83787,0.671811606985359
18,144,274,1610,current-nlr-pbe-gw-v1:gw:matdb:000289620,current-nlr-pbe-gw-v1:gw:matdb:000011288,current-nlr-pbe-gw-v1:composition:00a377c841078b910be1cee88418bce664145efcb4f8efd13f9b637c450380d4|current-nlr-pbe-gw-v1:composition:af0fb650417ab17bb035dadc58a5e3efacf379effdd7519d5d2ccf4ae7a71299,6,2,1.6627658625452866,804,0.006446543401914719,4833,0.03875142321076348,50532,0.4051700636636251,84538,0.6778331916804311
