method,seed,bo_iteration,refinement_index,leader_index,worst_challenger_index,active_set_before_refinement,newly_activated_factor,per_factor_contribution_scores,active_acquisition_gap,B_struct,B_infer,stopping_envelope,screening_tolerance,stopping_reason,inference_draws_per_batch,inference_total_draws,inference_ess,inference_ess_fraction,laplace_mode_iterations,laplace_gradient_infinity_norm,comparison_minimum_eigenvalue,comparison_condition_number,raw_factor_likelihood_evaluation_count_cumulative,refinement_wall_time_seconds,numerical_accuracy_reliable,config_sha256
adaptive,0,2,12,5,0,"[2, 3, 4, 5, 7, 8, 9, 12, 15, 20, 21, 22]",0,"[0.254172433334309, 4.9595256891056945e-05, null, null, null, null, 0.0033796137407172432, null, null, null, 0.055224775807506406, 0.018146503768081825, null, 0.009346954020627228, 0.02818062619418241, null, 0.19944157451919955, 0.08124871309311923, 3.110390190122407e-05, 0.003398105095707076, null, null, null, 0.022414788760274012]",-0.019994833503835713,0.6750347874925162,0.0012497908006217065,0.6562897447893022,0.05,activate_factor,8192,16384,16366.153505004791,0.9989107363894526,3,5.352246423839802e-13,5.028603842555486,1991.739321295035,1278468,0.014828667044639587,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,2,13,5,15,"[0, 2, 3, 4, 5, 7, 8, 9, 12, 15, 20, 21, 22]",14,"[null, 3.187357666476536e-05, null, null, null, null, 0.005118574606615614, null, null, null, 0.0536466800403726, 0.017704653942921107, null, 0.012732588286392146, 0.19319726641154367, null, 0.076139810606659, 0.1894196400216722, 6.55952962423286e-05, 0.005084852887038051, null, null, null, 0.02313032107857873]",-0.019833583282123004,0.5762718567547002,0.001289003145033836,0.557727276617611,0.05,activate_factor,8192,16384,16365.343573260769,0.9988613020789043,3,5.284661597215745e-13,5.028603842555486,1991.739321295035,1491551,0.014226374914869666,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,2,14,5,7,"[0, 2, 3, 4, 5, 7, 8, 9, 12, 14, 15, 20, 21, 22]",23,"[null, 4.463389289489315e-05, null, null, null, null, 0.003952866084574451, null, null, null, 0.10969355398553116, 0.17788699135946975, null, 0.016916915358883667, null, null, 0.011580201591473518, 0.017303365768919606, 1.569405464837466e-05, 0.0039818059228209695, null, null, null, 0.19405485532626232]",-0.02019828508232484,0.5354308833454785,0.0014813169100766493,0.5167139151732303,0.05,activate_factor,8192,16384,16363.804297450075,0.9987673521392868,3,8.03523914072457e-14,5.028603842555486,1991.739321295035,1721025,0.014567584032192826,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,2,15,5,13,"[0, 2, 3, 4, 5, 7, 8, 9, 12, 14, 15, 20, 21, 22, 23]",6,"[null, 3.948403208666529e-05, null, null, null, null, 0.15737014287424972, null, null, null, 0.05427883193256408, 0.01854217098776564, null, 0.017339036790683656, null, null, 0.014943918454648018, 0.01843997136911829, 7.068156061246367e-05, 0.1573389453457239, null, null, null, null]",-0.010683523751388155,0.43836318334745245,0.0014737541374329679,0.42915341373349725,0.05,activate_factor,8192,16384,16363.05564839617,0.9987216582273053,3,1.2756462552943049e-13,5.028603842555486,1991.739321295035,1966890,0.014244583901017904,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,2,16,5,16,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 12, 14, 15, 20, 21, 22, 23]",16,"[null, 3.082998721570749e-05, null, null, null, null, null, null, null, null, 0.05343456892159837, 0.017615953164831423, null, 0.011353085004924717, null, null, 0.19953564099332793, 0.08130814768703194, 3.235970645208001e-05, 0.006605220261431236, null, null, null, null]",-0.01963132472118194,0.3699158057268134,0.0013084472150523586,0.3515929282206838,0.05,activate_factor,8192,16384,16360.693743609765,0.9985774989996195,3,5.093286903345984e-13,5.028603842555486,1991.739321295035,2229146,0.014006542041897774,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,2,17,5,6,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 12, 14, 15, 16, 20, 21, 22, 23]",10,"[null, 5.011811118102464e-05, null, null, null, null, null, null, null, null, 0.22734265817608418, 0.07434529845871977, null, 0.023852749682423256, null, null, null, 0.020562810417682986, 2.5500942473543232e-05, 0.004373242892556176, null, null, null, null]",-0.017474311241278302,0.3505523786811209,0.0012785046022511404,0.33435657204209374,0.05,activate_factor,8192,16384,16359.797899591733,0.9985228210200032,3,2.713940183696195e-13,5.028603842555486,1991.739321295035,2507793,0.013617999851703644,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,2,18,5,10,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 14, 15, 16, 20, 21, 22, 23]",13,"[null, 3.10458997966744e-05, null, null, null, null, null, null, null, null, null, 0.025649095754812733, null, 0.1837354551024527, null, null, null, 0.020693970866974727, 2.827225591693618e-05, 0.011450714754895732, null, null, null, null]",-0.014609489758538574,0.24158855463484954,0.0012793830655661793,0.22825844794187716,0.05,activate_factor,8192,16384,16360.033363618064,0.9985371926036416,3,3.5044189772293066e-13,5.028603842555486,1991.739321295035,2802831,0.01387737481854856,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,2,19,5,1,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 20, 21, 22, 23]",17,"[null, 8.045185527817838e-05, null, null, null, null, null, null, null, null, null, 0.01861346816084595, null, null, null, null, null, 0.1893855812284566, 6.487566168775223e-05, 0.0032470263779782547, null, null, null, null]",-0.018104057362967076,0.21139140328424674,0.001158527646867815,0.1944458735681475,0.05,activate_factor,8192,16384,16359.20129201739,0.9984864069834832,3,3.5541014575812824e-13,5.028603842555486,1991.739321295035,3114260,0.014615500112995505,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,2,20,5,7,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 20, 21, 22, 23]",11,"[null, 4.463389289489315e-05, null, null, null, null, null, null, null, null, null, 0.17788699135946975, null, null, null, null, null, null, 1.569405464837466e-05, 0.0039818059228209695, null, null, null, null]",-0.01970464524154985,0.18192912522983395,0.0028062858193469604,0.16503076580763107,0.05,activate_factor,8192,16384,16355.671460424575,0.9982709631606796,3,2.7755575615628914e-13,5.028603842555486,1991.739321295035,3442080,0.015121875097975135,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,2,21,5,13,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 20, 21, 22, 23]",19,"[null, 3.948403208666529e-05, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 7.068156061246367e-05, 0.1573389453457239, null, null, null, null]",-0.01346249267945812,0.157449110938423,0.0012859992247065625,0.14527261748367146,0.05,activate_factor,8192,16384,16355.367873183046,0.9982524336659574,3,1.4338530363033897e-13,5.028603842555486,1991.739321295035,3786291,0.015463708899915218,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,2,22,5,5,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",,"[null, 0.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 0.0, null, null, null, null, null]",0.0,0.0,0.0,0.0,0.05,screening_tolerance,8192,16384,16354.555542587876,0.9982028529411545,3,4.921618668163319e-13,5.028603842555486,1991.739321295035,4146893,0.015610790811479092,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,3,0,4,11,[],5,"[0.016204869141330756, 4.895424426822185e-05, 0.1464668315106273, 0.006380713997314534, 0.07286333005938331, 0.25309742324996126, 0.020449681384383054, 0.02462718634608114, 0.1580017717103797, 0.004669928941578361, 0.003980518943701548, 0.0024491492978812074, 0.03926858241270296, 0.05404442903106339, 0.19439005054943728, 0.08333455904660511, 0.02198494585966112, 0.018847109627750776, 1.770621296486859e-05, 0.020480929415686407, 0.21935138489732373, 0.18021286986326487, 0.058007241761800075, 0.02123680229489776]",-0.011767205245816256,1.6204169698000488,0.004211557262628465,1.612861321816861,0.05,activate_factor,8192,16384,16383.999999999985,0.9999999999999991,0,0.0,5.4103503205901005,1851.205081191647,0,0.010165499988943338,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,3,1,4,10,[5],4,"[0.014552081976829738, 4.8241832496858824e-05, 0.1438817795727778, 0.0204173197946834, 0.23398468478005166, null, 0.01140781231526203, 0.009311058600130111, 0.154588119824789, 0.003845741724818518, 0.01283651459451477, 0.007629047032665491, 0.06945448662551293, 0.17593801046980076, 0.061574659596740675, 0.03440915094177553, 0.015112398245403589, 0.008750742331556262, 2.0180470357664875e-05, 0.011435873677401225, 0.17388487252116097, 0.05666965899000294, 0.18875434459395787, 0.06564765998077719]",-0.010110240052346585,1.474154440493467,0.0011757600766618597,1.4652199605177822,0.05,activate_factor,8192,16384,16383.395453405057,0.9999631014041173,2,1.838384999786058e-11,5.4103503205901005,1851.205081191647,16389,0.01009750016964972,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,3,2,4,16,"[4, 5]",7,"[0.03580489999289191, 4.904828549318492e-05, 0.14436265279790833, 0.0005064265899871886, null, null, 0.006668503901737124, 0.23522087077884823, 0.16874499712962873, 0.011422555661171499, 0.0003105333202227339, 0.0002449415552576396, 0.008299018857572497, 0.0038769922921388705, 0.0710548880002959, 0.2013402539504422, 0.20107630637626517, 0.06994946439547496, 2.4648575661332532e-05, 0.006692903611568977, 0.16900894470380576, 0.012527979265992438, 0.004162877036700272, 0.0018510568012611594]",-0.010591742860109301,1.353200763880326,0.001167586732416388,1.3437766077526332,0.05,activate_factor,8192,16384,16382.917633251758,0.9999339375764013,2,1.058519938368363e-11,5.4103503205901005,1851.205081191647,49167,0.010530083905905485,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,3,3,4,0,"[4, 5, 7]",8,"[0.24527077037019987, 6.680770773317759e-05, 0.15310048577543542, 0.00022689362365755354, null, null, 0.0033411310422250735, null, 0.33792805044670876, 0.0604432056989265, 0.000156759931665034, 0.00013694139972569714, 0.004040725042723975, 0.001554701402203585, 0.013898811701281946, 0.028138279957771024, 0.20059787856056616, 0.06931492893016468, 2.3018266499621232e-05, 0.00338492048345863, 0.16546845184391365, 0.00502708847004377, 0.0016884430673689977, 0.0007927459589910419]",-0.011650918204285024,1.2946010396812642,0.0012468740570874461,1.2841969955340666,0.05,activate_factor,8192,16384,16382.40864302448,0.9999028712783496,2,1.0585088361381167e-11,5.4103503205901005,1851.205081191647,98334,0.010483291931450367,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,3,4,4,12,"[4, 5, 7, 8]",20,"[0.01692693529079839, 5.281480008604605e-05, 0.15316266603521503, 0.002688727838464351, null, null, 0.04984732182473492, null, null, 0.0046211494820997895, 0.0015969016384310437, 0.0011446410001193532, 0.059552339977195966, 0.020809303264901793, 0.07557972073808084, 0.20188324904155647, 0.028279580680242257, 0.013884635155119023, 2.4891294807479453e-05, 0.04987524533001348, 0.33907212020522787, 0.06631623506506161, 0.02238131360852536, 0.010821735647301836]",-0.019948958341960886,1.1185215279179828,0.0012924003855693455,1.0998649699615912,0.05,activate_factor,8192,16384,16380.32660604717,0.9997757938261213,3,1.2534417948018017e-13,5.4103503205901005,1851.205081191647,163898,0.011393083957955241,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,3,5,4,10,"[4, 5, 7, 8, 20]",22,"[0.014552081976829738, 4.8241832496858824e-05, 0.1438817795727778, 0.0204173197946834, null, null, 0.01140781231526203, null, null, 0.003845741724818518, 0.01283651459451477, 0.007629047032665491, 0.06945448662551293, 0.17593801046980076, 0.061574659596740675, 0.03440915094177553, 0.015112398245403589, 0.008750742331556262, 2.0180470357664875e-05, 0.011435873677401225, null, 0.05666965899000294, 0.18875434459395787, 0.06564765998077719]",-0.00938994533568047,0.9023857047673352,0.0014496960411782365,0.8944454554728329,0.05,activate_factor,8192,16384,16378.887704053779,0.9996879702181262,2,3.024209771496089e-10,5.4103503205901005,1851.205081191647,245843,0.01085687498562038,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,3,6,4,1,"[4, 5, 7, 8, 20, 22]",0,"[0.2313210988545858, 9.6924542153121e-05, 0.14613246583565295, 0.00022851856002382477, null, null, 0.00311924712161679, null, null, 0.16403567575097627, 0.00019116801704564508, 0.00013427508513130072, 0.003799916552381726, 0.0015418468760083175, 0.017992605936121727, 0.02119793685174102, 0.07695952647664157, 0.17702883142757536, 5.651459185453049e-05, 0.0031596570719153805, null, 0.00499945025952263, null, 0.0007745345655976464]",-0.006407375660769994,0.8527701943765456,0.0019514644426580309,0.8483142831584336,0.05,activate_factor,8192,16384,16376.877585970931,0.9995652823468586,2,3.710232121534318e-10,5.4103503205901005,1851.205081191647,344177,0.011335042072460055,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,3,7,4,11,"[0, 4, 5, 7, 8, 20, 22]",14,"[null, 4.895424426822185e-05, 0.1464668315106273, 0.006380713997314534, null, null, 0.020449681384383054, null, null, 0.004669928941578361, 0.003980518943701548, 0.0024491492978812074, 0.03926858241270296, 0.05404442903106339, 0.19439005054943728, 0.08333455904660511, 0.02198494585966112, 0.018847109627750776, 1.770621296486859e-05, 0.020480929415686407, null, 0.18021286986326487, null, 0.02123680229489776]",-0.0014493362599139054,0.8182637626337889,0.002108149938825266,0.8189225763127003,0.05,activate_factor,8192,16384,16376.753251762457,0.9995576935890171,2,9.006873025185769e-11,5.4103503205901005,1851.205081191647,458900,0.011512917000800371,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,3,8,11,7,"[0, 4, 5, 7, 8, 14, 20, 22]",3,"[null, 1.7912430504466325e-05, 0.0038590275282436087, 0.2169644388099269, null, null, 0.018614938728900483, null, null, 0.0012241267535245902, 0.05575137859059685, 0.16123097264983452, 0.0487459122885268, 0.06037731369491256, null, 0.07236114461347824, 0.010068461908217691, 0.014657451295309558, 1.9718428048684595e-05, 0.01861313273135626, null, 0.1787485519241669, null, 0.19136375220700505]",-0.011494668285723979,1.0526182345825532,0.0011125766475877164,1.042236142944417,0.05,activate_factor,8192,16384,16374.293650672795,0.9994075714521969,3,4.506117701197354e-13,5.4103503205901005,1851.205081191647,590028,0.011794624850153923,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,3,9,11,13,"[0, 3, 4, 5, 7, 8, 14, 20, 22]",12,"[null, 1.5016909126171032e-05, 0.006580624837063745, null, null, null, 0.17225686923429645, null, null, 0.0015003254636047844, 0.004693571144848235, 0.0033172939234096437, 0.202407176254559, 0.061508023443776975, null, 0.1220689304141597, 0.01429362246273794, 0.01708299249847099, 7.554528646451328e-05, 0.17219634085695812, null, 0.1940311487652682, null, 0.03352812932101055]",-0.008109298069326767,1.0055556108157548,0.0012317424345797822,0.9986780551810078,0.05,activate_factor,8192,16384,16373.084268666285,0.9993337566324637,3,1.376676550535194e-13,5.4103503205901005,1851.205081191647,737547,0.01255929097533226,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,3,10,11,16,"[0, 3, 4, 5, 7, 8, 12, 14, 20, 22]",15,"[null, 6.4799295682899725e-06, 0.005441792334711623, null, null, null, 0.02150514235569663, null, null, 0.009130522887070325, 0.004075557812954977, 0.0024653936777387507, null, 0.05555886785298242, null, 0.2604209927135987, 0.1989300788041835, 0.0800181017936875, 3.7267018933649564e-05, 0.02147435526633127, null, 0.18511500042065912, null, 0.021845930808874016]",-0.008949944207715336,0.8660254836769907,0.0012603741482405811,0.8583359136175159,0.05,activate_factor,8192,16384,16372.69253478454,0.999309847093783,3,3.0710850529303e-13,5.4103503205901005,1851.205081191647,901457,0.012938207946717739,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,3,11,11,1,"[0, 3, 4, 5, 7, 8, 12, 14, 15, 20, 22]",17,"[null, 5.435618622822603e-05, 0.007211605372456234, null, null, null, 0.01795588557557629, null, null, 0.1617436429768751, 0.003956192509777888, 0.0023547272076124112, null, 0.05322372243685187, null, null, 0.07481329890455987, 0.1870974688257879, 6.91330351268475e-05, 0.01794110872667767, null, 0.17758647141418932, null, 0.020769408573210503]",-0.013893829092354523,0.7247770217449301,0.0016612848998406229,0.7125444775524162,0.05,activate_factor,8192,16384,16369.981186029607,0.9991443594988774,3,2.8131663665220685e-13,5.4103503205901005,1851.205081191647,1081758,0.012988833012059331,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,3,12,11,7,"[0, 3, 4, 5, 7, 8, 12, 14, 15, 17, 20, 22]",23,"[null, 1.7912430504466325e-05, 0.0038590275282436087, null, null, null, 0.018614938728900483, null, null, 0.0012241267535245902, 0.05575137859059685, 0.16123097264983452, null, 0.06037731369491256, null, null, 0.010068461908217691, null, 1.9718428048684595e-05, 0.01861313273135626, null, 0.1787485519241669, null, 0.19136375220700505]",-0.01480748472346019,0.6998892875753117,0.001390880295444102,0.6864726831472956,0.05,activate_factor,8192,16384,16367.655063029202,0.999002384218091,3,5.6066262743570405e-14,5.4103503205901005,1851.205081191647,1278450,0.01448237500153482,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,3,13,11,13,"[0, 3, 4, 5, 7, 8, 12, 14, 15, 17, 20, 22, 23]",21,"[null, 1.5016909126171032e-05, 0.006580624837063745, null, null, null, 0.17225686923429645, null, null, 0.0015003254636047844, 0.004693571144848235, 0.0033172939234096437, null, 0.061508023443776975, null, null, 0.01429362246273794, null, 7.554528646451328e-05, 0.17219634085695812, null, 0.1940311487652682, null, null]",-0.005076797523284244,0.6304683823275548,0.0013918054232890723,0.6267833902275596,0.05,activate_factor,8192,16384,16365.53695939869,0.998873105432049,3,3.12569414795405e-13,5.4103503205901005,1851.205081191647,1491533,0.015498041175305843,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
adaptive,0,3,14,4,13,"[0, 3, 4, 5, 7, 8, 12, 14, 15, 17, 20, 21, 22, 23]",6,"[null, 5.7585265051065993e-05, 0.1455014853002605, null, null, null, 0.15742023078033696, null, null, 0.003792358237705963, 0.0009285466521159913, 0.0010968418009285332, null, 0.009826147882933435, null, null, 0.016439850034819632, null, 6.292684319219625e-05, 0.15741488920219582, null, null, null, null]",-0.0018066423296820037,0.49254086199954006,0.0012838791962160583,0.4920180988660741,0.05,activate_factor,8192,16384,16364.885471444028,0.9988333417629411,3,2.450956104738111e-13,5.4103503205901005,1851.205081191647,1721007,0.015837250044569373,True,5c53c8de7144d1d0bc3a66b1ca4233b2c17811f726e977e1a5c90f103140b260
